Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 170000,1.4627362,0.04880889,0.05567385,0.74290214,0.24538639,0.12498891,0.0794406,0.06464599,0.10088945,90168.0,0.03885691,1.3988166,1.5266558,0.04369867
All Housing Types (Rent) 2 BR,All Values,,2.2007241,0.18768762,0.30854019,0.78808534,0.31239004,0.22409566,0.20271526,0.1041037,0.07310633,392743.0,0.02959893,2.1520339,2.2494144,0.02212465
All Housing Types (Rent) 2 BR,First Tercile,Below 112000,1.9810175,0.17484741,0.29439862,0.61173057,0.23720417,0.21525082,0.23027478,0.136512,0.08079912,129593.0,0.04732088,1.9031747,2.0588603,0.03929437
All Housing Types (Rent) 2 BR,Second Tercile,112000 to 173000,2.2117153,0.19622817,0.29780968,0.85678647,0.2935679,0.21827628,0.20108791,0.09234267,0.05561616,131077.0,0.05067355,2.1283573,2.2950732,0.0376893
All Housing Types (Rent) 2 BR,Third Tercile ,Above 173000,2.405397,0.19181059,0.3330658,0.89294557,0.40484429,0.23854989,0.17728832,0.08397629,0.08291627,132073.0,0.05621751,2.3129192,2.4978748,0.03844596
All Housing Types (Rent) 3 BR,All Values,,3.189963,0.27263088,0.76444139,0.97586256,0.48915151,0.32975697,0.21653277,0.10127284,0.04031406,247085.0,0.06690156,3.0799099,3.300016,0.03449979
All Housing Types (Rent) 3 BR,First Tercile,Below 134000,2.9724072,0.25648345,0.76566884,0.81829271,0.40454756,0.3023982,0.23956427,0.12694869,0.0585035,81978.0,0.10315178,2.8027226,3.1420919,0.05708662
All Housing Types (Rent) 3 BR,Second Tercile,134000 to 195000,3.2208596,0.28531477,0.75565375,1.0560169,0.4887046,0.31257869,0.20082324,0.08841404,0.03335351,82600.0,0.1059511,3.04657,3.3951491,0.05411275
All Housing Types (Rent) 3 BR,Third Tercile ,Above 195000,3.3751924,0.27597658,0.77201934,1.0521774,0.57366042,0.37413795,0.20937617,0.0886349,0.02920964,82507.0,0.11517452,3.1857303,3.5646545,0.05613372
All Housing Types (Rent) 4-5 BR,All Values,,4.1606456,0.3363855,1.1313634,1.2719878,0.64483668,0.41615636,0.22722783,0.0901126,0.04257544,86059.0,0.13627639,3.9364709,4.3848203,0.05387978
All Housing Types (Rent) 4-5 BR,First Tercile,Below 173000,4.005159,0.33617604,1.1187267,1.2909384,0.5487822,0.32224328,0.22931143,0.11430477,0.04467607,28494.0,0.17380219,3.7192544,4.2910636,0.07138408
All Housing Types (Rent) 4-5 BR,Second Tercile,173000 to 257000,4.2737744,0.35697186,1.1888422,1.3442737,0.68146966,0.40013184,0.19630156,0.0758769,0.02990667,28823.0,0.24695473,3.8675339,4.680015,0.09505428
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 257000,4.201343,0.31594879,1.0862501,1.1807112,0.70332614,0.52532879,0.25617563,0.08040498,0.05319741,28742.0,0.19929543,3.873502,4.529184,0.07803243
