Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",    Above Median,87000,0.25434867,0.12272903,0.05450329,0.07711635,5174.0,0.06327257,0.15026529,0.35843204,0.40921535
"2-4 Units (Own/Rent), 3 BR",All Values,,0.92051417,0.44805876,0.25786988,0.21458552,3812.0,0.19944978,0.59241928,1.248609,0.35642567
"2-4 Units (Own/Rent), 3 BR",    Below Median,113000,1.0886076,0.58886076,0.32911392,0.17063291,1975.0,0.32899404,0.5474124,1.6298028,0.49714443
"2-4 Units (Own/Rent), 3 BR",    Above Median,113000,0.73979314,0.29667937,0.18127382,0.26183996,1837.0,0.26402303,0.30547526,1.174111,0.58708017
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,44.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",    Below Median,100000,0.0,0.0,0.0,0.0,44.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,189.0,.,.,.,.
"5-49 Units (Own), 2 BR",    Below Median,165000,0.0,0.0,0.0,0.0,168.0,.,.,.,.
"5-49 Units (Own), 2 BR",    Above Median,165000,0.0,0.0,0.0,0.0,21.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,29.0,.,.,.,.
"5-49 Units (Own), 3 BR",    Below Median,70000,0.0,0.0,0.0,0.0,29.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.02213175,0.01280533,0.00629164,0.00303479,13510.0,0.00976543,0.00606762,0.03819589,0.72584098
"5-49 Units (Rent), 0-1 BR",    Below Median,82000,0.01203266,0.01074345,0.00128921,0.0,6981.0,0.00824091,-0.00152363,0.02558895,1.1266246
"5-49 Units (Rent), 0-1 BR",    Above Median,82000,0.03293,0.01500996,0.01164037,0.00627968,6529.0,0.0178994,0.00348549,0.06237452,0.8941546
"5-49 Units (Rent), 2 BR",All Values,,0.33760091,0.20408678,0.06634712,0.067167,15856.0,0.04934083,0.25643524,0.41876658,0.240419
"5-49 Units (Rent), 2 BR",    Below Median,94000,0.32296296,0.2191358,0.05753086,0.0462963,8100.0,0.05976332,0.2246523,0.42127363,0.30440229
"5-49 Units (Rent), 2 BR",    Above Median,94000,0.35288809,0.18837029,0.07555441,0.08896338,7756.0,0.08212981,0.21778455,0.48799162,0.38285094
"5-49 Units (Rent), 3 BR",All Values,,1.19768,0.4722088,0.2561624,0.46930884,2069.0,0.330663,0.6537394,1.7416207,0.4541619
"5-49 Units (Rent), 3 BR",    Below Median,102000,1.3408,0.5872,0.2896,0.464,1250.0,0.5473561,0.44039922,2.2412008,0.67153996
"5-49 Units (Rent), 3 BR",    Above Median,102000,0.97924298,0.2967033,0.20512821,0.47741148,819.0,0.34746093,0.40766975,1.5508162,0.58368887
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,113.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,267000,0.0,0.0,0.0,0.0,,,,,
"50+ Units (Own), 2 BR",All Values,,0.49382716,0.49382716,0.0,0.0,243.0,0.41144713,-0.18300337,1.1706577,1.3705818
"50+ Units (Own), 2 BR",    Below Median,385000,0.525,0.525,0.0,0.0,200.0,0.48463519,-0.2722249,1.3222249,1.5185236
"50+ Units (Own), 2 BR",    Above Median,385000,0.34883721,0.34883721,0.0,0.0,43.0,0.4228213,-0.34670383,1.0443782,1.9938843
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,72.0,.,.,.,.
"50+ Units (Own), 3 BR",    Below Median,250000,0.0,0.0,0.0,0.0,72.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00877724,0.00302663,0.00575061,0.0,3304.0,0.00864774,-0.0054483,0.02300278,1.6207302
"50+ Units (Rent), 0-1 BR",    Below Median,116000,0.01699883,0.00586166,0.01113716,0.0,1706.0,0.0167925,-0.01062483,0.04462248,1.6250329
"50+ Units (Rent), 0-1 BR",    Above Median,116000,0.0,0.0,0.0,0.0,1598.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.10835118,0.06295503,0.02783726,0.01755889,2335.0,0.05763416,0.01354298,0.20315937,0.87500843
"50+ Units (Rent), 2 BR",    Below Median,98000,0.10538117,0.0568012,0.04857997,0.0,1338.0,0.06154535,0.00413907,0.20662326,0.96072288
"50+ Units (Rent), 2 BR",    Above Median,98000,0.11233701,0.07121364,0.0,0.04112337,997.0,0.10902787,-0.06701384,0.29168786,1.5965428
"50+ Units (Rent), 3 BR",All Values,,1.1982759,1.1982759,0.0,0.0,116.0,1.0036112,-0.45266451,2.8492162,1.3777632
"50+ Units (Rent), 3 BR",    Below Median,175000,1.1756757,1.1756757,0.0,0.0,74.0,1.3490388,-1.0434932,3.3948445,1.8875689
"50+ Units (Rent), 3 BR",    Above Median,175000,1.2380952,1.2380952,0.0,0.0,42.0,1.5175688,-1.2583054,3.7344959,2.0163236
All Housing Types (Own) 0-1 BR,All Values,,0.0915162,0.04303735,0.02003463,0.02844422,4043.0,0.04072274,0.02452729,0.15850511,0.73198959
All Housing Types (Own) 0-1 BR,    Below Median,115000,0.02548656,0.0115848,0.00834106,0.0055607,2158.0,0.01481388,0.00111773,0.04985539,0.95614436
All Housing Types (Own) 0-1 BR,    Above Median,115000,0.16710875,0.07904509,0.03342175,0.05464191,1885.0,0.08707949,0.02386299,0.31035452,0.85720086
All Housing Types (Own) 2 BR,All Values,,0.167486,0.06663936,0.05168647,0.04916018,14646.0,0.0231037,0.12948041,0.20549159,0.22691801
All Housing Types (Own) 2 BR,    Below Median,150000,0.18797379,0.07208017,0.05987408,0.05601953,7783.0,0.03129986,0.13648553,0.23946205,0.27391193
All Housing Types (Own) 2 BR,    Above Median,150000,0.14425178,0.06046918,0.04240128,0.04138132,6863.0,0.03448816,0.08751876,0.20098481,0.39329167
All Housing Types (Own) 3 BR,All Values,,0.45539456,0.21353917,0.09906088,0.14279451,98071.0,0.01834367,0.42521922,0.4855699,0.06626197
All Housing Types (Own) 3 BR,    Below Median,180000,0.47968145,0.23599856,0.09279071,0.15089218,50102.0,0.02595213,0.4369902,0.5223727,0.08899918
All Housing Types (Own) 3 BR,    Above Median,180000,0.43002773,0.19008109,0.10560987,0.13433676,47969.0,0.02441433,0.38986616,0.47018929,0.09339297
All Housing Types (Own) 4-5 BR,All Values,,0.91493471,0.41170353,0.21716459,0.28606658,67313.0,0.03648999,0.85490867,0.97496074,0.06560691
All Housing Types (Own) 4-5 BR,    Below Median,285000,0.92080996,0.41519916,0.20076662,0.30484418,36002.0,0.0478989,0.84201626,0.99960365,0.08556998
All Housing Types (Own) 4-5 BR,    Above Median,285000,0.90817923,0.4076842,0.23601929,0.26447574,31311.0,0.05479131,0.81804753,0.99831094,0.0992444
All Housing Types (Rent) 0-1 BR,All Values,,0.02759155,0.01482191,0.00611119,0.00665846,21927.0,0.00846698,0.01366337,0.04151974,0.50479891
All Housing Types (Rent) 0-1 BR,    Below Median,79000,0.02230386,0.0100586,0.00472317,0.00752209,11433.0,0.01024475,0.00545125,0.03915646,0.75559153
All Housing Types (Rent) 0-1 BR,    Above Median,79000,0.03335239,0.02001144,0.0076234,0.00571755,10494.0,0.0132851,0.0114984,0.05520638,0.65524498
All Housing Types (Rent) 2 BR,All Values,,0.30985832,0.17138945,0.05831051,0.08015835,33596.0,0.02682243,0.26573542,0.35398121,0.14239699
All Housing Types (Rent) 2 BR,    Below Median,92000,0.30913583,0.17642214,0.05588564,0.07682805,16999.0,0.03983873,0.24360112,0.37467054,0.21199324
All Housing Types (Rent) 2 BR,    Above Median,92000,0.3105983,0.16623486,0.06079412,0.08356932,16597.0,0.04489789,0.23674127,0.38445533,0.23778955
All Housing Types (Rent) 3 BR,All Values,,0.83839421,0.40492989,0.19719568,0.23626864,22394.0,0.07626272,0.71294204,0.96384639,0.14963387
All Housing Types (Rent) 3 BR,    Below Median,119000,0.90178183,0.44415472,0.20982182,0.2478053,11505.0,0.11383981,0.71451535,1.0890483,0.20766273
All Housing Types (Rent) 3 BR,    Above Median,119000,0.7714207,0.36348609,0.18385527,0.22407935,10889.0,0.09189261,0.62025735,0.92258405,0.19595448
All Housing Types (Rent) 4-5 BR,All Values,,1.1802226,0.54130993,0.29002568,0.34888699,4672.0,0.18196028,0.88089795,1.4795473,0.25361712
All Housing Types (Rent) 4-5 BR,    Below Median,153000,1.0773322,0.54746318,0.30319149,0.22667758,2444.0,0.22346196,0.70973732,1.4449272,0.3412085
All Housing Types (Rent) 4-5 BR,    Above Median,153000,1.293088,0.53456014,0.27558348,0.48294434,2228.0,0.28367685,0.82643955,1.7597364,0.3608791
