Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 191000,0.59807736,0.25932708,0.16342412,0.17532616,4369.0,0.12564427,0.39139253,0.80476219,0.3455821
"50+ Units (Own), 0-1 BR",All Values,,0.01744924,0.01744924,0.0,0.0,3152.0,0.015931,-0.00875726,0.04365574,1.5018708
"50+ Units (Own), 0-1 BR",First Tercile,Below 275000,0.0,0.0,0.0,0.0,994.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,275000 to 477000,0.05789474,0.05789474,0.0,0.0,950.0,0.05337799,-0.02991205,0.14570153,1.5166627
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 477000,0.0,0.0,0.0,0.0,1208.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0385051,0.01245753,0.02604757,0.0,2649.0,0.02480677,-0.00230203,0.07931223,1.0597852
"50+ Units (Own), 2 BR",First Tercile,Below 432000,0.08962868,0.0268886,0.06274008,0.0,781.0,0.07963235,-0.04136653,0.22062389,1.4615323
"50+ Units (Own), 2 BR",Second Tercile,432000 to 780000,0.02242152,0.0,0.02242152,0.0,892.0,0.02187669,-0.01356564,0.05840869,1.6050275
"50+ Units (Own), 2 BR",Third Tercile ,Above 780000,0.01229508,0.01229508,0.0,0.0,976.0,0.01192958,-0.00732907,0.03191924,1.5960979
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,292.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 319000,0.0,0.0,0.0,0.0,47.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,319000 to 785000,0.0,0.0,0.0,0.0,85.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 785000,0.0,0.0,0.0,0.0,160.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01379384,0.01014884,0.0017689,0.00187611,55967.0,0.00407652,0.00708796,0.02049972,0.48615039
"50+ Units (Rent), 0-1 BR",First Tercile,Below 107000,0.00254233,0.00254233,0.0,0.0,18487.0,0.00273091,-0.00195002,0.00703468,1.7670234
"50+ Units (Rent), 0-1 BR",Second Tercile,107000 to 170000,0.02740824,0.0181653,0.00528931,0.00395363,18717.0,0.00680971,0.01620626,0.03861022,0.40870838
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 170000,0.01129883,0.00964664,0.0,0.00165219,18763.0,0.00919741,-0.0038309,0.02642857,1.339053
"50+ Units (Rent), 2 BR",All Values,,0.20675702,0.11184443,0.03979572,0.05511687,25455.0,0.02604577,0.16391173,0.24960231,0.20722531
"50+ Units (Rent), 2 BR",First Tercile,Below 134000,0.29955416,0.17351488,0.05795879,0.06808049,8299.0,0.07067089,0.18330055,0.41580778,0.3880888
"50+ Units (Rent), 2 BR",Second Tercile,134000 to 183000,0.20772722,0.11404632,0.0413127,0.05236821,8593.0,0.03737437,0.14624638,0.26920806,0.29596909
"50+ Units (Rent), 2 BR",Third Tercile ,Above 183000,0.11584725,0.0498657,0.02067033,0.04531122,8563.0,0.02659946,0.07209113,0.15960337,0.37770527
"50+ Units (Rent), 3 BR",All Values,,1.0070945,0.49016446,0.25991616,0.25701387,3101.0,0.19643602,0.68395724,1.3302317,0.32086091
"50+ Units (Rent), 3 BR",First Tercile,Below 133000,1.2192394,0.48769575,0.24384787,0.48769575,894.0,0.41787794,0.53183017,1.9066486,0.56380168
"50+ Units (Rent), 3 BR",Second Tercile,133000 to 190000,0.89533861,0.63940193,0.16710642,0.08883026,1137.0,0.38040048,0.26957982,1.5210974,0.69890741
"50+ Units (Rent), 3 BR",Third Tercile ,Above 190000,0.94859813,0.33364486,0.37196262,0.24299065,1070.0,0.27885284,0.48988522,1.407311,0.48356928
All Housing Types (Own) 0-1 BR,All Values,,0.05833575,0.03171773,0.01405531,0.01256271,24119.0,0.01151519,0.03939326,0.07727825,0.324715
All Housing Types (Own) 0-1 BR,First Tercile,Below 205000,0.06459174,0.03477015,0.01406433,0.01575726,7679.0,0.02226751,0.0279617,0.10122179,0.56710109
All Housing Types (Own) 0-1 BR,Second Tercile,205000 to 371000,0.04448888,0.03024244,0.00824794,0.0059985,8002.0,0.01527379,0.0193635,0.06961426,0.56475645
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 371000,0.06577388,0.03033894,0.0195544,0.01588054,8438.0,0.02140083,0.03056951,0.10097825,0.53523321
All Housing Types (Own) 2 BR,All Values,,0.12201203,0.05823486,0.02973738,0.03403979,147592.0,0.0072557,0.1100764,0.13394766,0.09782339
All Housing Types (Own) 2 BR,First Tercile,Below 250000,0.13313188,0.05539863,0.03689593,0.04083733,45669.0,0.01544785,0.10772017,0.1585436,0.19087624
All Housing Types (Own) 2 BR,Second Tercile,250000 to 398000,0.12808437,0.05945337,0.03318842,0.03544258,49686.0,0.01389967,0.10521942,0.15094932,0.17851477
All Housing Types (Own) 2 BR,Third Tercile ,Above 398000,0.10651454,0.05955549,0.02019641,0.02676264,52237.0,0.0092706,0.0912644,0.12176467,0.14317421
All Housing Types (Own) 3 BR,All Values,,0.29320649,0.12533103,0.0711374,0.09673806,499948.0,0.00557223,0.28404017,0.30237282,0.03126235
All Housing Types (Own) 3 BR,First Tercile,Below 307000,0.31945451,0.13463972,0.07470975,0.11010504,162790.0,0.0125066,0.29888115,0.34002787,0.06440152
All Housing Types (Own) 3 BR,Second Tercile,307000 to 442000,0.28908167,0.12286834,0.07076955,0.09544378,165071.0,0.01200137,0.26933942,0.30882391,0.06829297
All Housing Types (Own) 3 BR,Third Tercile ,Above 442000,0.27233318,0.11888754,0.0681109,0.08533474,172087.0,0.00859927,0.25818739,0.28647897,0.05194297
All Housing Types (Own) 4-5 BR,All Values,,0.54429736,0.20992135,0.14042026,0.19395574,267262.0,0.01125555,0.52578197,0.56281274,0.03401704
All Housing Types (Own) 4-5 BR,First Tercile,Below 408000,0.54375514,0.21475737,0.14894842,0.18004935,85110.0,0.02274386,0.5063415,0.58116878,0.06880605
All Housing Types (Own) 4-5 BR,Second Tercile,408000 to 593000,0.55973788,0.21925918,0.137702,0.2027767,90035.0,0.02279119,0.52224637,0.59722939,0.06698047
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 593000,0.52970679,0.19632641,0.13519763,0.19818275,92117.0,0.01897881,0.49848664,0.56092693,0.05893854
All Housing Types (Rent) 0-1 BR,All Values,,0.03001335,0.01725397,0.00658788,0.0061715,175322.0,0.00310256,0.02490964,0.03511705,0.17004786
All Housing Types (Rent) 0-1 BR,First Tercile,Below 93000,0.02110983,0.01142578,0.0058174,0.00386665,57414.0,0.0043155,0.01401083,0.02820884,0.336289
All Housing Types (Rent) 0-1 BR,Second Tercile,93000 to 142000,0.03793467,0.01940923,0.00856589,0.00995955,58838.0,0.00539958,0.02905237,0.04681697,0.23414736
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 142000,0.03077704,0.02077197,0.00536651,0.00463856,59070.0,0.00650101,0.02008289,0.0414712,0.34747178
All Housing Types (Rent) 2 BR,All Values,,0.29937283,0.14819326,0.07070506,0.08047452,230719.0,0.00991909,0.28305593,0.31568973,0.05450361
