Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 3 BR",All Values,,0.45139514,0.14626463,0.04455446,0.26057606,2222.0,0.12605766,0.24403029,0.65875998,0.45938653
"50+ Units (Rent), 3 BR",First Tercile,Below 108000,0.75238095,0.16507937,0.10634921,0.48095238,630.0,0.33241959,0.20555073,1.2992112,0.72679967
"50+ Units (Rent), 3 BR",Second Tercile,108000 to 141000,0.40469208,0.14369501,0.02639296,0.23460411,682.0,0.24070578,0.00873107,0.8006531,0.97842541
"50+ Units (Rent), 3 BR",Third Tercile ,Above 141000,0.27802198,0.13516484,0.01538462,0.12747253,910.0,0.12876762,0.06619925,0.4898447,0.76189202
All Housing Types (Own) 0-1 BR,All Values,,0.07478772,0.03431309,0.01241019,0.02806445,45930.0,0.01085778,0.05692667,0.09264877,0.2388233
All Housing Types (Own) 0-1 BR,First Tercile,Below 74000,0.05088939,0.03410459,0.00501538,0.01176943,14954.0,0.01365911,0.02842016,0.07335863,0.44153088
All Housing Types (Own) 0-1 BR,Second Tercile,74000 to 160000,0.07557985,0.03419088,0.01326313,0.02812583,15004.0,0.01839911,0.04531332,0.10584637,0.40045768
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 160000,0.09641873,0.03462309,0.01853243,0.04326321,15972.0,0.02326747,0.05814374,0.13469372,0.39696632
All Housing Types (Own) 2 BR,All Values,,0.10779936,0.04423068,0.02731843,0.03625026,455114.0,0.00405569,0.10112775,0.11447098,0.06188917
All Housing Types (Own) 2 BR,First Tercile,Below 92000,0.13794154,0.05824033,0.03328503,0.04641619,147664.0,0.00776565,0.12516704,0.15071604,0.09260806
All Housing Types (Own) 2 BR,Second Tercile,92000 to 173000,0.10117768,0.04293595,0.02643356,0.03180816,147918.0,0.00572928,0.09175301,0.11060235,0.09314973
All Housing Types (Own) 2 BR,Third Tercile ,Above 173000,0.08603916,0.03246371,0.02261615,0.03095931,159532.0,0.00620936,0.07582477,0.09625356,0.11871798
All Housing Types (Own) 3 BR,All Values,,0.30245078,0.12642573,0.0716389,0.10438615,1433830.0,0.00333578,0.29696343,0.30793813,0.01814296
All Housing Types (Own) 3 BR,First Tercile,Below 135000,0.32339818,0.13608761,0.07718571,0.11012486,466861.0,0.00675874,0.31228006,0.33451631,0.03437906
All Housing Types (Own) 3 BR,Second Tercile,135000 to 220000,0.29795525,0.12547398,0.07068631,0.10179496,467587.0,0.00583668,0.2883539,0.30755659,0.03222412
All Housing Types (Own) 3 BR,Third Tercile ,Above 220000,0.28707683,0.1182842,0.06734524,0.10144739,499382.0,0.00626689,0.2767678,0.29738586,0.03591036
All Housing Types (Own) 4-5 BR,All Values,,0.58859158,0.23216848,0.14496721,0.21145589,766732.0,0.0068731,0.57728533,0.59989783,0.01920899
All Housing Types (Own) 4-5 BR,First Tercile,Below 201000,0.60367764,0.23983557,0.15023393,0.21360814,248366.0,0.01437011,0.5800388,0.62731647,0.03915804
All Housing Types (Own) 4-5 BR,Second Tercile,201000 to 350000,0.57104623,0.22606095,0.13653413,0.20845115,257811.0,0.01266402,0.55021391,0.59187855,0.03648096
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 350000,0.59157184,0.23090326,0.14829115,0.21237743,260555.0,0.0108964,0.57364726,0.60949642,0.03029992
All Housing Types (Rent) 0-1 BR,All Values,,0.0280417,0.01384737,0.00530041,0.00889391,322805.0,0.00277755,0.02347263,0.03261077,0.16293843
All Housing Types (Rent) 0-1 BR,First Tercile,Below 69000,0.02067951,0.00683659,0.00376248,0.01008044,106047.0,0.00376502,0.01448605,0.02687297,0.2994976
All Housing Types (Rent) 0-1 BR,Second Tercile,69000 to 98000,0.0321538,0.01723863,0.00595857,0.00895659,106737.0,0.00585171,0.02252774,0.04177986,0.29937551
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 98000,0.0311486,0.01731488,0.00614428,0.00768944,110021.0,0.00575956,0.02167412,0.04062308,0.30417033
All Housing Types (Rent) 2 BR,All Values,,0.24634896,0.12966369,0.05330858,0.0633767,398585.0,0.00739619,0.23418223,0.25851569,0.0493882
All Housing Types (Rent) 2 BR,First Tercile,Below 93000,0.24429592,0.13058528,0.05107205,0.06263859,129425.0,0.01233211,0.2240096,0.26458225,0.08303998
All Housing Types (Rent) 2 BR,Second Tercile,93000 to 122000,0.2764095,0.14788575,0.06052953,0.06799422,134232.0,0.01397789,0.25341588,0.29940312,0.0831868
All Housing Types (Rent) 2 BR,Third Tercile ,Above 122000,0.21841278,0.11065161,0.04827019,0.05949099,134928.0,0.01313564,0.19680465,0.24002092,0.09893255
All Housing Types (Rent) 3 BR,All Values,,0.72586086,0.34157874,0.17405953,0.2102226,227359.0,0.01922072,0.69424278,0.75747895,0.04355943
All Housing Types (Rent) 3 BR,First Tercile,Below 107000,0.69519627,0.34101131,0.16107784,0.19310712,75150.0,0.03310214,0.64074325,0.7496493,0.07832756
All Housing Types (Rent) 3 BR,Second Tercile,107000 to 142000,0.7709088,0.37819604,0.18365097,0.20906179,76188.0,0.03775288,0.70880532,0.83301229,0.0805588
All Housing Types (Rent) 3 BR,Third Tercile ,Above 142000,0.71102722,0.30544192,0.17727996,0.22830534,76021.0,0.03511515,0.65326279,0.76879164,0.08124081
All Housing Types (Rent) 4-5 BR,All Values,,0.92674936,0.40501988,0.24534612,0.27638337,58607.0,0.04426727,0.8539297,0.99956903,0.07857536
All Housing Types (Rent) 4-5 BR,First Tercile,Below 113000,0.8200094,0.34917237,0.19889301,0.27194402,19151.0,0.07742778,0.69264071,0.94737809,0.15532589
All Housing Types (Rent) 4-5 BR,Second Tercile,113000 to 164000,1.0951029,0.50349792,0.29661361,0.29499138,19726.0,0.09143784,0.94468766,1.2455182,0.13735261
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 164000,0.86203751,0.3607704,0.23917892,0.26208819,19730.0,0.08681475,0.71922725,1.0048478,0.16566595
