Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,Third Tercile ,Above 300000,0.10967,0.0481557,0.02364066,0.03787364,61758.0,0.01092111,0.09170478,0.12763523,0.16381168
All Housing Types (Own) 3 BR,All Values,,0.27197151,0.11800013,0.06465997,0.08931141,661584.0,0.00487676,0.26394925,0.27999377,0.0294967
All Housing Types (Own) 3 BR,First Tercile,Below 243000,0.26747663,0.11640832,0.06514674,0.08592157,207992.0,0.01055588,0.25011222,0.28484105,0.06491938
All Housing Types (Own) 3 BR,Second Tercile,243000 to 366000,0.28660407,0.12711827,0.06835234,0.09113347,223650.0,0.00929688,0.2713107,0.30189744,0.05336061
All Housing Types (Own) 3 BR,Third Tercile ,Above 366000,0.26180515,0.11057136,0.06062833,0.09060546,229942.0,0.00810736,0.24846854,0.27514176,0.05094098
All Housing Types (Own) 4-5 BR,All Values,,0.49040954,0.19811894,0.12166939,0.17062121,623797.0,0.00611489,0.48035055,0.50046853,0.0205114
All Housing Types (Own) 4-5 BR,First Tercile,Below 367000,0.48592216,0.20317812,0.11418283,0.16856121,203831.0,0.01462272,0.46186779,0.50997653,0.04950251
All Housing Types (Own) 4-5 BR,Second Tercile,367000 to 544000,0.48549712,0.18803924,0.1250719,0.17238599,194720.0,0.01312153,0.46391221,0.50708204,0.0444594
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 544000,0.49871696,0.20225442,0.12550278,0.17095975,225246.0,0.01169478,0.47947904,0.51795487,0.03857482
All Housing Types (Rent) 0-1 BR,All Values,,0.06227555,0.03270785,0.01303293,0.01653476,235020.0,0.00493134,0.0541635,0.07038761,0.13026067
All Housing Types (Rent) 0-1 BR,First Tercile,Below 111000,0.02664538,0.01325833,0.00746586,0.0059212,77687.0,0.00451747,0.01921415,0.03407662,0.27889392
All Housing Types (Rent) 0-1 BR,Second Tercile,111000 to 160000,0.08419339,0.04159028,0.01712842,0.02547469,77999.0,0.01126612,0.06566062,0.10272615,0.22012139
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 160000,0.07561701,0.04302065,0.01445786,0.0181385,79334.0,0.00942144,0.06011874,0.09111528,0.20495745
All Housing Types (Rent) 2 BR,All Values,,0.35093348,0.18248061,0.08146709,0.08698578,274884.0,0.01056905,0.33354739,0.36831958,0.04954242
All Housing Types (Rent) 2 BR,First Tercile,Below 143000,0.30691883,0.16035517,0.06547397,0.08108969,90998.0,0.01673477,0.27939013,0.33444754,0.08969376
All Housing Types (Rent) 2 BR,Second Tercile,143000 to 189000,0.41727507,0.21716258,0.10479299,0.0953195,90674.0,0.01992951,0.38449103,0.45005912,0.07856699
All Housing Types (Rent) 2 BR,Third Tercile ,Above 189000,0.32936746,0.17034287,0.07438956,0.08463503,93212.0,0.01882646,0.29839794,0.36033699,0.09402727
All Housing Types (Rent) 3 BR,All Values,,0.726444,0.32428318,0.1915185,0.21064232,156977.0,0.02281498,0.68891337,0.76397464,0.0516635
All Housing Types (Rent) 3 BR,First Tercile,Below 162000,0.67369088,0.305102,0.18830919,0.18027969,52058.0,0.03611862,0.61427576,0.73310601,0.08819346
All Housing Types (Rent) 3 BR,Second Tercile,162000 to 219000,0.80466227,0.35733257,0.21241999,0.23490972,52335.0,0.04731451,0.72682991,0.88249464,0.09672675
All Housing Types (Rent) 3 BR,Third Tercile ,Above 219000,0.70082154,0.31037958,0.1738932,0.21654876,52584.0,0.04175261,0.6321385,0.76950459,0.09800362
All Housing Types (Rent) 4-5 BR,All Values,,0.93084928,0.40076834,0.24012532,0.28995562,53622.0,0.04464488,0.85740844,1.0042901,0.07889659
All Housing Types (Rent) 4-5 BR,First Tercile,Below 191000,0.78642365,0.35825528,0.19551969,0.23264869,17722.0,0.07480593,0.6633679,0.90947941,0.15647514
All Housing Types (Rent) 4-5 BR,Second Tercile,191000 to 267000,1.0767429,0.44807585,0.27183491,0.35683212,17930.0,0.09026121,0.92826321,1.2252226,0.13789706
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 267000,0.92771285,0.39549249,0.25247635,0.27974402,17970.0,0.09023859,0.77927037,1.0761553,0.16000908
