Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 2 BR,Second Tercile,127000 to 171000,0.34418932,0.18086424,0.0667258,0.09659928,59752.0,0.02046132,0.31053045,0.37784819,0.09779174
All Housing Types (Rent) 2 BR,Third Tercile ,Above 171000,0.28852064,0.14600337,0.07395169,0.06856558,60526.0,0.01748586,0.25975639,0.31728488,0.09969562
All Housing Types (Rent) 3 BR,All Values,,0.83099444,0.36702689,0.20507954,0.25888801,84299.0,0.03013992,0.78141426,0.88057461,0.05966367
All Housing Types (Rent) 3 BR,First Tercile,Below 142000,0.86222078,0.37652918,0.20713796,0.27855364,27711.0,0.05717998,0.76815971,0.95628185,0.10909163
All Housing Types (Rent) 3 BR,Second Tercile,142000 to 190000,0.87274078,0.39716337,0.21402044,0.26155696,28273.0,0.06700761,0.76251326,0.98296829,0.12630041
All Housing Types (Rent) 3 BR,Third Tercile ,Above 190000,0.75874978,0.32763553,0.19413738,0.23697687,28315.0,0.05086654,0.67507433,0.84242523,0.11028069
All Housing Types (Rent) 4-5 BR,All Values,,0.98060639,0.38341073,0.26281526,0.33438041,21966.0,0.07453209,0.85800111,1.1032117,0.12503007
All Housing Types (Rent) 4-5 BR,First Tercile,Below 172000,0.91098134,0.34339838,0.21720553,0.35037744,7021.0,0.11563068,0.72076887,1.1011938,0.20879953
All Housing Types (Rent) 4-5 BR,Second Tercile,172000 to 243000,1.0272461,0.40749601,0.29027113,0.329479,7524.0,0.13514367,0.8049348,1.2495575,0.21641487
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 243000,0.99919148,0.39684679,0.27812963,0.32421507,7421.0,0.11541099,0.8093404,1.1890426,0.1900047
