Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 92000,1.3772605,0.05048439,0.05535522,0.72841765,0.14938105,0.08931647,0.11200215,0.07481163,0.11749193
All Housing Types (Rent) 2 BR,All Values,,2.0439819,0.17260941,0.27852329,0.76693101,0.24371126,0.21323517,0.19612959,0.10957859,0.06326359
All Housing Types (Rent) 2 BR,First Tercile,Below 78000,1.9625006,0.20725152,0.29470107,0.5824578,0.19847715,0.2171043,0.23047009,0.15342887,0.07860983
All Housing Types (Rent) 2 BR,Second Tercile,78000 to 107000,2.0836605,0.1733329,0.28568403,0.79615178,0.25114453,0.21987976,0.21207579,0.0990241,0.04636765
All Housing Types (Rent) 2 BR,Third Tercile ,Above 107000,2.0850294,0.13778457,0.25552248,0.91971684,0.28091063,0.20286381,0.14656906,0.07682407,0.06483791
All Housing Types (Rent) 3 BR,All Values,,3.1404394,0.28592194,0.81039083,0.89244744,0.47638416,0.30246429,0.21170658,0.11260262,0.04852149
All Housing Types (Rent) 3 BR,First Tercile,Below 96000,2.9900915,0.29826549,0.7971325,0.79779169,0.41727093,0.27352505,0.2191826,0.13501154,0.05191167
All Housing Types (Rent) 3 BR,Second Tercile,96000 to 128000,3.0978005,0.27040157,0.83139618,0.82830084,0.50689789,0.28458684,0.21759629,0.10696349,0.05165734
All Housing Types (Rent) 3 BR,Third Tercile ,Above 128000,3.3310369,0.28913141,0.80264602,1.0494249,0.50445068,0.34873796,0.19849205,0.09608584,0.04206804
All Housing Types (Rent) 4-5 BR,All Values,,3.9710308,0.36045913,1.2068999,1.0782586,0.62436499,0.35068484,0.20284869,0.10488072,0.04263391
All Housing Types (Rent) 4-5 BR,First Tercile,Below 105000,3.7504614,0.37620204,1.1383196,1.21661,0.42175814,0.23438562,0.17260806,0.14424478,0.04633317
All Housing Types (Rent) 4-5 BR,Second Tercile,105000 to 165000,4.2381273,0.35358585,1.2939819,1.1941934,0.6598731,0.38319554,0.23418573,0.06767929,0.05143242
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 165000,3.9222489,0.35175396,1.1876982,0.82546852,0.78933205,0.43325324,0.20144161,0.1031235,0.0301778
