Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Rent) 2 BR,All Values,,2.1232326,0.16252031,0.30583429,0.7801375,0.27827137,0.21858506,0.19746683,0.10835681,0.07206045
All Housing Types (Rent) 2 BR,First Tercile,Below 91000,2.0076363,0.16853474,0.31278879,0.59410067,0.22916532,0.22466122,0.25225528,0.14330275,0.08282749
All Housing Types (Rent) 2 BR,Second Tercile,91000 to 127000,2.221428,0.17682962,0.36239023,0.82286015,0.28170922,0.23095674,0.19396238,0.09872549,0.05399416
All Housing Types (Rent) 2 BR,Third Tercile ,Above 127000,2.1382012,0.14223381,0.24218293,0.92006742,0.32308231,0.20018445,0.14713777,0.08368528,0.07962727
All Housing Types (Rent) 3 BR,All Values,,3.0910352,0.27980113,0.76931829,0.92260216,0.4575699,0.30572925,0.20691687,0.10076369,0.0483339
All Housing Types (Rent) 3 BR,First Tercile,Below 109000,2.9663404,0.29274592,0.79423379,0.82217585,0.36817825,0.2742177,0.23172443,0.12174352,0.06132093
All Housing Types (Rent) 3 BR,Second Tercile,109000 to 152000,3.1756232,0.29510153,0.81077043,0.93427989,0.49867038,0.3033048,0.19652136,0.0929046,0.04407025
All Housing Types (Rent) 3 BR,Third Tercile ,Above 152000,3.1312439,0.25179261,0.70352941,1.0108533,0.50573355,0.33944664,0.19255057,0.08769123,0.03964659
All Housing Types (Rent) 4-5 BR,All Values,,4.0286944,0.34019542,1.0908915,1.2596937,0.57747241,0.40232804,0.22314891,0.0884423,0.04652212
All Housing Types (Rent) 4-5 BR,First Tercile,Below 136000,3.8158255,0.35583877,1.0303374,1.2222526,0.47996403,0.30689237,0.26975253,0.09159858,0.05918918
All Housing Types (Rent) 4-5 BR,Second Tercile,136000 to 203000,4.1454153,0.33305032,1.1929994,1.2206314,0.67212103,0.39132448,0.21638623,0.0742899,0.04461253
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 203000,4.1214874,0.33195323,1.0488403,1.3352118,0.57906843,0.50684301,0.18416715,0.09940579,0.0359977
