Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",Second Tercile,200000 to 350000,0.0,0.0,0.0,0.0,230.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 350000,0.0,0.0,0.0,0.0,304.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.03743961,0.0,0.0,0.03743961,828.0,0.0388065,-0.02639708,0.10127631,1.7050575
"50+ Units (Own), 2 BR",First Tercile,Below 212000,0.248,0.0,0.0,0.248,125.0,0.27166768,-0.19889333,0.69489333,1.8019892
"50+ Units (Own), 2 BR",Second Tercile,212000 to 378000,0.0,0.0,0.0,0.0,338.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 378000,0.0,0.0,0.0,0.0,365.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,15.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 445000,0.0,0.0,0.0,0.0,15.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00455871,0.00402862,0.0,0.00053008,18865.0,0.00292834,-0.00025841,0.00937582,1.0566848
"50+ Units (Rent), 0-1 BR",First Tercile,Below 33000,0.00470114,0.00470114,0.0,0.0,5956.0,0.00511961,-0.00372062,0.0131229,1.7914288
"50+ Units (Rent), 0-1 BR",Second Tercile,33000 to 89000,0.00152346,0.0,0.0,0.00152346,6564.0,0.00155817,-0.00103972,0.00408665,1.6824739
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 89000,0.00756501,0.00756501,0.0,0.0,6345.0,0.00731786,-0.00447286,0.01960289,1.5912565
"50+ Units (Rent), 2 BR",All Values,,0.22965686,0.17303922,0.01519608,0.04142157,4080.0,0.09407239,0.07490779,0.38440594,0.67382734
"50+ Units (Rent), 2 BR",First Tercile,Below 108000,0.42130987,0.2913001,0.05962854,0.07038123,1023.0,0.31532233,-0.09739537,0.94001511,1.2311728
"50+ Units (Rent), 2 BR",Second Tercile,108000 to 191000,0.15808557,0.08701958,0.00072516,0.07034083,1379.0,0.08486213,0.01848736,0.29768378,0.88305471
"50+ Units (Rent), 2 BR",Third Tercile ,Above 191000,0.1716329,0.1716329,0.0,0.0,1678.0,0.07497545,0.04829829,0.2949675,0.71859539
"50+ Units (Rent), 3 BR",All Values,,1.1510791,0.12230216,0.39568345,0.63309353,139.0,0.89738467,-0.32511865,2.6272769,1.2824468
"50+ Units (Rent), 3 BR",First Tercile,Below 95000,0.0,0.0,0.0,0.0,9.0,.,.,.,.
"50+ Units (Rent), 3 BR",Third Tercile ,Above 261000,1.2307692,0.13076923,0.42307692,0.67692308,130.0,0.96687552,-0.359741,2.8212795,1.2922896
All Housing Types (Own) 0-1 BR,All Values,,0.0673647,0.02459947,0.01337202,0.02939321,7927.0,0.01850046,0.03693144,0.09779797,0.45176869
