Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 3 BR",    Below Median,475000,0.32772544,0.21063257,0.0666218,0.05047106,1486.0,0.12457868,0.12279351,0.53265737,0.62531591
"5-49 Units (Own), 3 BR",    Above Median,475000,0.4430956,0.29817906,0.09180577,0.05311077,1318.0,0.15507449,0.18799806,0.69819313,0.5757167
"5-49 Units (Rent), 0-1 BR",All Values,,0.07972113,0.05131425,0.01008964,0.01831724,23093.0,0.01681027,0.05206823,0.10737403,0.34687042
"5-49 Units (Rent), 0-1 BR",    Below Median,167000,0.10194672,0.07172131,0.0136612,0.01656421,11712.0,0.02874623,0.05465917,0.14923427,0.46384573
"5-49 Units (Rent), 0-1 BR",    Above Median,167000,0.05684913,0.03031368,0.0064142,0.02012125,11381.0,0.01636863,0.02992273,0.08377554,0.47364668
"5-49 Units (Rent), 2 BR",All Values,,0.35528233,0.2031466,0.08793303,0.0642027,26759.0,0.0310458,0.304212,0.40635267,0.14374578
"5-49 Units (Rent), 2 BR",    Below Median,217000,0.50486446,0.28273301,0.13538804,0.08674341,13465.0,0.0631171,0.40103684,0.60869209,0.20565445
"5-49 Units (Rent), 2 BR",    Above Median,217000,0.20377614,0.12253648,0.03986761,0.04137205,13294.0,0.03814345,0.14103017,0.26652211,0.30791619
"5-49 Units (Rent), 3 BR",All Values,,1.1112188,0.48146353,0.18560698,0.44414829,4127.0,0.23767833,0.72023795,1.5021997,0.35184867
"5-49 Units (Rent), 3 BR",    Below Median,163000,1.4808394,0.66970803,0.27235401,0.53877737,2192.0,0.41195164,0.80317896,2.1584999,0.45761914
"5-49 Units (Rent), 3 BR",    Above Median,163000,0.69250646,0.26821705,0.0873385,0.3369509,1935.0,0.20300806,0.35855821,1.0264547,0.48223125
"50+ Units (Own), 0-1 BR",All Values,,0.00890585,0.00890585,0.0,0.0,3144.0,0.00925241,-0.00631435,0.02412606,1.7090118
"50+ Units (Own), 0-1 BR",    Below Median,419000,0.01676647,0.01676647,0.0,0.0,1670.0,0.01751572,-0.01204689,0.04557982,1.7185109
"50+ Units (Own), 0-1 BR",    Above Median,419000,0.0,0.0,0.0,0.0,1474.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.10553971,0.08557274,0.01216034,0.00780664,6661.0,0.03133433,0.05399473,0.15708469,0.48839415
"50+ Units (Own), 2 BR",    Below Median,514000,0.06695157,0.04985755,0.01709402,0.0,3510.0,0.03024944,0.01719124,0.1167119,0.74322877
"50+ Units (Own), 2 BR",    Above Median,514000,0.14852428,0.12535703,0.00666455,0.0165027,3151.0,0.05347594,0.06055635,0.23649221,0.59227978
"50+ Units (Own), 3 BR",All Values,,0.6364513,0.52748312,0.10896818,0.0,1037.0,0.33868089,0.07932125,1.1935814,0.8753695
