Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",All Values,,4.0446924,0.30566582,0.98466606,1.376925,0.53055258,0.42560323,0.2515441,0.10838343,0.06135222,121430.0,0.1161072,3.8536961,4.2356888,0.04722148
"5-49 Units (Rent), 3 BR",First Tercile,Below 161000,3.976162,0.38833259,1.2157126,1.1212325,0.52316545,0.33236188,0.21404374,0.11338614,0.06792707,40146.0,0.17424284,3.6895325,4.2627915,0.07208697
"5-49 Units (Rent), 3 BR",Second Tercile,161000 to 248000,4.3208983,0.3213924,1.0103516,1.4423253,0.56676631,0.50193937,0.29228945,0.11819058,0.06764335,40477.0,0.17261939,4.0369394,4.6048572,0.06571756
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 248000,3.8381405,0.2087387,0.73188424,1.5636043,0.50189918,0.44161541,0.24802117,0.09373392,0.04864362,40807.0,0.18180754,3.5390671,4.1372139,0.07792143
"50+ Units (Own), 0-1 BR",All Values,,1.4019166,0.03166493,0.03841935,0.28209791,0.27771043,0.22295347,0.23149752,0.1813301,0.13624293,34644.0,0.07364424,1.2807719,1.5230614,0.08641368
"50+ Units (Own), 0-1 BR",First Tercile,Below 398000,1.4833174,0.04404194,0.07778837,0.2884652,0.22974261,0.23679695,0.25071497,0.20247855,0.15328885,10490.0,0.1386554,1.2552293,1.7114056,0.15376893
"50+ Units (Own), 0-1 BR",Second Tercile,398000 to 615000,1.3516935,0.03066426,0.01915488,0.23964157,0.31913844,0.2139099,0.24523183,0.15586978,0.12808287,12164.0,0.11203928,1.1673889,1.5359981,0.13635089
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 615000,1.3816514,0.02185154,0.0235196,0.31959967,0.27764804,0.22001668,0.20075063,0.18865721,0.12960801,11990.0,0.11311838,1.1955716,1.5677311,0.13467923
"50+ Units (Own), 2 BR",All Values,,1.8875879,0.07859336,0.12344725,0.36849926,0.31403665,0.26349678,0.28001981,0.24275384,0.21674096,50475.0,0.07887031,1.7578463,2.0173296,0.0687341
"50+ Units (Own), 2 BR",First Tercile,Below 495000,1.8959505,0.0761051,0.14763524,0.40086553,0.29446677,0.2802473,0.29836167,0.22460587,0.17366306,16175.0,0.13767088,1.6694819,2.1224191,0.11944858
"50+ Units (Own), 2 BR",Second Tercile,495000 to 829000,1.8938058,0.05890595,0.15003795,0.36382743,0.32068422,0.24525658,0.27503065,0.25885924,0.22120381,17129.0,0.11808323,1.6995589,2.0880527,0.1025696
"50+ Units (Own), 2 BR",Third Tercile ,Above 829000,1.8735077,0.10057655,0.07413663,0.34267078,0.32584008,0.26591346,0.26771883,0.24378312,0.25286821,17171.0,0.13342267,1.6540274,2.0929879,0.1171494
"50+ Units (Own), 3 BR",All Values,,2.4820701,0.11715566,0.31611654,0.43979218,0.35737571,0.30134474,0.42777099,0.27577425,0.24674002,9816.0,0.204401,2.1458304,2.8183097,0.13546743
"50+ Units (Own), 3 BR",First Tercile,Below 523000,2.7696737,0.12827895,0.36244402,0.55310301,0.37300064,0.35380678,0.51759437,0.32757518,0.15387076,3126.0,0.41126275,2.0931465,3.4462009,0.24426243
"50+ Units (Own), 3 BR",Second Tercile,523000 to 900000,2.535809,0.1051061,0.3484748,0.46054377,0.3561008,0.35742706,0.44628647,0.25066313,0.2112069,3016.0,0.36444867,1.936291,3.1353271,0.23642083
"50+ Units (Own), 3 BR",Third Tercile ,Above 900000,2.1932499,0.11758302,0.25013609,0.32634731,0.34512793,0.21066957,0.33614589,0.25231355,0.35492651,3674.0,0.37151224,1.5821122,2.8043875,0.27864478
"50+ Units (Rent), 0-1 BR",All Values,,1.5311036,0.05752584,0.08346015,0.53377824,0.20036006,0.13075798,0.14703425,0.15166037,0.22652678,542139.0,0.01855563,1.5005796,1.5616277,0.01993595
"50+ Units (Rent), 0-1 BR",First Tercile,Below 128000,1.3415073,0.02810153,0.06862871,0.16837461,0.091101,0.10113087,0.18959596,0.29745065,0.39712395,179065.0,0.02797526,1.295488,1.3875266,0.03430418
