Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
"50+ Units (Own), 2 BR",    Below Median,330000,0.0,0.0,0.0,0.0
"50+ Units (Own), 2 BR",    Above Median,330000,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",All Values,,0.10773481,0.03038674,0.0,0.07734807
"50+ Units (Own), 3 BR",    Below Median,600000,0.08614232,0.0411985,0.0,0.04494382
"50+ Units (Own), 3 BR",    Above Median,600000,0.16842105,0.0,0.0,0.16842105
"50+ Units (Rent), 0-1 BR",All Values,,0.00907503,0.00598765,0.0,0.00308738
"50+ Units (Rent), 0-1 BR",    Below Median,144000,0.01097742,0.00645001,0.0,0.00452741
"50+ Units (Rent), 0-1 BR",    Above Median,144000,0.00715092,0.00552001,0.0,0.00163091
"50+ Units (Rent), 2 BR",All Values,,0.12724081,0.07851481,0.02383105,0.02489494
"50+ Units (Rent), 2 BR",    Below Median,174000,0.13516609,0.08851401,0.01905654,0.02759554
"50+ Units (Rent), 2 BR",    Above Median,174000,0.11896477,0.06807308,0.02881688,0.02207482
"50+ Units (Rent), 3 BR",All Values,,0.73088456,0.53823088,0.13868066,0.05397301
"50+ Units (Rent), 3 BR",    Below Median,187000,0.68941009,0.46979389,0.16915423,0.05046198
"50+ Units (Rent), 3 BR",    Above Median,187000,0.77716098,0.61459159,0.10467883,0.05789056
All Housing Types (Own) 0-1 BR,All Values,,0.21256229,0.11736166,0.067401,0.02779963
All Housing Types (Own) 0-1 BR,    Below Median,200000,0.18879566,0.09205331,0.08267522,0.01406713
All Housing Types (Own) 0-1 BR,    Above Median,200000,0.23950755,0.14605484,0.05008394,0.04336877
All Housing Types (Own) 2 BR,All Values,,0.12078633,0.04860501,0.02860907,0.04357225
All Housing Types (Own) 2 BR,    Below Median,200000,0.13699031,0.0474735,0.03108539,0.05843142
All Housing Types (Own) 2 BR,    Above Median,200000,0.103275,0.04982782,0.02593295,0.02751423
All Housing Types (Own) 3 BR,All Values,,0.40007121,0.17576424,0.09781565,0.12649132
All Housing Types (Own) 3 BR,    Below Median,230000,0.44401921,0.19324032,0.11237326,0.13840563
All Housing Types (Own) 3 BR,    Above Median,230000,0.35475655,0.15774469,0.08280535,0.11420651
All Housing Types (Own) 4-5 BR,All Values,,0.85184903,0.35491143,0.21574922,0.28118838
All Housing Types (Own) 4-5 BR,    Below Median,350000,0.85231251,0.34884803,0.223037,0.28042749
All Housing Types (Own) 4-5 BR,    Above Median,350000,0.85134948,0.36144666,0.20789434,0.28200848
All Housing Types (Rent) 0-1 BR,All Values,,0.02986799,0.01723396,0.00381226,0.00882177
All Housing Types (Rent) 0-1 BR,    Below Median,117000,0.0361358,0.02304282,0.00512063,0.00797236
All Housing Types (Rent) 0-1 BR,    Above Median,117000,0.02348552,0.01131884,0.00247997,0.00968672
All Housing Types (Rent) 2 BR,All Values,,0.26259925,0.14550316,0.05828877,0.05880732
All Housing Types (Rent) 2 BR,    Below Median,128000,0.33093618,0.18014125,0.08441098,0.06638395
All Housing Types (Rent) 2 BR,    Above Median,128000,0.19357676,0.11051757,0.0319045,0.05115469
All Housing Types (Rent) 3 BR,All Values,,0.72969166,0.36364184,0.17354347,0.19250635
All Housing Types (Rent) 3 BR,    Below Median,147000,0.76252124,0.38751825,0.18275144,0.19225155
All Housing Types (Rent) 3 BR,    Above Median,147000,0.69644761,0.33946399,0.16421925,0.19276437
All Housing Types (Rent) 4-5 BR,All Values,,1.0976243,0.4750658,0.26589555,0.35666297
All Housing Types (Rent) 4-5 BR,    Below Median,195000,1.0674539,0.50332519,0.24687839,0.31725027
All Housing Types (Rent) 4-5 BR,    Above Median,195000,1.1290665,0.44561528,0.28571429,0.39773692
