Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"2-4 Units  (Own/Rent), 0-1 BR",    Above Median,185000,1.74375,0.0,0.259375,0.94375,0.184375,0.290625,0.05625,0.009375,0.0
"2-4 Units  (Own/Rent), 2 BR",All Values,,1.5408847,0.07104558,0.09316354,0.7808311,0.27345845,0.22989276,0.06300268,0.02949062,0.0
"2-4 Units  (Own/Rent), 2 BR",    Below Median,187000,1.3346734,0.07035176,0.08944724,0.81708543,0.2120603,0.08241206,0.03316583,0.03015075,0.0
"2-4 Units  (Own/Rent), 2 BR",    Above Median,187000,1.9537223,0.07243461,0.10060362,0.7082495,0.39637827,0.52515091,0.12273642,0.02816901,0.0
"2-4 Units (Own/Rent), 3 BR",All Values,,2.9597765,0.57765363,0.36648045,1.3441341,0.20558659,0.11843575,0.31396648,0.01117318,0.02234637
"2-4 Units (Own/Rent), 3 BR",    Below Median,402000,3.7748479,0.89452333,0.54969574,1.841785,0.0851927,0.11561866,0.28803245,0.0,0.0
"2-4 Units (Own/Rent), 3 BR",    Above Median,402000,1.960199,0.18905473,0.14179104,0.73383085,0.35323383,0.12189055,0.34577114,0.02487562,0.04975124
"5-49 Units (Own), 0-1 BR",All Values,,1.1928392,0.0,0.0,0.58165829,0.29271357,0.24623116,0.03643216,0.00879397,0.02701005
"5-49 Units (Own), 0-1 BR",    Below Median,410000,1.1041667,0.0,0.0,0.68253968,0.25396825,0.14087302,0.01289683,0.01388889,0.0
"5-49 Units (Own), 0-1 BR",    Above Median,410000,1.3458904,0.0,0.0,0.40753425,0.35958904,0.42808219,0.07705479,0.0,0.07363014
"5-49 Units (Own), 2 BR",All Values,,1.6806256,0.12815338,0.03380424,0.50504541,0.59989909,0.22956609,0.12008073,0.03077699,0.0332997
"5-49 Units (Own), 2 BR",    Below Median,600000,1.6736641,0.15935115,0.04580153,0.53530534,0.47232824,0.25381679,0.1221374,0.03912214,0.04580153
"5-49 Units (Own), 2 BR",    Above Median,600000,1.6884368,0.09314775,0.02034261,0.47109208,0.74304069,0.20235546,0.11777302,0.02141328,0.01927195
"5-49 Units (Own), 3 BR",All Values,,2.9368421,0.99473684,0.0,0.71052632,0.75789474,0.35789474,0.10526316,0.01052632,0.0
"5-49 Units (Own), 3 BR",    Below Median,690000,2.7559055,0.96062992,0.0,0.4015748,0.85826772,0.53543307,0.0,0.0,0.0
"5-49 Units (Own), 3 BR",    Above Median,690000,3.3015873,1.0634921,0.0,1.3333333,0.55555556,0.0,0.31746032,0.03174603,0.0
"5-49 Units (Rent), 0-1 BR",All Values,,1.2657998,0.010886,0.03205322,0.58088902,0.1765951,0.13909888,0.12942244,0.09283338,0.10402177
"5-49 Units (Rent), 0-1 BR",    Below Median,141000,1.2568093,0.02001112,0.05892162,0.38021123,0.14118955,0.18232351,0.16175653,0.12840467,0.18399111
"5-49 Units (Rent), 0-1 BR",    Above Median,141000,1.2765252,0.0,0.0,0.82029178,0.21883289,0.08753316,0.09084881,0.05039788,0.00862069
"5-49 Units (Rent), 2 BR",All Values,,2.3682946,0.26220977,0.40592474,0.9939952,0.31705364,0.11809448,0.09847878,0.07245797,0.10008006
"5-49 Units (Rent), 2 BR",    Below Median,181000,2.6493002,0.40513219,0.70062208,0.84992224,0.1874028,0.15785381,0.14696734,0.08709176,0.11430793
"5-49 Units (Rent), 2 BR",    Above Median,181000,2.070132,0.11056106,0.09323432,1.1468647,0.45462046,0.07590759,0.0470297,0.05693069,0.0849835
"5-49 Units (Rent), 3 BR",All Values,,3.0403226,0.39717742,0.67741935,1.1955645,0.40524194,0.0766129,0.14112903,0.0,0.14717742
"5-49 Units (Rent), 3 BR",    Below Median,171000,2.6241379,0.24482759,0.55172414,1.0103448,0.32068966,0.13103448,0.1137931,0.0,0.25172414
"5-49 Units (Rent), 3 BR",    Above Median,171000,3.6262136,0.61165049,0.85436893,1.4563107,0.52427184,0.0,0.17961165,0.0,0.0
"50+ Units (Own), 0-1 BR",All Values,,1.3270078,0.0,0.01694341,0.44628939,0.47678753,0.22636394,0.14503558,0.01219925,0.00338868
"50+ Units (Own), 0-1 BR",    Below Median,475000,1.3025362,0.0,0.03019324,0.42210145,0.55072464,0.17089372,0.12137681,0.00724638,0.0
"50+ Units (Own), 0-1 BR",    Above Median,475000,1.3583012,0.0,0.0,0.47722008,0.38223938,0.2972973,0.17528958,0.01853282,0.00772201
"50+ Units (Own), 2 BR",All Values,,1.6892497,0.13829787,0.03919373,0.41881299,0.5699888,0.22116461,0.13717805,0.12094065,0.04367301
"50+ Units (Own), 2 BR",    Below Median,700000,1.7608696,0.20703934,0.05072464,0.44616977,0.54347826,0.21532091,0.15010352,0.12732919,0.02070393
"50+ Units (Own), 2 BR",    Above Median,700000,1.604878,0.05731707,0.02560976,0.38658537,0.60121951,0.22804878,0.12195122,0.11341463,0.07073171
"50+ Units (Own), 3 BR",All Values,,2.55625,0.26875,0.55625,0.0,0.75625,0.10625,0.2,0.66875,0.0
"50+ Units (Own), 3 BR",    Below Median,950000,2.8740157,0.33858268,0.7007874,0.0,0.86614173,0.13385827,0.16535433,0.66929134,0.0
"50+ Units (Own), 3 BR",    Above Median,950000,1.3333333,0.0,0.0,0.0,0.33333333,0.0,0.33333333,0.66666667,0.0
"50+ Units (Rent), 0-1 BR",All Values,,1.3303059,0.02155348,0.00957932,0.86584429,0.23388008,0.0685012,0.05209887,0.04346844,0.03538024
"50+ Units (Rent), 0-1 BR",    Below Median,238000,1.2138661,0.03586686,0.01886792,0.67728729,0.20719117,0.06247775,0.07182271,0.07289071,0.06746173
"50+ Units (Rent), 0-1 BR",    Above Median,238000,1.4503901,0.00679211,0.0,1.0603029,0.26140431,0.07471317,0.03175769,0.01312529,0.00229463
"50+ Units (Rent), 2 BR",All Values,,2.0230697,0.08654487,0.12881718,1.219896,0.26643552,0.1560208,0.07641019,0.07867716,0.01026804
"50+ Units (Rent), 2 BR",    Below Median,320000,2.0876919,0.06843612,0.23471246,1.3497268,0.20582878,0.13218839,0.05100182,0.02810304,0.01769451
"50+ Units (Rent), 2 BR",    Above Median,320000,1.9551422,0.10557987,0.01750547,1.0834245,0.33014223,0.18107221,0.10311816,0.13183807,0.00246171
"50+ Units (Rent), 3 BR",All Values,,3.1956912,0.14183124,0.31956912,2.1077199,0.18312388,0.3070018,0.12926391,0.00359066,0.00359066
"50+ Units (Rent), 3 BR",    Below Median,315000,3.277937,0.14326648,0.36389685,2.1547278,0.16332378,0.37535817,0.0773639,0.0,0.0
"50+ Units (Rent), 3 BR",    Above Median,315000,3.0576923,0.13942308,0.24519231,2.0288462,0.21634615,0.19230769,0.21634615,0.00961538,0.00961538
All Housing Types (Own) 0-1 BR,All Values,,1.3078419,0.00453662,0.02484338,0.49146684,0.411752,0.24065673,0.11168719,0.01144956,0.01144956
All Housing Types (Own) 0-1 BR,    Below Median,455000,1.279052,0.00802752,0.04396024,0.51299694,0.42469419,0.1838685,0.10015291,0.00535168,0.0
All Housing Types (Own) 0-1 BR,    Above Median,455000,1.3452558,0.0,0.0,0.46348733,0.39493294,0.31445604,0.1266766,0.01937407,0.02632886
All Housing Types (Own) 2 BR,All Values,,1.7142857,0.11432829,0.06301895,0.46582925,0.58526719,0.24717905,0.1381733,0.06983181,0.03065787
All Housing Types (Own) 2 BR,    Below Median,624000,1.7244318,0.11241883,0.09253247,0.46469156,0.52597403,0.27272727,0.15097403,0.07832792,0.02678571
All Housing Types (Own) 2 BR,    Above Median,624000,1.70309,0.11643529,0.03045231,0.46708464,0.65069413,0.21898791,0.12404837,0.06045678,0.03493059
All Housing Types (Own) 3 BR,All Values,,2.6184834,0.30521327,0.43412322,0.50900474,0.67061611,0.32227488,0.23436019,0.10308057,0.03981043
All Housing Types (Own) 3 BR,    Below Median,575000,2.6469805,0.31971581,0.5062167,0.34458259,0.71714032,0.33880995,0.29440497,0.0759325,0.05017762
All Housing Types (Own) 3 BR,    Above Median,575000,2.585874,0.28861789,0.35162602,0.69715447,0.61737805,0.30335366,0.16565041,0.13414634,0.02794715
All Housing Types (Own) 4-5 BR,All Values,,2.9526372,0.28471475,0.66684607,0.5489774,0.51345533,0.65769645,0.16899892,0.06620022,0.04574812
All Housing Types (Own) 4-5 BR,    Below Median,590000,2.7237729,0.30510106,0.63137632,0.50818094,0.42829644,0.55822907,0.17805582,0.04138595,0.07314726
All Housing Types (Own) 4-5 BR,    Above Median,590000,3.2429792,0.25885226,0.71184371,0.6007326,0.62148962,0.78388278,0.15750916,0.0976801,0.01098901
All Housing Types (Rent) 0-1 BR,All Values,,1.3264329,0.02024538,0.01724465,0.82124815,0.22661146,0.07942417,0.06495233,0.05321533,0.04349147
All Housing Types (Rent) 0-1 BR,    Below Median,227000,1.2240545,0.03472012,0.03298033,0.61278366,0.19538578,0.07813918,0.09553707,0.09266263,0.08184569
All Housing Types (Rent) 0-1 BR,    Above Median,227000,1.4296941,0.00564584,0.00137331,1.0315099,0.25810636,0.08072023,0.03410391,0.01342794,0.00480659
All Housing Types (Rent) 2 BR,All Values,,2.0413531,0.12166829,0.19853006,1.1314974,0.2690162,0.14159214,0.07792438,0.0721686,0.02895599
All Housing Types (Rent) 2 BR,    Below Median,287000,2.0981881,0.13442623,0.35651424,1.0750647,0.22640207,0.13856773,0.07868852,0.05142364,0.03710095
All Housing Types (Rent) 2 BR,    Above Median,287000,1.9814478,0.10822117,0.03201164,1.1909785,0.31393234,0.14477992,0.07711895,0.09403419,0.02037104
All Housing Types (Rent) 3 BR,All Values,,3.459825,0.43237868,0.72275259,1.4128878,0.32537788,0.32736675,0.17462212,0.01909308,0.04534606
All Housing Types (Rent) 3 BR,    Below Median,234000,3.4754098,0.54644809,0.74521858,1.3606557,0.26092896,0.32377049,0.17213115,0.01639344,0.04986339
All Housing Types (Rent) 3 BR,    Above Median,234000,3.4380952,0.27333333,0.69142857,1.4857143,0.4152381,0.33238095,0.17809524,0.02285714,0.03904762
All Housing Types (Rent) 4-5 BR,All Values,,4.5055468,0.49128368,1.5721078,1.2884311,0.65134707,0.26307448,0.1933439,0.00950872,0.03645008
All Housing Types (Rent) 4-5 BR,    Below Median,242000,4.9719388,0.30357143,1.8239796,1.4923469,0.80102041,0.28826531,0.18877551,0.01530612,0.05867347
All Housing Types (Rent) 4-5 BR,    Above Median,242000,3.7405858,0.79916318,1.1589958,0.9539749,0.40585774,0.22175732,0.20083682,0.0,0.0
