Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 2 BR,    Above Median,300000,1.9535443,0.05299693,0.16419704,0.2743292,0.19329863,0.18475504,0.3174476,0.42010412,0.3464157
All Housing Types (Own) 3 BR,All Values,,2.8595166,0.29209496,0.54467104,0.69502782,0.44987896,0.23547827,0.27536471,0.23535153,0.13164932
All Housing Types (Own) 3 BR,    Below Median,320000,2.8056409,0.32131543,0.50966949,0.77589957,0.42947657,0.21592037,0.24225732,0.19695967,0.11414251
All Housing Types (Own) 3 BR,    Above Median,320000,2.9217781,0.25832628,0.58512063,0.60156826,0.47345701,0.25808038,0.31362531,0.27971913,0.1518811
All Housing Types (Own) 4-5 BR,All Values,,4.0052876,0.35010747,1.2191643,0.72048835,0.70022354,0.45742413,0.28253804,0.19168601,0.08365575
All Housing Types (Own) 4-5 BR,    Below Median,415000,4.0360892,0.38568642,1.2113118,0.79136776,0.71488171,0.43895531,0.25096244,0.16197744,0.08094632
All Housing Types (Own) 4-5 BR,    Above Median,415000,3.9736158,0.31352341,1.2272386,0.64760659,0.68515128,0.47641468,0.31500567,0.22223385,0.08644171
All Housing Types (Rent) 0-1 BR,All Values,,1.3952034,0.04171333,0.0258492,0.77034341,0.08986562,0.09887085,0.10605636,0.11576148,0.14674319
All Housing Types (Rent) 0-1 BR,    Below Median,127000,1.3667775,0.04711752,0.02115669,0.61188101,0.10328899,0.10726164,0.14070584,0.16528086,0.170085
All Housing Types (Rent) 0-1 BR,    Above Median,127000,1.4242081,0.0361991,0.03063725,0.93203243,0.07616893,0.0903092,0.07070136,0.06523379,0.12292609
All Housing Types (Rent) 2 BR,All Values,,2.3155264,0.22643194,0.28006713,1.2188616,0.25142837,0.1279103,0.1084845,0.05684902,0.0454935
All Housing Types (Rent) 2 BR,    Below Median,144000,2.3082298,0.29721909,0.31062959,1.1509034,0.226214,0.0878035,0.12111801,0.06394692,0.05039526
All Housing Types (Rent) 2 BR,    Above Median,144000,2.322998,0.15394623,0.24877132,1.2884504,0.27724776,0.16897947,0.09554785,0.0495808,0.04047413
All Housing Types (Rent) 3 BR,All Values,,3.3014312,0.34823624,0.80628905,1.1846402,0.46397904,0.23015521,0.16730498,0.05938319,0.04144326
All Housing Types (Rent) 3 BR,    Below Median,156000,3.2614369,0.35568307,0.82361264,1.1819682,0.38712467,0.2046848,0.17434366,0.0727873,0.06123251
All Housing Types (Rent) 3 BR,    Above Median,156000,3.3435405,0.3403956,0.78804933,1.1874534,0.54489779,0.25697261,0.15989407,0.04527021,0.02060747
All Housing Types (Rent) 4-5 BR,All Values,,4.3417286,0.3464995,1.4643293,1.1608787,0.7977366,0.36991013,0.11627649,0.06313103,0.02296683
All Housing Types (Rent) 4-5 BR,    Below Median,199000,4.1759441,0.28661864,1.3110675,1.2944772,0.80091683,0.29687841,0.10870989,0.05435494,0.02292076
All Housing Types (Rent) 4-5 BR,    Above Median,199000,4.5130866,0.4083935,1.6227437,1.0227888,0.79444946,0.44539711,0.12409747,0.07220217,0.02301444
