Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 340000,0.06834936,0.02732372,0.01866987,0.02235577,12480.0,0.0191226,0.03689269,0.09980603,0.46023361
All Housing Types (Own) 2 BR,All Values,,0.10628081,0.04415155,0.02761351,0.03451575,219494.0,0.00511847,0.09786092,0.11470069,0.079223
All Housing Types (Own) 2 BR,First Tercile,Below 251000,0.12944148,0.05402551,0.03480408,0.04061189,70078.0,0.01028118,0.11252894,0.14635402,0.13065779
All Housing Types (Own) 2 BR,Second Tercile,251000 to 393000,0.09924594,0.04271188,0.02217022,0.03436384,73071.0,0.00801692,0.0860581,0.11243378,0.13288037
All Housing Types (Own) 2 BR,Third Tercile ,Above 393000,0.09175454,0.03646604,0.02622307,0.02906543,76345.0,0.00857087,0.07765545,0.10585362,0.15366088
All Housing Types (Own) 3 BR,All Values,,0.29386274,0.1296578,0.07212996,0.09207498,558686.0,0.00572595,0.28444355,0.30328194,0.03205304
All Housing Types (Own) 3 BR,First Tercile,Below 324000,0.32464741,0.13303671,0.07932617,0.11228453,178680.0,0.0137014,0.30210861,0.34718622,0.06942548
All Housing Types (Own) 3 BR,Second Tercile,324000 to 471000,0.30362887,0.14203602,0.07639845,0.0851944,183721.0,0.01107481,0.28541082,0.32184693,0.06000106
All Housing Types (Own) 3 BR,Third Tercile ,Above 471000,0.25669817,0.11499605,0.06158392,0.0801182,196285.0,0.00844946,0.24279881,0.27059752,0.05414669
All Housing Types (Own) 4-5 BR,All Values,,0.56028792,0.22746802,0.13642906,0.19639084,564176.0,0.00742108,0.54808024,0.57249561,0.02178823
All Housing Types (Own) 4-5 BR,First Tercile,Below 414000,0.55909038,0.22129376,0.13334296,0.20445365,179987.0,0.01468443,0.53493449,0.58324627,0.0432057
All Housing Types (Own) 4-5 BR,Second Tercile,414000 to 593000,0.57490143,0.24552315,0.14094054,0.18843774,191485.0,0.01573751,0.54901323,0.60078963,0.04503068
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 593000,0.54688538,0.21529392,0.13482855,0.19676291,192704.0,0.013375,0.52488351,0.56888725,0.04023122
All Housing Types (Rent) 0-1 BR,All Values,,0.03576947,0.01717964,0.00917229,0.00941754,244650.0,0.00381297,0.02949713,0.04204181,0.17535456
All Housing Types (Rent) 0-1 BR,First Tercile,Below 113000,0.02878002,0.01287527,0.00999479,0.00590996,80542.0,0.00587776,0.0191111,0.03844893,0.33595934
All Housing Types (Rent) 0-1 BR,Second Tercile,113000 to 160000,0.05624398,0.02888962,0.01229423,0.01506013,82071.0,0.0079439,0.04317627,0.0693117,0.23233981
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 160000,0.02214854,0.00969075,0.00524154,0.00721626,82037.0,0.00418219,0.01526883,0.02902825,0.31061678
All Housing Types (Rent) 2 BR,All Values,,0.30216262,0.15317873,0.06727764,0.08170625,268425.0,0.00915773,0.28709816,0.31722708,0.04985547
All Housing Types (Rent) 2 BR,First Tercile,Below 135000,0.33748798,0.1768252,0.07478369,0.08587909,88415.0,0.01704215,0.30945365,0.36552232,0.08306765
All Housing Types (Rent) 2 BR,Second Tercile,135000 to 185000,0.33131646,0.16322241,0.07657828,0.09151577,89908.0,0.01841012,0.30103181,0.3616011,0.09140701
All Housing Types (Rent) 2 BR,Third Tercile ,Above 185000,0.23840758,0.11995294,0.05063151,0.06782313,90102.0,0.01515492,0.21347774,0.26333742,0.10456814
All Housing Types (Rent) 3 BR,All Values,,0.65383838,0.30234994,0.15996948,0.19151897,133663.0,0.02463033,0.61332149,0.69435528,0.06196775
All Housing Types (Rent) 3 BR,First Tercile,Below 161000,0.74464628,0.33780887,0.19086088,0.21597653,44315.0,0.04347216,0.67313459,0.81615798,0.09603445
All Housing Types (Rent) 3 BR,Second Tercile,161000 to 221000,0.66934251,0.31440007,0.14744109,0.20750135,44472.0,0.04415351,0.59670999,0.74197502,0.10851323
All Housing Types (Rent) 3 BR,Third Tercile ,Above 221000,0.54880114,0.25539264,0.14187985,0.15152866,44876.0,0.03553351,0.49034852,0.60725376,0.10650966
All Housing Types (Rent) 4-5 BR,All Values,,0.87724288,0.36060005,0.2173807,0.29926212,61528.0,0.03903779,0.81302572,0.94146004,0.0732034
All Housing Types (Rent) 4-5 BR,First Tercile,Below 193000,0.81779766,0.34750186,0.19244345,0.27785235,20115.0,0.06994745,0.70273411,0.93286122,0.1406993
All Housing Types (Rent) 4-5 BR,Second Tercile,193000 to 260000,1.010208,0.42916988,0.24638867,0.33464946,20768.0,0.07724431,0.88314112,1.1372749,0.1257829
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 260000,0.8014047,0.30438363,0.21249697,0.2845241,20645.0,0.06813121,0.68932886,0.91348054,0.13984924
