Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,    Above Median,200000,0.34022409,0.14639172,0.07887477,0.1149576,58726.0,0.02260888,0.30303249,0.3774157,0.10931503
All Housing Types (Own) 4-5 BR,All Values,,0.75884396,0.33482841,0.17279649,0.25121906,86952.0,0.02952945,0.71026801,0.80741991,0.06401309
All Housing Types (Own) 4-5 BR,    Below Median,300000,0.79432432,0.33202703,0.18975225,0.27254505,44400.0,0.04511819,0.72010489,0.86854375,0.09343719
All Housing Types (Own) 4-5 BR,    Above Median,300000,0.72182271,0.33775146,0.15510434,0.22896691,42552.0,0.0399784,0.65605825,0.78758717,0.09110889
All Housing Types (Rent) 0-1 BR,All Values,,0.0212792,0.00665741,0.00151119,0.0131106,24484.0,0.00578024,0.01177071,0.03078769,0.44684434
All Housing Types (Rent) 0-1 BR,    Below Median,93000,0.03227889,0.00702066,0.00234022,0.02291801,12392.0,0.01066779,0.01473037,0.04982741,0.54365318
All Housing Types (Rent) 0-1 BR,    Above Median,93000,0.01000662,0.00628515,0.00066159,0.00305987,12092.0,0.00597907,0.00017104,0.01984219,0.98290735
All Housing Types (Rent) 2 BR,All Values,,0.23027926,0.13108049,0.06242247,0.03677629,29829.0,0.02343501,0.19172866,0.26882986,0.16740803
All Housing Types (Rent) 2 BR,    Below Median,107000,0.21524188,0.11047051,0.05937707,0.0453943,15090.0,0.03258965,0.16163191,0.26885186,0.24906851
All Housing Types (Rent) 2 BR,    Above Median,107000,0.24567474,0.15218129,0.0655404,0.02795305,14739.0,0.03593347,0.18656418,0.3047853,0.24060495
All Housing Types (Rent) 3 BR,All Values,,0.66292284,0.36189292,0.15115866,0.14987126,22526.0,0.06281912,0.55958539,0.7662603,0.15588157
All Housing Types (Rent) 3 BR,    Below Median,136000,0.7228716,0.39488835,0.1559665,0.17201675,11464.0,0.0918762,0.57173524,0.87400795,0.20907773
All Housing Types (Rent) 3 BR,    Above Median,136000,0.60079552,0.32769843,0.1461761,0.12692099,11062.0,0.08837276,0.45542233,0.74616871,0.24196783
All Housing Types (Rent) 4-5 BR,All Values,,0.97036151,0.47567783,0.17769803,0.31698565,7524.0,0.14093498,0.73852346,1.2021996,0.23891925
All Housing Types (Rent) 4-5 BR,    Below Median,170000,0.71846905,0.37477524,0.14718726,0.19650655,3893.0,0.16528522,0.44657486,0.99036323,0.37843549
All Housing Types (Rent) 4-5 BR,    Above Median,170000,1.2404296,0.5838612,0.21041036,0.44615808,3631.0,0.24524693,0.83699843,1.6438608,0.32523506
