Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,104000 to 155000,0.19649441,0.09285836,0.04929378,0.05434228,17629.0,0.02961341,0.14778036,0.24520847,0.24791572
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 155000,0.08730599,0.04617517,0.02012195,0.02100887,18040.0,0.01583279,0.06126104,0.11335093,0.29831798
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.49566917,0.22001281,0.13599137,0.13966499,29671.0,0.04121404,0.42787208,0.56346626,0.13677891
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 124000,0.80849066,0.36580786,0.21800355,0.22467925,9587.0,0.09620157,0.65023908,0.96674225,0.19573706
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,124000 to 189000,0.49688254,0.20323813,0.15315768,0.14048673,9944.0,0.07339912,0.37614099,0.61762409,0.24299818
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 189000,0.19871795,0.09861933,0.04161736,0.05848126,10140.0,0.03917327,0.13427792,0.26315797,0.32427883
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.05907405,0.03424092,0.00868736,0.01614578,47195.0,0.00785251,0.04615667,0.07199143,0.21866418
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 64000,0.03453493,0.01210367,0.0109854,0.01144586,15202.0,0.01005647,0.01799203,0.05107783,0.47901926
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,64000 to 85000,0.06380597,0.03283582,0.01032338,0.02064677,16080.0,0.01467947,0.03965825,0.08795369,0.37845553
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 85000,0.07773519,0.0568089,0.00483881,0.01608748,15913.0,0.01867193,0.04701986,0.10845051,0.39512767
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.30396754,0.18155814,0.0580898,0.0643196,72715.0,0.02203878,0.26771374,0.34022135,0.11926866
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 84000,0.31083679,0.18410149,0.05454701,0.07218829,23411.0,0.0326636,0.25710516,0.36456841,0.17286122
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,84000 to 108000,0.35506347,0.22616426,0.06370881,0.06519041,24973.0,0.03915085,0.29066032,0.41946662,0.18138489
