Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",All Values,,1.1649286,0.00786681,0.02305159,0.39141969,0.08086352,0.09540798,0.15404318,0.13355287,0.27872302,10932.0,0.10290618,0.99564799,1.3342093,0.14531419
"50+ Units (Rent), 0-1 BR",First Tercile,Below 52000,1.1,0.00706215,0.04519774,0.10225989,0.08644068,0.16016949,0.26723164,0.15903955,0.27259887,3540.0,0.1728287,0.8156968,1.3843032,0.25845746
"50+ Units (Rent), 0-1 BR",Second Tercile,52000 to 98000,1.2350543,0.01277174,0.01521739,0.60788043,0.06684783,0.0951087,0.16521739,0.11304348,0.15896739,3680.0,0.18794013,0.92589283,1.5442159,0.2503222
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 98000,1.1573276,0.00377155,0.00969828,0.45258621,0.08943966,0.03394397,0.03502155,0.12957974,0.40328664,3712.0,0.17607316,0.86768723,1.4469679,0.25026653
"50+ Units (Rent), 2 BR",All Values,,1.8274781,0.15338941,0.1377206,0.75556655,0.09615702,0.15388422,0.16378031,0.10440376,0.26257628,6063.0,0.20736525,1.4863623,2.168594,0.18665933
"50+ Units (Rent), 2 BR",First Tercile,Below 85000,1.8604286,0.16623105,0.16466283,0.78881338,0.06168322,0.15838996,0.10611605,0.16257188,0.25196027,1913.0,0.37155068,1.2492278,2.4716295,0.32852691
"50+ Units (Rent), 2 BR",Second Tercile,85000 to 118000,1.9236326,0.22084623,0.17853457,0.7621259,0.10990712,0.20949432,0.13570691,0.07946336,0.22755418,1938.0,0.48441862,1.126764,2.7205012,0.41425199
"50+ Units (Rent), 2 BR",Third Tercile ,Above 118000,1.7147378,0.08318264,0.07866184,0.72106691,0.11392405,0.10126582,0.23824593,0.07594937,0.30244123,2212.0,0.33850404,1.1578986,2.2715769,0.3247372
"50+ Units (Rent), 3 BR",All Values,,3.1438356,0.1489726,1.0496575,1.0736301,0.56335616,0.23630137,0.07191781,0.0,0.0,584.0,1.2871868,1.0264134,5.2612578,0.67351556
"50+ Units (Rent), 3 BR",First Tercile,Below 118000,2.3986486,0.10135135,0.86486486,0.39864865,0.10810811,0.64189189,0.28378378,0.0,0.0,148.0,1.2330601,0.37026482,4.4270325,0.84563607
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 140000,3.9473684,0.0,0.0,2.9473684,1.0,0.0,0.0,0.0,0.0,38.0,5.7575862,-5.5238609,13.418598,2.3993781
"50+ Units (Rent), 3 BR",Third Tercile ,Above 140000,3.3442211,0.18090452,1.218593,1.1457286,0.69095477,0.1080402,0.0,0.0,0.0,398.0,1.7826864,0.41170192,6.2767403,0.87689154
All Housing Types (Own) 0-1 BR,All Values,,1.7435159,0.0406414,0.09680041,0.23165595,0.14889529,0.25943989,0.45518363,0.33636296,0.17453632,13533.0,0.12679186,1.5349432,1.9520885,0.1196276
All Housing Types (Own) 0-1 BR,First Tercile,Below 60000,1.5468425,0.05204719,0.04024983,0.17996762,0.14735138,0.22831367,0.45593338,0.29794124,0.14503817,4323.0,0.20721011,1.2059818,1.8877031,0.22035898
All Housing Types (Own) 0-1 BR,Second Tercile,60000 to 148000,1.7097195,0.0237008,0.0980648,0.24787997,0.15916504,0.23005001,0.43639922,0.35551207,0.1589476,4599.0,0.20029565,1.3802332,2.0392059,0.19271369
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 148000,1.9616135,0.0468445,0.1485578,0.26393407,0.14009976,0.31793537,0.47321622,0.35328562,0.21774019,4611.0,0.27594019,1.5076919,2.4155351,0.23140216
All Housing Types (Own) 2 BR,All Values,,1.9664742,0.06202775,0.14416084,0.24646004,0.16423579,0.24585232,0.41153651,0.39853135,0.2936696,98730.0,0.05610871,1.8741754,2.058773,0.0469362
All Housing Types (Own) 2 BR,First Tercile,Below 75000,2.0371634,0.07056212,0.18874481,0.26957109,0.19025709,0.2644551,0.44731169,0.36606712,0.24019434,31079.0,0.08998044,1.8891455,2.1851812,0.07265879
All Housing Types (Own) 2 BR,Second Tercile,75000 to 142000,1.8991683,0.07482522,0.11125844,0.26753857,0.15838959,0.243973,0.38569793,0.37867647,0.27880906,33184.0,0.07872518,1.7696653,2.0286712,0.06818928
All Housing Types (Own) 2 BR,Third Tercile ,Above 142000,1.9675342,0.0420112,0.13563699,0.20532683,0.14640091,0.23088752,0.4041547,0.44692024,0.35619578,34467.0,0.08694182,1.8245149,2.1105535,0.07268962
All Housing Types (Own) 3 BR,All Values,,2.4730357,0.12629386,0.35642077,0.41745122,0.29383756,0.32551924,0.38547258,0.34243342,0.22560707,397359.0,0.03002349,2.4236471,2.5224244,0.01997086
All Housing Types (Own) 3 BR,First Tercile,Below 100000,2.4722732,0.11708104,0.3573852,0.43467379,0.27296131,0.32074722,0.39892573,0.33361144,0.23688748,125853.0,0.05530294,2.3812999,2.5632465,0.03679745
