Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",Third Tercile ,Above 136000,0.27908442,0.2097858,0.03884922,0.03044939,4762.0,0.12095668,0.08011068,0.47805815,0.71295179
"50+ Units (Rent), 3 BR",All Values,,1.1932836,0.59850746,0.3488806,0.24589552,2680.0,0.25181424,0.77904915,1.607518,0.3471383
"50+ Units (Rent), 3 BR",First Tercile,Below 105000,1.6026786,0.85714286,0.33333333,0.41220238,672.0,0.53642453,0.72026022,2.4850969,0.55058973
"50+ Units (Rent), 3 BR",Second Tercile,105000 to 155000,1.2029915,0.58012821,0.37286325,0.25,936.0,0.50632475,0.37008723,2.0358957,0.69236088
"50+ Units (Rent), 3 BR",Third Tercile ,Above 155000,0.92817164,0.45242537,0.33768657,0.1380597,1072.0,0.35857199,0.33832072,1.5180226,0.63549768
All Housing Types (Own) 0-1 BR,All Values,,0.10493122,0.03740553,0.02957647,0.03794922,18393.0,0.02070959,0.07086395,0.1389985,0.32466289
All Housing Types (Own) 0-1 BR,First Tercile,Below 88000,0.06477093,0.02790943,0.01509566,0.02176584,5697.0,0.02475559,0.02404798,0.10549389,0.62872267
All Housing Types (Own) 0-1 BR,Second Tercile,88000 to 194000,0.11551925,0.05017503,0.03083847,0.03450575,5999.0,0.0383168,0.05248811,0.17855039,0.54563319
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 194000,0.12961027,0.03404509,0.04076452,0.05480066,6697.0,0.04335103,0.05829782,0.20092272,0.55020678
All Housing Types (Own) 2 BR,All Values,,0.15097418,0.06441163,0.03929952,0.04726303,129340.0,0.00918607,0.13586308,0.16608527,0.10009057
All Housing Types (Own) 2 BR,First Tercile,Below 97000,0.1528023,0.0681164,0.03393725,0.05074865,41341.0,0.01812774,0.12298217,0.18262243,0.19515499
All Housing Types (Own) 2 BR,Second Tercile,97000 to 188000,0.1462356,0.06982146,0.0366938,0.03972034,42623.0,0.01386292,0.1234311,0.1690401,0.15594353
All Housing Types (Own) 2 BR,Third Tercile ,Above 188000,0.1537597,0.05595469,0.04663258,0.05117243,45376.0,0.01738084,0.12516822,0.18235118,0.18594912
All Housing Types (Own) 3 BR,All Values,,0.36125426,0.15840832,0.08429277,0.11855317,586800.0,0.00653438,0.3505052,0.37200332,0.02975483
All Housing Types (Own) 3 BR,First Tercile,Below 148000,0.33777367,0.14589734,0.0745386,0.11733773,186172.0,0.01303104,0.31633762,0.35920973,0.06346277
All Housing Types (Own) 3 BR,Second Tercile,148000 to 221000,0.38941192,0.17091668,0.09586126,0.12263398,191725.0,0.01402871,0.36633469,0.41248915,0.05926174
All Housing Types (Own) 3 BR,Third Tercile ,Above 221000,0.35633763,0.15807815,0.08236837,0.11589111,208903.0,0.01094025,0.33834092,0.37433434,0.05050466
All Housing Types (Own) 4-5 BR,All Values,,0.71841461,0.2993947,0.17571372,0.24330619,277383.0,0.0140399,0.69531898,0.74151024,0.03214805
