Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",    Below Median,400000,1.6034783,0.03130435,0.03234783,0.59721739,0.2013913,0.19617391,0.34956522,0.07130435,0.12417391,2875.0,0.23435846,1.2179586,1.9889979,0.24042712
"50+ Units (Own), 2 BR",    Above Median,400000,1.54053,0.04325799,0.00506625,0.16679657,0.30436477,0.23460639,0.43335931,0.22369447,0.12938426,2566.0,0.24216727,1.1421649,1.9388952,0.25858967
"50+ Units (Own), 3 BR",All Values,,1.6311844,0.0,0.03898051,0.1844078,0.10794603,0.24437781,0.43928036,0.3868066,0.22938531,667.0,0.4318591,0.92077619,2.3415926,0.4355168
"50+ Units (Own), 3 BR",    Below Median,700000,1.454321,0.0,0.0,0.04444444,0.07407407,0.09876543,0.59012346,0.34074074,0.30617284,405.0,0.53417137,0.57560909,2.3330329,0.60420767
"50+ Units (Own), 3 BR",    Above Median,700000,1.9045802,0.0,0.09923664,0.40076336,0.16030534,0.46946565,0.20610687,0.45801527,0.11068702,262.0,0.8109866,0.5705072,3.2386531,0.70045514
"50+ Units (Rent), 0-1 BR",All Values,,1.2201265,0.00910629,0.00905994,0.68406052,0.13962972,0.06840142,0.06525013,0.10206919,0.1425493,43157.0,0.05117963,1.135936,1.304317,0.06900145
"50+ Units (Rent), 0-1 BR",    Below Median,159000,1.1478569,0.00731236,0.00754231,0.53532009,0.10053348,0.0553716,0.08830022,0.17379507,0.17968175,21744.0,0.08609553,1.0062297,1.289484,0.12338397
"50+ Units (Rent), 0-1 BR",    Above Median,159000,1.2935133,0.01092794,0.01060104,0.83510017,0.17933031,0.08163265,0.04184374,0.02923458,0.10484285,21413.0,0.07722813,1.166473,1.4205536,0.09821335
"50+ Units (Rent), 2 BR",All Values,,1.926452,0.09883837,0.12937272,0.9072685,0.25774975,0.15838035,0.13063392,0.09362761,0.15058082,30130.0,0.11410352,1.7387518,2.1141523,0.09743315
"50+ Units (Rent), 2 BR",    Below Median,182000,1.8999143,0.11978652,0.18791593,0.6980958,0.25887857,0.1332938,0.14785531,0.14330895,0.21077947,15177.0,0.17015498,1.6200094,2.1798193,0.14732504
"50+ Units (Rent), 2 BR",    Above Median,182000,1.9533873,0.07757641,0.06995252,1.1195747,0.25660403,0.18384271,0.11315455,0.04320203,0.08948037,14953.0,0.15931573,1.6913129,2.2154617,0.13416407
"50+ Units (Rent), 3 BR",All Values,,3.3253275,0.26294448,0.74953213,1.4426076,0.23736744,0.28134747,0.16968185,0.09731753,0.08452901,3206.0,0.52904308,2.4550517,4.1956034,0.26171132
"50+ Units (Rent), 3 BR",    Below Median,173000,3.4666667,0.38466077,1.0825959,1.0430678,0.30088496,0.24011799,0.24365782,0.10560472,0.0660767,1695.0,0.66599287,2.3711084,4.5622249,0.31602642
"50+ Units (Rent), 3 BR",    Above Median,173000,3.166777,0.12640635,0.37590999,1.8908008,0.16611516,0.32759762,0.08669755,0.08802118,0.10522833,1511.0,0.86497774,1.7438886,4.5896653,0.44931752
All Housing Types (Own) 0-1 BR,All Values,,1.5595882,0.05662806,0.08983269,0.41896182,0.24238524,0.24410124,0.25216645,0.14731875,0.10819391,11655.0,0.16458015,1.2888538,1.8303225,0.17359349
All Housing Types (Own) 0-1 BR,    Below Median,210000,1.630176,0.07158424,0.11215423,0.47158424,0.20352054,0.23151718,0.26420788,0.15238894,0.12321878,5965.0,0.23099166,1.2501948,2.0101573,0.23309217
All Housing Types (Own) 0-1 BR,    Above Median,210000,1.4855888,0.04094903,0.06643234,0.36379613,0.2831283,0.2572935,0.23954306,0.14200351,0.09244288,5690.0,0.19807865,1.1597494,1.8114281,0.2193335
All Housing Types (Own) 2 BR,All Values,,1.8750354,0.06672594,0.14503092,0.28444409,0.25867922,0.23738027,0.30600574,0.33179081,0.24497838,49486.0,0.07372136,1.7537637,1.996307,0.06467698
All Housing Types (Own) 2 BR,    Below Median,210000,1.9140879,0.08199992,0.19756661,0.28754744,0.26751692,0.24932514,0.27729745,0.30550448,0.24732992,25561.0,0.09698707,1.7545441,2.0736316,0.08335236
All Housing Types (Own) 2 BR,    Above Median,210000,1.8333124,0.05040752,0.08890282,0.28112853,0.2492372,0.2246186,0.33667712,0.35987461,0.24246604,23925.0,0.10611532,1.6587527,2.0078721,0.09521547
All Housing Types (Own) 3 BR,All Values,,2.5656668,0.1418474,0.4333322,0.49485206,0.38612577,0.39013993,0.34207552,0.25658983,0.1207041,293710.0,0.03760158,2.5038122,2.6275214,0.02410859
All Housing Types (Own) 3 BR,    Below Median,200000,2.6508296,0.15842638,0.49631544,0.57069285,0.41544757,0.3907684,0.31549952,0.2074961,0.09618332,155921.0,0.05663457,2.5576657,2.7439935,0.03514517
All Housing Types (Own) 3 BR,    Above Median,200000,2.4692973,0.12308675,0.36206083,0.4090312,0.35294545,0.38942876,0.37214872,0.31214393,0.14845162,137789.0,0.05748835,2.3747289,2.5638656,0.03829767
All Housing Types (Own) 4-5 BR,All Values,,3.3327952,0.22112476,0.79084102,0.57519675,0.54376489,0.5680637,0.34774991,0.20251047,0.08354373,392118.0,0.04279733,3.2623936,3.4031968,0.02112389
All Housing Types (Own) 4-5 BR,    Below Median,300000,3.392577,0.22951601,0.79336629,0.70396509,0.54683108,0.53754743,0.32202815,0.18343687,0.0758861,203476.0,0.06823092,3.2803371,3.5048169,0.03308396
All Housing Types (Own) 4-5 BR,    Above Median,300000,3.2683125,0.21207366,0.78811717,0.43630263,0.54045759,0.60097963,0.37549432,0.22308394,0.09180352,188642.0,0.06520448,3.1610511,3.3755738,0.03281858
All Housing Types (Rent) 0-1 BR,All Values,,1.2655252,0.03093486,0.0186181,0.65198553,0.14807606,0.0980942,0.10518734,0.10284495,0.10978413,90933.0,0.04497106,1.1915478,1.3395026,0.05845588
All Housing Types (Rent) 0-1 BR,    Below Median,131000,1.2581535,0.04633805,0.02786412,0.50626012,0.13071838,0.09746968,0.14529615,0.16972377,0.13448321,45686.0,0.06401074,1.1528558,1.3634512,0.08369223
All Housing Types (Rent) 0-1 BR,    Above Median,131000,1.2729683999999999,0.01538224,0.00928238,0.7991248,0.16560214,0.09872478,0.06468937,0.03531726,0.0848454,45247.0,0.05653715,1.1799648,1.365972,0.07306042
All Housing Types (Rent) 2 BR,All Values,,2.1126384,0.19196151,0.27622595,0.8723578,0.27130092,0.17926917,0.14414061,0.09948871,0.07789376,122436.0,0.0681958,2.0004564,2.2248205,0.05310047
All Housing Types (Rent) 2 BR,    Below Median,125000,2.0614062,0.20973157,0.32702944,0.74180521,0.24181332,0.15838132,0.15497527,0.13695564,0.09071446,61655.0,0.09315066,1.9081734,2.214639,0.07433413
All Housing Types (Rent) 2 BR,    Above Median,125000,2.1646074,0.17393593,0.22469193,1.0047877,0.30121255,0.20045738,0.13315016,0.06148303,0.0648887,60781.0,0.10347897,1.9943845,2.3348303,0.07863916
All Housing Types (Rent) 3 BR,All Values,,3.1287174,0.28501075,0.80317626,0.95296693,0.48015474,0.31887304,0.18409834,0.07553797,0.02889938,78583.0,0.12472878,2.9235386,3.3338962,0.06557922
All Housing Types (Rent) 3 BR,    Below Median,146000,3.1325069,0.29862854,0.92607803,0.9082313,0.45194818,0.29074454,0.15965726,0.06895328,0.02826577,39447.0,0.19582741,2.8103708,3.454643,0.10283651
All Housing Types (Rent) 3 BR,    Above Median,146000,3.1248978,0.27128475,0.67929783,0.99805805,0.50858545,0.34722506,0.20873365,0.08217498,0.02953802,39136.0,0.14190001,2.8914723,3.3583233,0.07469861
All Housing Types (Rent) 4-5 BR,All Values,,3.8487922,0.32286876,1.081643,1.0763664,0.63595875,0.39979184,0.21053396,0.08989689,0.03173258,41314.0,0.16606257,3.5756192,4.1219651,0.07097628
All Housing Types (Rent) 4-5 BR,    Below Median,186000,3.745147,0.31808572,1.0250817,1.1223813,0.58374976,0.35705362,0.20541034,0.11022487,0.02315972,20812.0,0.24564196,3.341066,4.1492281,0.10789457
All Housing Types (Rent) 4-5 BR,    Above Median,186000,3.9540045,0.32772412,1.1390596,1.0296556,0.68895717,0.44317628,0.21573505,0.06926154,0.04043508,20502.0,0.27059865,3.5088697,4.3991393,0.11257822
