Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
"50+ Units (Rent), 2 BR",    Below Median,110000,0.09111111,0.0,0.09111111,0.0
"50+ Units (Rent), 2 BR",    Above Median,110000,0.17761557,0.17274939,0.00486618,0.0
"50+ Units (Rent), 3 BR",All Values,,0.20234114,0.08528428,0.03511706,0.0819398
"50+ Units (Rent), 3 BR",    Below Median,110000,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",    Above Median,110000,1.0900901,0.45945946,0.18918919,0.44144144
All Housing Types (Own) 0-1 BR,All Values,,0.36200112,0.18999438,0.02866779,0.14333895
All Housing Types (Own) 0-1 BR,    Below Median,225000,0.29153925,0.21100917,0.03058104,0.04994903
All Housing Types (Own) 0-1 BR,    Above Median,225000,0.44862155,0.1641604,0.02631579,0.25814536
All Housing Types (Own) 2 BR,All Values,,0.26963253,0.11966051,0.06034322,0.0896288
All Housing Types (Own) 2 BR,    Below Median,270000,0.22107969,0.12750643,0.041988,0.05158526
All Housing Types (Own) 2 BR,    Above Median,270000,0.32760385,0.11029261,0.08225905,0.13505218
All Housing Types (Own) 3 BR,All Values,,0.39658095,0.18817699,0.09252981,0.11587416
All Housing Types (Own) 3 BR,    Below Median,300000,0.47363225,0.22934321,0.1150144,0.12927465
All Housing Types (Own) 3 BR,    Above Median,300000,0.31181174,0.14288731,0.06779303,0.10113139
All Housing Types (Own) 4-5 BR,All Values,,1.0376856,0.418622,0.27535592,0.34370765
All Housing Types (Own) 4-5 BR,    Below Median,370000,1.0916163,0.44685398,0.29912801,0.34563433
All Housing Types (Own) 4-5 BR,    Above Median,370000,0.97580355,0.38622764,0.248079,0.34149691
All Housing Types (Rent) 0-1 BR,All Values,,0.00721945,0.0,0.00212337,0.00509608
All Housing Types (Rent) 0-1 BR,    Below Median,102000,0.00961739,0.0,0.00418148,0.00543592
All Housing Types (Rent) 0-1 BR,    Above Median,102000,0.00474547,0.0,0.0,0.00474547
All Housing Types (Rent) 2 BR,All Values,,0.27959068,0.16782263,0.05264355,0.0591245
All Housing Types (Rent) 2 BR,    Below Median,107000,0.25381227,0.17666328,0.04145487,0.03569411
All Housing Types (Rent) 2 BR,    Above Median,107000,0.30571134,0.1588646,0.06398077,0.08286597
All Housing Types (Rent) 3 BR,All Values,,0.79674105,0.40560173,0.19998691,0.19115241
All Housing Types (Rent) 3 BR,    Below Median,146000,0.7563823,0.44053881,0.17421424,0.14162925
All Housing Types (Rent) 3 BR,    Above Median,146000,0.8387657,0.36922255,0.2268234,0.24271974
All Housing Types (Rent) 4-5 BR,All Values,,1.2373919,0.55096012,0.31293522,0.37349652
All Housing Types (Rent) 4-5 BR,    Below Median,178000,1.2567035,0.51025237,0.39037855,0.35607256
All Housing Types (Rent) 4-5 BR,    Above Median,178000,1.2151611,0.59782115,0.22378575,0.39355424
