Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",    Below Median,142000,0.03258766,0.01780324,0.00565059,0.00913383,12919.0,0.01517132,0.00763085,0.05754448,0.76583635
"5-49 Units (Rent), 0-1 BR",    Above Median,142000,0.07382283,0.03743017,0.0217079,0.01468476,12530.0,0.02171199,0.03810661,0.10953904,0.48380997
"5-49 Units (Rent), 2 BR",All Values,,0.25518828,0.13645879,0.05812421,0.06060528,38693.0,0.02048464,0.22149105,0.2888855,0.13204849
"5-49 Units (Rent), 2 BR",    Below Median,158000,0.22687494,0.12735321,0.0530172,0.04650453,19654.0,0.02910189,0.17900232,0.27474755,0.21100883
"5-49 Units (Rent), 2 BR",    Above Median,158000,0.2844162,0.1458585,0.06339619,0.07516151,19039.0,0.03298588,0.23015442,0.33867797,0.190783
"5-49 Units (Rent), 3 BR",All Values,,0.7383543,0.31375383,0.17613057,0.24846991,11764.0,0.0919086,0.58716465,0.88954395,0.20476572
"5-49 Units (Rent), 3 BR",    Below Median,174000,0.81278385,0.3529016,0.21143818,0.24844407,5945.0,0.12979894,0.5992646,1.0263031,0.26270115
"5-49 Units (Rent), 3 BR",    Above Median,174000,0.66231311,0.27375838,0.14005843,0.24849631,5819.0,0.12963981,0.44905563,0.8755706,0.32198892
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,3743.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,350000,0.0,0.0,0.0,0.0,1981.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Above Median,350000,0.0,0.0,0.0,0.0,1762.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.03947622,0.0238783,0.00828038,0.00731754,5193.0,0.0158282,0.01343883,0.06551361,0.65957157
"50+ Units (Own), 2 BR",    Below Median,450000,0.01560178,0.00742942,0.0,0.00817236,2692.0,0.00962561,-0.00023234,0.03143591,1.0148922
"50+ Units (Own), 2 BR",    Above Median,450000,0.06517393,0.04158337,0.01719312,0.00639744,2501.0,0.03126041,0.01375055,0.11659731,0.78901758
"50+ Units (Own), 3 BR",All Values,,0.07232704,0.07232704,0.0,0.0,636.0,0.05706052,-0.02153751,0.1661916,1.2977795
"50+ Units (Own), 3 BR",    Below Median,550000,0.07744875,0.07744875,0.0,0.0,439.0,0.0765978,-0.04855464,0.20345213,1.626926
"50+ Units (Own), 3 BR",    Above Median,550000,0.06091371,0.06091371,0.0,0.0,197.0,0.06720549,-0.04963932,0.17146673,1.8149122
"50+ Units (Rent), 0-1 BR",All Values,,0.00640446,0.00353441,0.00140845,0.0014616,37630.0,0.00245582,0.00236463,0.0104443,0.63078353
"50+ Units (Rent), 0-1 BR",    Below Median,200000,0.00688195,0.00471149,0.00074113,0.00142933,18890.0,0.0031626,0.00167948,0.01208442,0.75595913
"50+ Units (Rent), 0-1 BR",    Above Median,200000,0.00592316,0.00234792,0.00208111,0.00149413,18740.0,0.00337677,0.00036838,0.01147794,0.93780678
"50+ Units (Rent), 2 BR",All Values,,0.1127669,0.06635528,0.02965599,0.01675563,26976.0,0.018722,0.08196921,0.1435646,0.27310931
"50+ Units (Rent), 2 BR",    Below Median,231000,0.1197539,0.08767304,0.02153373,0.01054713,13653.0,0.02834651,0.0731239,0.16638391,0.38938193
"50+ Units (Rent), 2 BR",    Above Median,231000,0.10560685,0.04450949,0.03797943,0.02311792,13323.0,0.02242779,0.06871313,0.14250056,0.34934967
"50+ Units (Rent), 3 BR",All Values,,0.55870108,0.2110741,0.10241465,0.24521232,2402.0,0.17351195,0.27327393,0.84412823,0.51087632
"50+ Units (Rent), 3 BR",    Below Median,220000,0.32082695,0.1431853,0.04441041,0.13323124,1306.0,0.14365302,0.08451773,0.55713617,0.73656286
"50+ Units (Rent), 3 BR",    Above Median,220000,0.84215328,0.2919708,0.17153285,0.37864964,1096.0,0.34211469,0.27937463,1.4049319,0.66826155
All Housing Types (Own) 0-1 BR,All Values,,0.07301846,0.0344734,0.01818675,0.02035831,7368.0,0.01920825,0.04142089,0.10461603,0.43273403
All Housing Types (Own) 0-1 BR,    Below Median,305000,0.03981265,0.00936768,0.0156128,0.01483216,3843.0,0.01602743,0.01344753,0.06617777,0.66222978
All Housing Types (Own) 0-1 BR,    Above Median,305000,0.10921986,0.06184397,0.02099291,0.02638298,3525.0,0.03770135,0.04720114,0.17123857,0.56783369
All Housing Types (Own) 2 BR,All Values,,0.07688886,0.04053286,0.01900596,0.01735004,40461.0,0.00871367,0.06255487,0.09122285,0.18642481
All Housing Types (Own) 2 BR,    Below Median,285000,0.08121852,0.04658191,0.01727033,0.01736627,20845.0,0.01313385,0.05961333,0.10282371,0.26601311
All Housing Types (Own) 2 BR,    Above Median,285000,0.07228793,0.03410481,0.02085033,0.01733279,19616.0,0.01251647,0.05169834,0.09287752,0.28482753
All Housing Types (Own) 3 BR,All Values,,0.31950007,0.14269172,0.08099179,0.09581656,188266.0,0.01096892,0.30145619,0.33754395,0.05647535
All Housing Types (Own) 3 BR,    Below Median,300000,0.33275378,0.14883853,0.089572,0.09434325,98926.0,0.01529857,0.30758763,0.35791992,0.07562993
All Housing Types (Own) 3 BR,    Above Median,300000,0.30482427,0.13588538,0.07149093,0.09744795,89340.0,0.01453262,0.2809181,0.32873043,0.07842607
All Housing Types (Own) 4-5 BR,All Values,,0.68430732,0.27040532,0.17859246,0.23530954,247950.0,0.01370395,0.66176433,0.70685031,0.03294279
All Housing Types (Own) 4-5 BR,    Below Median,450000,0.67826887,0.27399297,0.17614115,0.22813476,127131.0,0.01939809,0.64635901,0.71017873,0.04704604
All Housing Types (Own) 4-5 BR,    Above Median,450000,0.69066124,0.26663025,0.18117184,0.24285915,120819.0,0.02077499,0.65648638,0.72483609,0.04948136
All Housing Types (Rent) 0-1 BR,All Values,,0.02505198,0.01287007,0.00622273,0.00595918,68298.0,0.00540529,0.01616027,0.03394368,0.3549303
All Housing Types (Rent) 0-1 BR,    Below Median,165000,0.01959698,0.00842787,0.00460762,0.00656149,34291.0,0.00700425,0.00807499,0.03111897,0.58794732
All Housing Types (Rent) 0-1 BR,    Above Median,165000,0.03055253,0.01734937,0.00785132,0.00535184,34007.0,0.00861355,0.01638324,0.04472182,0.46376812
All Housing Types (Rent) 2 BR,All Values,,0.20791441,0.11665035,0.04805006,0.043214,83746.0,0.01266278,0.18708414,0.22874468,0.10018675
All Housing Types (Rent) 2 BR,    Below Median,169000,0.22393593,0.13439008,0.04695929,0.04258656,42079.0,0.01883038,0.19295995,0.25491191,0.13832519
All Housing Types (Rent) 2 BR,    Above Median,169000,0.19173447,0.09873521,0.04915161,0.04384765,41667.0,0.0182454,0.16172078,0.22174815,0.15653778
All Housing Types (Rent) 3 BR,All Values,,0.70180673,0.29761709,0.17363569,0.23055396,48596.0,0.0432246,0.63070227,0.7729112,0.1013163
All Housing Types (Rent) 3 BR,    Below Median,187000,0.72603521,0.32409521,0.18381154,0.21812846,24536.0,0.05526314,0.63512734,0.81694309,0.12521138
All Housing Types (Rent) 3 BR,    Above Median,187000,0.67709892,0.27061513,0.16325852,0.24322527,24060.0,0.06321743,0.57310626,0.78109158,0.15358563
All Housing Types (Rent) 4-5 BR,All Values,,0.97792247,0.45040187,0.24117408,0.28634653,19658.0,0.08676051,0.83520144,1.1206435,0.14594309
All Housing Types (Rent) 4-5 BR,    Below Median,231000,1.0040165,0.45968471,0.25534692,0.28898484,9959.0,0.12330603,0.80117805,1.2068549,0.20202699
All Housing Types (Rent) 4-5 BR,    Above Median,231000,0.95112898,0.44087019,0.2266213,0.28363749,9699.0,0.11626231,0.75987748,1.1423805,0.20107841
