Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",Second Tercile,73000 to 97000,0.0218489,0.01543989,0.00313977,0.00326924,30894.0,0.00513616,0.01339991,0.03029789,0.38670094
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 97000,0.01242726,0.00391229,0.0055561,0.00295887,30417.0,0.00498519,0.00422663,0.0206279,0.6598908
"5-49 Units (Rent), 2 BR",All Values,,0.21205723,0.11439929,0.04494527,0.05271266,92824.0,0.01357973,0.18971857,0.23439589,0.1053426
"5-49 Units (Rent), 2 BR",First Tercile,Below 86000,0.21976936,0.11130148,0.05729819,0.05116969,30350.0,0.02193125,0.18369245,0.25584627,0.16415804
"5-49 Units (Rent), 2 BR",Second Tercile,86000 to 114000,0.20804331,0.12458108,0.0280678,0.05539443,31032.0,0.02297999,0.17024122,0.2458454,0.18170296
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 114000,0.20857452,0.1073405,0.04967877,0.05155524,31442.0,0.02385298,0.16933637,0.24781267,0.18812532
"5-49 Units (Rent), 3 BR",All Values,,0.63090616,0.32686299,0.13360477,0.17043841,10561.0,0.07132768,0.51357214,0.74824019,0.18597699
"5-49 Units (Rent), 3 BR",First Tercile,Below 97000,0.6443527,0.356532,0.16160425,0.12621646,3391.0,0.1398356,0.41432313,0.87438226,0.35699325
"5-49 Units (Rent), 3 BR",Second Tercile,97000 to 134000,0.55004302,0.25437339,0.11041009,0.18525954,3487.0,0.13228413,0.33243562,0.76765042,0.39561888
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 134000,0.69508553,0.36817812,0.1297855,0.19712191,3683.0,0.13131773,0.47906786,0.9111032,0.31077855
"50+ Units (Own), 0-1 BR",All Values,,0.01199495,0.0,0.0,0.01199495,1584.0,0.01223458,-0.00813094,0.03212084,1.6778637
"50+ Units (Own), 0-1 BR",First Tercile,Below 128000,0.04357798,0.0,0.0,0.04357798,436.0,0.04504771,-0.0305255,0.11768147,1.70048
"50+ Units (Own), 0-1 BR",Second Tercile,128000 to 209000,0.0,0.0,0.0,0.0,501.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 209000,0.0,0.0,0.0,0.0,647.0,.,.,.,.
