Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 2 BR",Second Tercile,23000 to 52000,0.34351641,0.22261943,0.06759831,0.05329867,6154.0,0.04837783,0.26393488,0.42309794,0.23166733
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 52000,0.15224639,0.08969678,0.02492459,0.03762502,6299.0,0.03466636,0.09522022,0.20927255,0.37456499
"5-49 Units (Rent), 3 BR",All Values,,0.74894077,0.40090791,0.1848249,0.16320796,23130.0,0.05507829,0.65833698,0.83954456,0.12097591
"5-49 Units (Rent), 3 BR",First Tercile,Below 30000,1.0336068,0.55768722,0.2454353,0.23048426,7558.0,0.12113297,0.83434304,1.2328705,0.19278486
"5-49 Units (Rent), 3 BR",Second Tercile,30000 to 69000,0.85697779,0.46578508,0.21209398,0.17909873,7789.0,0.10199819,0.68919077,1.0247648,0.19578923
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 69000,0.36438391,0.18373378,0.0986766,0.08197353,7783.0,0.06427754,0.25864736,0.47012047,0.29017899
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,2418.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 110000,0.0,0.0,0.0,0.0,635.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,110000 to 167000,0.0,0.0,0.0,0.0,874.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 167000,0.0,0.0,0.0,0.0,909.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.04272655,0.02325119,0.00655803,0.01291733,5032.0,0.01483452,0.01832377,0.06712933,0.57113862
"50+ Units (Own), 2 BR",First Tercile,Below 122000,0.09704061,0.05437027,0.02271163,0.01995871,1453.0,0.04040674,0.03057152,0.16350969,0.68496152
"50+ Units (Own), 2 BR",Second Tercile,122000 to 191000,0.01974767,0.0,0.0,0.01974767,1823.0,0.01566309,-0.00601811,0.04551345,1.3047505
"50+ Units (Own), 2 BR",Third Tercile ,Above 191000,0.02164009,0.02164009,0.0,0.0,1756.0,0.02092085,-0.01277471,0.0560549,1.5903263
"50+ Units (Own), 3 BR",All Values,,0.09522417,0.02846004,0.01910331,0.04766082,10260.0,0.02641608,0.05176973,0.13867862,0.45633839
"50+ Units (Own), 3 BR",First Tercile,Below 115000,0.15452818,0.01456618,0.02818239,0.11177961,3158.0,0.0596713,0.05636889,0.25268748,0.63521937
"50+ Units (Own), 3 BR",Second Tercile,115000 to 175000,0.06485415,0.02973662,0.02690456,0.00821297,3531.0,0.03687741,0.00419081,0.12551748,0.93538096
"50+ Units (Own), 3 BR",Third Tercile ,Above 175000,0.07280874,0.03948474,0.0033604,0.0299636,3571.0,0.03419126,0.01656411,0.12905336,0.77249826
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,10864.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",First Tercile,Below 18000,0.0,0.0,0.0,0.0,3488.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Second Tercile,18000 to 36000,0.0,0.0,0.0,0.0,3683.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 36000,0.0,0.0,0.0,0.0,3693.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.22095053,0.09699321,0.07487876,0.04907856,5155.0,0.05060829,0.13769989,0.30420118,0.37678408
