Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 2 BR,Second Tercile,72000 to 97000,0.32844594,0.17125685,0.06644211,0.09074698,45423.0,0.02694739,0.28411748,0.3727744,0.13496424
All Housing Types (Rent) 2 BR,Third Tercile ,Above 97000,0.32161676,0.18016159,0.06522789,0.07622728,45548.0,0.028613,0.27454838,0.36868513,0.14634927
All Housing Types (Rent) 3 BR,All Values,,0.76191147,0.36470162,0.18079681,0.21641303,99421.0,0.0246234,0.72140598,0.80241696,0.05316299
All Housing Types (Rent) 3 BR,First Tercile,Below 89000,0.70588594,0.35717767,0.16588472,0.18282354,32824.0,0.04117562,0.63815204,0.77361984,0.09595587
All Housing Types (Rent) 3 BR,Second Tercile,89000 to 123000,0.82179689,0.38795195,0.18533123,0.24851371,32968.0,0.05456416,0.73203885,0.91155494,0.10922169
All Housing Types (Rent) 3 BR,Third Tercile ,Above 123000,0.75788754,0.34925213,0.19090666,0.21772875,33629.0,0.04861847,0.67791015,0.83786492,0.10552672
All Housing Types (Rent) 4-5 BR,All Values,,1.1476421,0.50314015,0.30172984,0.34277215,18152.0,0.07860836,1.0183314,1.2769529,0.11267515
All Housing Types (Rent) 4-5 BR,First Tercile,Below 95000,0.84335093,0.42652818,0.21675464,0.20006811,5873.0,0.12126173,0.64387538,1.0428265,0.23652734
All Housing Types (Rent) 4-5 BR,Second Tercile,95000 to 146000,1.3427321,0.58207746,0.35747853,0.40317615,6171.0,0.17468884,1.055369,1.6300953,0.21401376
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 146000,1.2431238,0.49705305,0.32711198,0.41895874,6108.0,0.16302345,0.9749502,1.5112973,0.21572556
