Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",First Tercile,Below 127000,1.1826377,0.56160267,0.23105175,0.38998331,2995.0,0.22695106,0.80930324,1.5559722,0.31567951
"5-49 Units (Rent), 3 BR",Second Tercile,127000 to 176000,1.1409922,0.57996084,0.28133159,0.27969974,3064.0,0.21479883,0.78764809,1.4943362,0.30968143
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 176000,0.73375451,0.30776173,0.1377858,0.28820698,3324.0,0.15803045,0.47379442,0.9937146,0.35428755
"50+ Units (Own), 0-1 BR",All Values,,0.0210136,0.0210136,0.0,0.0,3236.0,0.01675106,-0.0065419,0.04856909,1.3113173
"50+ Units (Own), 0-1 BR",First Tercile,Below 115000,0.06896552,0.06896552,0.0,0.0,754.0,0.07012034,-0.04638244,0.18431348,1.6725454
"50+ Units (Own), 0-1 BR",Second Tercile,115000 to 210000,0.0,0.0,0.0,0.0,1199.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 210000,0.01247077,0.01247077,0.0,0.0,1283.0,0.01280746,-0.00859751,0.03353905,1.6894125
"50+ Units (Own), 2 BR",All Values,,0.2341432,0.10879381,0.05074178,0.07460761,4651.0,0.06103835,0.13373511,0.33455128,0.42883196
"50+ Units (Own), 2 BR",First Tercile,Below 151000,0.22148541,0.05437666,0.0928382,0.07427056,1508.0,0.10441496,0.0497228,0.39324802,0.77550303
"50+ Units (Own), 2 BR",Second Tercile,151000 to 250000,0.24651458,0.10012674,0.02534854,0.12103929,1578.0,0.1129082,0.06078059,0.43224856,0.75344019
"50+ Units (Own), 2 BR",Third Tercile ,Above 250000,0.23386581,0.16996805,0.03578275,0.02811502,1565.0,0.09606537,0.07583828,0.39189335,0.67571881
"50+ Units (Own), 3 BR",All Values,,0.26943005,0.08419689,0.12435233,0.06088083,772.0,0.13742753,0.04336177,0.49549834,0.83906113
"50+ Units (Own), 3 BR",First Tercile,Below 387000,0.885,0.23,0.42,0.235,200.0,0.52707477,0.017962,1.752038,0.97970396
"50+ Units (Own), 3 BR",Second Tercile,387000 to 760000,0.08119658,0.08119658,0.0,0.0,234.0,0.08682276,-0.06162686,0.22402002,1.7589834
"50+ Units (Own), 3 BR",Third Tercile ,Above 760000,0.03550296,0.0,0.03550296,0.0,338.0,0.04053096,-0.03117048,0.10217639,1.8779684
"50+ Units (Rent), 0-1 BR",All Values,,0.01931841,0.01289875,0.00065385,0.0057658,50470.0,0.00432564,0.01220273,0.02643408,0.36833651
