Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,All Values,,1.5694444,0.0,0.05555556,0.24074074,0.18981481,0.14814815,0.21759259,0.48765432,0.22993827,648.0,0.47754587,0.78388148,2.3550074,0.50053569
All Housing Types (Own) 0-1 BR,    Below Median,315000,1.5534247,0.0,0.09863014,0.2109589,0.29041096,0.2109589,0.18630137,0.32054795,0.23561644,365.0,0.53501115,0.67333132,2.433518,0.56655038
All Housing Types (Own) 0-1 BR,    Above Median,315000,1.590106,0.0,0.0,0.27915194,0.06007067,0.06713781,0.25795053,0.70318021,0.22261484,283.0,0.77670232,0.31243069,2.8677813,0.80351581
All Housing Types (Own) 2 BR,All Values,,1.7918066,0.02081934,0.02938214,0.28357958,0.11568167,0.23992612,0.27703156,0.49059772,0.33478845,5956.0,0.17327066,1.5067764,2.0768368,0.15907422
All Housing Types (Own) 2 BR,    Below Median,300000,1.7439294,0.02680542,0.03941974,0.34594765,0.15263324,0.28287606,0.27783034,0.34847051,0.26994639,3171.0,0.23352841,1.3597751,2.1280836,0.22028085
All Housing Types (Own) 2 BR,    Above Median,300000,1.8463196,0.01400359,0.01795332,0.21256732,0.07360862,0.19102334,0.27612208,0.6524237,0.40861759,2785.0,0.28017062,1.3854389,2.3072002,0.24962129
All Housing Types (Own) 3 BR,All Values,,2.8499962,0.17827319,0.51903777,0.43729411,0.43568528,0.52049337,0.39906535,0.24867846,0.11146863,13053.0,0.16860043,2.5726485,3.1273439,0.09731511
All Housing Types (Own) 3 BR,    Below Median,375000,2.86093,0.18600608,0.49645082,0.53469506,0.50267999,0.45994495,0.41460235,0.17151963,0.09503115,6903.0,0.29689321,2.3725407,3.3493194,0.17070999
All Housing Types (Own) 3 BR,    Above Median,375000,2.8377236,0.1695935,0.54439024,0.32796748,0.3604878,0.58845528,0.38162602,0.33528455,0.1299187,6150.0,0.28904222,2.3622491,3.313198,0.16755488
All Housing Types (Own) 4-5 BR,All Values,,3.4432217,0.19011164,0.90287081,0.40175439,0.50829346,0.54800638,0.51068581,0.22185008,0.15964912,6270.0,0.33194644,2.8971698,3.9892736,0.15858749
All Housing Types (Own) 4-5 BR,    Below Median,550000,3.6611621,0.16574924,1.0061162,0.46330275,0.62752294,0.57920489,0.42324159,0.19847095,0.19755352,3270.0,0.48836447,2.8578025,4.4645216,0.21942748
All Housing Types (Own) 4-5 BR,    Above Median,550000,3.2056667,0.21666667,0.79033333,0.33466667,0.37833333,0.514,0.606,0.24733333,0.11833333,3000.0,0.49114179,2.3977384,4.0135949,0.25203127
All Housing Types (Rent) 0-1 BR,All Values,,1.3269171,0.02359516,0.02111146,0.56659423,0.0357032,0.07792611,0.17385905,0.11238746,0.31574045,3221.0,0.1932124,1.0090827,1.6447515,0.23952845
All Housing Types (Rent) 0-1 BR,    Below Median,110000,1.1261101,0.00888099,0.01243339,0.1669627,0.0544701,0.08288928,0.17821196,0.16755477,0.45470693,1689.0,0.21358754,0.77475861,1.4774616,0.31200457
All Housing Types (Rent) 0-1 BR,    Above Median,110000,1.5483029,0.03981723,0.03067885,1.0071802,0.01501305,0.07245431,0.16906005,0.05156658,0.16253264,1532.0,0.35603176,0.96263062,2.1339751,0.37826724
All Housing Types (Rent) 2 BR,All Values,,2.3959119,0.22327044,0.43993711,0.76415094,0.36163522,0.23899371,0.15471698,0.13522013,0.07798742,3180.0,0.36541741,1.7948003,2.9970236,0.25089054
All Housing Types (Rent) 2 BR,    Below Median,191000,2.6399514,0.30722526,0.59441409,0.88949605,0.20340012,0.30601093,0.15786278,0.10746812,0.07407407,1647.0,0.54661282,1.7407733,3.5391295,0.34060402
All Housing Types (Rent) 2 BR,    Above Median,191000,2.1337247,0.13307241,0.2739726,0.62948467,0.53163731,0.16699282,0.15133725,0.16503588,0.08219178,1533.0,0.44150738,1.4074451,2.8600044,0.34038113
All Housing Types (Rent) 3 BR,All Values,,3.224955,0.34373125,0.76484703,0.90581884,0.4025195,0.40491902,0.18476305,0.15476905,0.06358728,1667.0,0.67108904,2.1210135,4.3288965,0.34231221
All Housing Types (Rent) 3 BR,    Below Median,139000,3.0613065,0.26834171,0.78693467,0.71457286,0.38592965,0.52462312,0.14974874,0.13567839,0.09547739,995.0,0.87469489,1.6224334,4.5001796,0.47001928
All Housing Types (Rent) 3 BR,    Above Median,139000,3.4672619,0.45535714,0.73214286,1.1889881,0.42708333,0.22767857,0.23660714,0.18303571,0.01636905,672.0,1.0954721,1.6652103,5.2693136,0.51973335
All Housing Types (Rent) 4-5 BR,All Values,,3.7858942,0.29471033,1.1763224,1.3753149,0.5768262,0.24685139,0.04282116,0.04030227,0.03274559,397.0,1.7701644,0.87397383,6.6978146,0.76914996
All Housing Types (Rent) 4-5 BR,    Below Median,146000,4.2293907,0.29032258,1.3548387,1.7741935,0.53763441,0.16487455,0.0609319,0.0,0.04659498,279.0,2.4289043,0.23384315,8.2249382,0.94470997
All Housing Types (Rent) 4-5 BR,    Above Median,146000,2.7372881,0.30508475,0.75423729,0.43220339,0.66949153,0.44067797,0.0,0.13559322,0.0,118.0,1.9259669,-0.43092744,5.9055037,1.1574286
