Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,Second Tercile,155000 to 262000,1.9104741,0.04862195,0.10964503,0.24826091,0.17240648,0.2180953,0.34150482,0.39255118,0.37938843,344001.0,0.02747574,1.8652765,1.9556717,0.02365779
All Housing Types (Own) 2 BR,Third Tercile ,Above 262000,1.9411158,0.04628066,0.09810895,0.19842809,0.15188387,0.21693931,0.36653472,0.44672218,0.41621806,383227.0,0.02820533,1.8947181,1.9875136,0.02390263
All Housing Types (Own) 3 BR,All Values,,2.5648076,0.11458727,0.31392519,0.4276526,0.28842385,0.34544472,0.42205586,0.38380178,0.26891631,2417834.0,0.01320546,2.5430846,2.5865306,0.00846964
All Housing Types (Own) 3 BR,First Tercile,Below 209000,2.5931935,0.11619159,0.33965494,0.48221619,0.29674218,0.34819381,0.40970312,0.34826619,0.25222552,787458.0,0.02803022,2.5470838,2.6393033,0.01778105
All Housing Types (Own) 3 BR,Second Tercile,209000 to 324000,2.6016541,0.12503982,0.32289038,0.46961932,0.29963489,0.34837091,0.41478086,0.3706972,0.25062074,790996.0,0.02465727,2.5610929,2.6422153,0.01559054
All Housing Types (Own) 3 BR,Third Tercile ,Above 324000,2.5034549,0.10323215,0.28133861,0.33691653,0.27005528,0.34010818,0.44050013,0.42948843,0.30181563,839380.0,0.02340525,2.4649533,2.5419566,0.0153794
All Housing Types (Own) 4-5 BR,All Values,,3.3593219,0.18672007,0.67410623,0.57167769,0.44954429,0.50161511,0.46043157,0.32047856,0.19474834,1301151.0,0.02109649,3.3246181,3.3940256,0.01033058
All Housing Types (Own) 4-5 BR,First Tercile,Below 300000,3.4717312,0.19527655,0.67190437,0.7070138,0.46479778,0.47230457,0.43853233,0.31316056,0.20874119,420286.0,0.04738134,3.3937889,3.5496735,0.02245056
All Housing Types (Own) 4-5 BR,Second Tercile,300000 to 456000,3.3536397,0.19107888,0.66585395,0.57937307,0.47402629,0.49893731,0.45265148,0.3099861,0.18173268,438039.0,0.04774505,3.2750991,3.4321804,0.02341951
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 456000,3.2582549,0.17428742,0.68435909,0.43561805,0.41084986,0.53208258,0.48891212,0.33780311,0.1943427,442826.0,0.04370587,3.1863588,3.3301511,0.02206585
All Housing Types (Rent) 0-1 BR,All Values,,1.4987181,0.06081463,0.08038509,0.50604422,0.20447997,0.17488105,0.18436818,0.13802243,0.14972255,692728.0,0.0167931,1.4710935,1.5263428,0.01843219
All Housing Types (Rent) 0-1 BR,First Tercile,Below 103000,1.3321484,0.04344147,0.04997078,0.27911146,0.13803135,0.15155229,0.22314785,0.23144796,0.21544528,229274.0,0.02486057,1.2912528,1.3730441,0.030699
All Housing Types (Rent) 0-1 BR,Second Tercile,103000 to 142000,1.5902021,0.07872382,0.10090817,0.59117717,0.23192614,0.20498738,0.18606899,0.1096102,0.08680027,231785.0,0.03164654,1.5381436,1.6422607,0.03273707
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 142000,1.572036,0.06009004,0.08995161,0.64545537,0.24278173,0.16784723,0.14428776,0.07398918,0.14763305,231669.0,0.03066668,1.5215893,1.6224827,0.03209004
All Housing Types (Rent) 2 BR,All Values,,2.4547975,0.19370553,0.38122904,0.75852614,0.35620597,0.29600926,0.23688858,0.13333657,0.09889644,1010188.0,0.02119222,2.4199363,2.4896587,0.01420125
All Housing Types (Rent) 2 BR,First Tercile,Below 126000,2.271808,0.19615714,0.36500895,0.64200746,0.29187545,0.26301059,0.24606524,0.16206589,0.10561732,334074.0,0.03509198,2.2140817,2.3295343,0.02540985
All Housing Types (Rent) 2 BR,Second Tercile,126000 to 168000,2.569154,0.206745,0.410735,0.82079615,0.37916867,0.31449153,0.23595884,0.12414241,0.07711642,335389.0,0.04209009,2.4999158,2.6383922,0.02694981
All Housing Types (Rent) 2 BR,Third Tercile ,Above 168000,2.5216494,0.17846651,0.36808863,0.81147553,0.39667767,0.31017096,0.22880622,0.11421821,0.11374569,340725.0,0.03700908,2.4607695,2.5825294,0.0241429
All Housing Types (Rent) 3 BR,All Values,,3.4463393,0.27938184,0.82388408,0.97995459,0.51970893,0.40360659,0.24447141,0.12745565,0.06787618,619643.0,0.03998051,3.3805713,3.5121072,0.01908342
All Housing Types (Rent) 3 BR,First Tercile,Below 145000,3.301348,0.30861029,0.85896782,0.9195942,0.46502754,0.31685454,0.22740243,0.13352194,0.0713692,205719.0,0.07263504,3.1818633,3.4208326,0.03619268
All Housing Types (Rent) 3 BR,Second Tercile,145000 to 196000,3.4988059,0.28529022,0.84591621,1.0049603,0.53531198,0.40860173,0.23802709,0.11810947,0.06258884,206842.0,0.08145072,3.3648194,3.6327923,0.0382949
All Housing Types (Rent) 3 BR,Third Tercile ,Above 196000,3.5379705,0.24444423,0.76702466,1.0149409,0.55844545,0.48479829,0.2678649,0.13076462,0.06968737,207082.0,0.07230012,3.4190368,3.6569042,0.03361636
All Housing Types (Rent) 4-5 BR,All Values,,4.3006601,0.30937753,1.1364127,1.2543353,0.61794018,0.49511074,0.2567154,0.14835442,0.08241391,170578.0,0.10143395,4.1338013,4.467519,0.03879843
All Housing Types (Rent) 4-5 BR,First Tercile,Below 174000,3.9969457,0.30894036,1.0895802,1.2899262,0.50407825,0.36261078,0.21708273,0.14942975,0.07529748,56642.0,0.15726634,3.7382426,4.2556489,0.0647252
All Housing Types (Rent) 4-5 BR,Second Tercile,174000 to 238000,4.5099412,0.30787049,1.2131789,1.2979556,0.69358603,0.51111696,0.27189611,0.14133544,0.07300167,56985.0,0.19428265,4.1903463,4.8295362,0.07086455
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 238000,4.3933206,0.31132026,1.106179,1.175291,0.65549332,0.61087602,0.28094327,0.15430809,0.09890959,56951.0,0.15479603,4.1386811,4.64796,0.05796059
