Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Own), 2 BR",Second Tercile,250000 to 409000,1.6516854,0.0,0.0,0.0,0.73033708,0.25842697,0.07865169,0.0,0.58426966
"50+ Units (Own), 2 BR",Third Tercile ,Above 409000,1.9307359,0.0,0.51948052,0.21212121,0.45021645,0.08658009,0.31168831,0.13419913,0.21645022
"50+ Units (Own), 3 BR",All Values,,1.3636364,0.0,0.0,0.0,0.0,0.0,0.98863636,0.0,0.375
"50+ Units (Own), 3 BR",First Tercile,Below 250000,0.9375,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
"50+ Units (Own), 3 BR",Second Tercile,250000 to 340000,2.0625,0.0,0.0,0.0,0.0,0.0,2.0625,0.0,0.0
"50+ Units (Own), 3 BR",Third Tercile ,Above 340000,1.2857143,0.0,0.0,0.0,0.0,0.0,0.69642857,0.0,0.58928571
"50+ Units (Rent), 0-1 BR",All Values,,1.1649286,0.00786681,0.02305159,0.39141969,0.08086352,0.09540798,0.15404318,0.13355287,0.27872302
"50+ Units (Rent), 0-1 BR",First Tercile,Below 52000,1.1,0.00706215,0.04519774,0.10225989,0.08644068,0.16016949,0.26723164,0.15903955,0.27259887
"50+ Units (Rent), 0-1 BR",Second Tercile,52000 to 98000,1.2350543,0.01277174,0.01521739,0.60788043,0.06684783,0.0951087,0.16521739,0.11304348,0.15896739
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 98000,1.1573276,0.00377155,0.00969828,0.45258621,0.08943966,0.03394397,0.03502155,0.12957974,0.40328664
"50+ Units (Rent), 2 BR",All Values,,1.8274781,0.15338941,0.1377206,0.75556655,0.09615702,0.15388422,0.16378031,0.10440376,0.26257628
"50+ Units (Rent), 2 BR",First Tercile,Below 85000,1.8604286,0.16623105,0.16466283,0.78881338,0.06168322,0.15838996,0.10611605,0.16257188,0.25196027
"50+ Units (Rent), 2 BR",Second Tercile,85000 to 118000,1.9236326,0.22084623,0.17853457,0.7621259,0.10990712,0.20949432,0.13570691,0.07946336,0.22755418
"50+ Units (Rent), 2 BR",Third Tercile ,Above 118000,1.7147378,0.08318264,0.07866184,0.72106691,0.11392405,0.10126582,0.23824593,0.07594937,0.30244123
"50+ Units (Rent), 3 BR",All Values,,3.1438356,0.1489726,1.0496575,1.0736301,0.56335616,0.23630137,0.07191781,0.0,0.0
"50+ Units (Rent), 3 BR",First Tercile,Below 118000,2.3986486,0.10135135,0.86486486,0.39864865,0.10810811,0.64189189,0.28378378,0.0,0.0
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 140000,3.9473684,0.0,0.0,2.9473684,1.0,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",Third Tercile ,Above 140000,3.3442211,0.18090452,1.218593,1.1457286,0.69095477,0.1080402,0.0,0.0,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.7435159,0.0406414,0.09680041,0.23165595,0.14889529,0.25943989,0.45518363,0.33636296,0.17453632
All Housing Types (Own) 0-1 BR,First Tercile,Below 60000,1.5468425,0.05204719,0.04024983,0.17996762,0.14735138,0.22831367,0.45593338,0.29794124,0.14503817
All Housing Types (Own) 0-1 BR,Second Tercile,60000 to 148000,1.7097195,0.0237008,0.0980648,0.24787997,0.15916504,0.23005001,0.43639922,0.35551207,0.1589476
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 148000,1.9616135,0.0468445,0.1485578,0.26393407,0.14009976,0.31793537,0.47321622,0.35328562,0.21774019
All Housing Types (Own) 2 BR,All Values,,1.9664742,0.06202775,0.14416084,0.24646004,0.16423579,0.24585232,0.41153651,0.39853135,0.2936696
All Housing Types (Own) 2 BR,First Tercile,Below 75000,2.0371634,0.07056212,0.18874481,0.26957109,0.19025709,0.2644551,0.44731169,0.36606712,0.24019434
All Housing Types (Own) 2 BR,Second Tercile,75000 to 142000,1.8991683,0.07482522,0.11125844,0.26753857,0.15838959,0.243973,0.38569793,0.37867647,0.27880906
All Housing Types (Own) 2 BR,Third Tercile ,Above 142000,1.9675342,0.0420112,0.13563699,0.20532683,0.14640091,0.23088752,0.4041547,0.44692024,0.35619578
All Housing Types (Own) 3 BR,All Values,,2.4730357,0.12629386,0.35642077,0.41745122,0.29383756,0.32551924,0.38547258,0.34243342,0.22560707
All Housing Types (Own) 3 BR,First Tercile,Below 100000,2.4722732,0.11708104,0.3573852,0.43467379,0.27296131,0.32074722,0.39892573,0.33361144,0.23688748
All Housing Types (Own) 3 BR,Second Tercile,100000 to 188000,2.4876221,0.14043345,0.37598393,0.46839562,0.31443543,0.31260469,0.36674128,0.30753495,0.20149276
All Housing Types (Own) 3 BR,Third Tercile ,Above 188000,2.4593302,0.12081588,0.33620816,0.35126073,0.29272703,0.34267286,0.39157906,0.38503382,0.23903271
All Housing Types (Own) 4-5 BR,All Values,,3.2935815,0.19245435,0.80834429,0.51726084,0.49461068,0.45813142,0.38857764,0.27621552,0.15798671
All Housing Types (Own) 4-5 BR,First Tercile,Below 173000,3.3536619,0.18114166,0.78036119,0.61862238,0.46347218,0.42951266,0.39448226,0.29645158,0.18961793
All Housing Types (Own) 4-5 BR,Second Tercile,173000 to 304000,3.2928412,0.18544024,0.8143895,0.55344508,0.47860305,0.48246245,0.38467214,0.25192024,0.14190851
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 304000,3.2377433,0.20942301,0.82920792,0.38927962,0.53834073,0.46309321,0.38654831,0.2791055,0.14274496
All Housing Types (Rent) 0-1 BR,All Values,,1.3129968,0.04831292,0.04955011,0.48114221,0.13407898,0.14496376,0.19013997,0.13475381,0.13005499
All Housing Types (Rent) 0-1 BR,First Tercile,Below 53000,1.1744243,0.03486225,0.03241247,0.17683639,0.09991332,0.14276561,0.27614669,0.21674895,0.19473863
All Housing Types (Rent) 0-1 BR,Second Tercile,53000 to 80000,1.3738254,0.05988206,0.06973559,0.53677002,0.16587407,0.17610805,0.17485258,0.10633441,0.08426859
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 80000,1.3893831,0.05025366,0.04676127,0.72421146,0.13668113,0.11701345,0.12102051,0.0822366,0.11120506
All Housing Types (Rent) 2 BR,All Values,,2.1966586,0.20335467,0.34219988,0.83727935,0.26169963,0.19439953,0.19425926,0.09378161,0.06968469
All Housing Types (Rent) 2 BR,First Tercile,Below 72000,1.9861292,0.19945146,0.30194236,0.66669664,0.23418461,0.17715031,0.2182231,0.11436087,0.07411987
All Housing Types (Rent) 2 BR,Second Tercile,72000 to 97000,2.2817295,0.23774299,0.36193118,0.86903111,0.25203091,0.20912313,0.18922132,0.09823217,0.06441671
All Housing Types (Rent) 2 BR,Third Tercile ,Above 97000,2.3174234,0.17287257,0.36183806,0.97220515,0.29821287,0.19656187,0.17588039,0.06924563,0.07060683
All Housing Types (Rent) 3 BR,All Values,,3.1920218,0.32688265,0.84620955,0.94095815,0.45592983,0.29302662,0.19140825,0.09740397,0.04020277
All Housing Types (Rent) 3 BR,First Tercile,Below 89000,2.9949732,0.34444309,0.78707653,0.84709359,0.37301974,0.2639532,0.2254448,0.1109554,0.04298684
All Housing Types (Rent) 3 BR,Second Tercile,89000 to 123000,3.2383523,0.32658942,0.88485804,0.92401723,0.51052536,0.29922956,0.17374424,0.08429386,0.03509464
All Housing Types (Rent) 3 BR,Third Tercile ,Above 123000,3.3389337,0.31003003,0.86603824,1.0491837,0.48333284,0.31532308,0.17550329,0.09702935,0.04249309
All Housing Types (Rent) 4-5 BR,All Values,,4.1075364,0.38392464,1.2899956,1.243885,0.54181357,0.33070736,0.18918026,0.08329661,0.04473336
All Housing Types (Rent) 4-5 BR,First Tercile,Below 95000,3.5166014,0.27192236,0.92542142,1.233952,0.42414439,0.30223055,0.21454112,0.09143538,0.0529542
All Housing Types (Rent) 4-5 BR,Second Tercile,95000 to 146000,4.3309026,0.52098525,1.4791768,1.194782,0.59277265,0.30238211,0.13271755,0.08280668,0.02527953
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 146000,4.4500655,0.35314342,1.4494106,1.3030452,0.60347086,0.38670596,0.22184021,0.07596595,0.0564833
