Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 3 BR",Third Tercile ,Above 750000,0.08717949,0.02948718,0.05769231,0.0,780.0,0.04861086,0.00721462,0.16714435,0.91724407
"50+ Units (Rent), 0-1 BR",All Values,,0.06370956,0.02550383,0.01770266,0.02050308,19997.0,0.01887868,0.03265413,0.09476498,0.48745319
"50+ Units (Rent), 0-1 BR",First Tercile,Below 128000,0.01647675,0.01647675,0.0,0.0,6494.0,0.01384921,-0.00630521,0.0392587,1.382673
"50+ Units (Rent), 0-1 BR",Second Tercile,128000 to 191000,0.02531245,0.00506249,0.00079101,0.01945895,6321.0,0.01751668,-0.00350248,0.05412739,1.13837
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 191000,0.14021164,0.05165692,0.04859371,0.03996101,7182.0,0.05005179,0.05787645,0.22254683,0.58722078
"50+ Units (Rent), 2 BR",All Values,,0.28715547,0.13375968,0.06476311,0.08863268,11102.0,0.05010343,0.20473532,0.36957562,0.28702274
"50+ Units (Rent), 2 BR",First Tercile,Below 196000,0.46976484,0.22508399,0.1019037,0.14277716,3572.0,0.10112696,0.30341099,0.63611868,0.35412154
"50+ Units (Rent), 2 BR",Second Tercile,196000 to 255000,0.19108964,0.03837896,0.04320988,0.10950081,3726.0,0.07308345,0.07086736,0.31131192,0.62914074
"50+ Units (Rent), 2 BR",Third Tercile ,Above 255000,0.20977918,0.14143007,0.05099895,0.01735016,3804.0,0.06003563,0.11102056,0.3085378,0.47077417
"50+ Units (Rent), 3 BR",All Values,,0.33591065,0.16580756,0.14347079,0.0266323,1164.0,0.1436011,0.09968684,0.57213447,0.70323407
"50+ Units (Rent), 3 BR",First Tercile,Below 161000,0.75528701,0.52567976,0.19335347,0.03625378,331.0,0.43234993,0.04407138,1.4665026,0.94164949
"50+ Units (Rent), 3 BR",Second Tercile,161000 to 296000,0.09064327,0.0,0.09064327,0.0,342.0,0.07731001,-0.03653169,0.21781824,1.403027
"50+ Units (Rent), 3 BR",Third Tercile ,Above 296000,0.22403259,0.03869654,0.14663951,0.03869654,491.0,0.14561575,-0.01550532,0.46357049,1.0692101
All Housing Types (Own) 0-1 BR,All Values,,0.08150426,0.03703879,0.02152318,0.02294229,21140.0,0.0131639,0.05984963,0.10315888,0.26568702
All Housing Types (Own) 0-1 BR,First Tercile,Below 300000,0.04171723,0.01001214,0.01077063,0.02093447,6592.0,0.0152048,0.01670533,0.06672913,0.59955798
All Housing Types (Own) 0-1 BR,Second Tercile,300000 to 489000,0.06741573,0.03023998,0.01997503,0.01720072,7209.0,0.01927543,0.03570764,0.09912382,0.47033663
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 489000,0.13108053,0.06799291,0.032702,0.03038561,7339.0,0.03209053,0.07829161,0.18386945,0.40272129
All Housing Types (Own) 2 BR,All Values,,0.17033378,0.09166333,0.03381281,0.04485763,57493.0,0.01258518,0.14963115,0.19103641,0.12154152
All Housing Types (Own) 2 BR,First Tercile,Below 403000,0.20521656,0.09669724,0.04315326,0.06536606,18863.0,0.02438973,0.16509545,0.24533767,0.19550619
All Housing Types (Own) 2 BR,Second Tercile,403000 to 628000,0.18282461,0.10190311,0.03421372,0.04670779,18969.0,0.02228765,0.14616143,0.21948779,0.20053746
All Housing Types (Own) 2 BR,Third Tercile ,Above 628000,0.12481562,0.07695438,0.02446468,0.02339657,19661.0,0.01760094,0.09586207,0.15376918,0.23197056
All Housing Types (Own) 3 BR,All Values,,0.32066923,0.14320058,0.08008378,0.09738487,122709.0,0.01262067,0.29990823,0.34143022,0.06474271
All Housing Types (Own) 3 BR,First Tercile,Below 553000,0.37599153,0.16965093,0.09921711,0.10712348,38703.0,0.02480152,0.33519302,0.41679003,0.10850912
All Housing Types (Own) 3 BR,Second Tercile,553000 to 829000,0.35230501,0.14682283,0.08896088,0.11652131,40130.0,0.02708963,0.30774256,0.39686746,0.12648827
All Housing Types (Own) 3 BR,Third Tercile ,Above 829000,0.24293463,0.11655575,0.05508706,0.07129182,43876.0,0.01837135,0.21271377,0.2731555,0.12439916
