Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",All Values,,3.0753685,0.25011396,0.67786051,1.3192524,0.40085093,0.21015043,0.15666312,0.04269868,0.01777845,6581.0,0.29499136,2.5901077,3.5606293,0.15778948
"5-49 Units (Rent), 3 BR",    Below Median,145000,3.1719431,0.2120244,0.78042405,1.4304386,0.3848388,0.13099042,0.19082196,0.03775777,0.00464711,3443.0,0.45518525,2.4231633,3.9207228,0.23606342
"5-49 Units (Rent), 3 BR",    Above Median,145000,2.9694073,0.29190567,0.56532823,1.1972594,0.41841938,0.29700446,0.11918419,0.04811982,0.03218611,3138.0,0.41608529,2.284947,3.6538676,0.23050402
"50+ Units (Own), 0-1 BR",All Values,,1.2594042,0.01670178,0.0,0.44312368,0.20990069,0.18236533,0.18657839,0.09780319,0.12293109,6646.0,0.1665652,0.98540439,1.5334039,0.21756301
"50+ Units (Own), 0-1 BR",    Below Median,290000,1.1980957,0.00766993,0.0,0.43956625,0.20179847,0.17773076,0.11663581,0.10156043,0.15313409,3781.0,0.18926813,0.88674967,1.5094418,0.25986744
"50+ Units (Own), 0-1 BR",    Above Median,290000,1.3403141,0.02862129,0.0,0.4478185,0.22059337,0.18848168,0.27888307,0.09284468,0.08307155,2865.0,0.27896985,0.88140873,1.7992195,0.34238646
"50+ Units (Own), 2 BR",All Values,,1.6935042,0.10401228,0.06449029,0.36157287,0.39955938,0.14647173,0.21162961,0.22885373,0.17691435,14979.0,0.16957611,1.4145515,1.9724569,0.16471922
"50+ Units (Own), 2 BR",    Below Median,400000,1.773385,0.11124031,0.07777778,0.39509044,0.36989664,0.13488372,0.17260982,0.27674419,0.23514212,7740.0,0.20907861,1.4294507,2.1173193,0.19394227
"50+ Units (Own), 2 BR",    Above Median,400000,1.608095,0.09628402,0.05028319,0.3257356,0.43127504,0.15886172,0.25334991,0.17764885,0.11465672,7239.0,0.24624119,1.2030283,2.0131618,0.2518923
"50+ Units (Own), 3 BR",All Values,,2.4046031,0.12374917,0.29653102,0.09306204,0.33155437,0.3185457,0.48098732,0.59806538,0.16210807,2998.0,0.49709022,1.5868897,3.2223165,0.3400617
"50+ Units (Own), 3 BR",    Below Median,900000,2.1049344,0.1755153,0.08307308,0.17426608,0.38600874,0.27108057,0.51155528,0.30668332,0.19675203,1601.0,0.56011474,1.1835457,3.0263232,0.43772801
"50+ Units (Own), 3 BR",    Above Median,900000,2.7480315,0.06442377,0.54115963,0.0,0.26914817,0.37294202,0.44595562,0.93199714,0.12240515,1397.0,0.8777369,1.3041543,4.1919087,0.52542236
"50+ Units (Rent), 0-1 BR",All Values,,1.2219891,0.01224947,0.00649441,0.56205663,0.13024799,0.04829846,0.0782527,0.1394201,0.24496933,50043.0,0.05525598,1.131093,1.3128852,0.07438371
"50+ Units (Rent), 0-1 BR",    Below Median,195000,1.1356519,0.0093241,0.00637344,0.30671178,0.06947832,0.03383429,0.11704304,0.23998741,0.35289952,25418.0,0.07667456,1.0095222,1.2617816,0.11106366
"50+ Units (Rent), 0-1 BR",    Above Median,195000,1.3111066,0.01526904,0.00661929,0.82562437,0.19297462,0.06322843,0.0382132,0.03561421,0.13356345,24625.0,0.08910795,1.164524,1.4576892,0.11180066
"50+ Units (Rent), 2 BR",All Values,,1.8785754,0.08119087,0.11001669,0.79143016,0.3031163,0.14780189,0.12248191,0.09927657,0.22326099,17970.0,0.15860718,1.6176666,2.1394842,0.13888653
"50+ Units (Rent), 2 BR",    Below Median,234000,1.8483189,0.08816121,0.15190012,0.71131311,0.21257256,0.13996276,0.11794984,0.11970211,0.3067572,9131.0,0.1936861,1.5297053,2.1669325,0.17238022
"50+ Units (Rent), 2 BR",    Above Median,234000,1.9098314,0.07399027,0.06674963,0.87419391,0.3966512,0.15589999,0.12716371,0.07817626,0.13700645,8839.0,0.26264024,1.4777882,2.3418746,0.22622059
"50+ Units (Rent), 3 BR",All Values,,2.7401575,0.22362205,0.44514436,0.88451444,0.41469816,0.3144357,0.27401575,0.02257218,0.16115486,1905.0,0.57858094,1.7883918,3.6919231,0.34733976
"50+ Units (Rent), 3 BR",    Below Median,308000,2.7309562,0.29092382,0.41815235,0.78930308,0.53646677,0.24311183,0.24554295,0.03484603,0.1726094,1234.0,0.93320886,1.1958277,4.2660848,0.56212126
"50+ Units (Rent), 3 BR",    Above Median,308000,2.757079,0.09985097,0.4947839,1.0596125,0.19076006,0.44560358,0.32637854,0.0,0.14008942,671.0,0.94337799,1.2052222,4.3089358,0.56286266
All Housing Types (Own) 0-1 BR,All Values,,1.4719298,0.03181818,0.04409888,0.4076555,0.22344498,0.20948963,0.23437002,0.17129187,0.14976077,12540.0,0.13183474,1.2550617,1.688798,0.14733593
All Housing Types (Own) 0-1 BR,    Below Median,250000,1.4955036,0.02757794,0.04151679,0.35911271,0.23156475,0.24310552,0.24955036,0.20203837,0.14103717,6672.0,0.16968375,1.2163738,1.7746334,0.186646
All Housing Types (Own) 0-1 BR,    Above Median,250000,1.4451261,0.0366394,0.04703476,0.46284935,0.21421268,0.17126789,0.21710975,0.13633265,0.15967962,5868.0,0.20823891,1.1025731,1.7876791,0.23704022
All Housing Types (Own) 2 BR,All Values,,1.8309271,0.08196549,0.09925237,0.34717826,0.27295191,0.19347851,0.26619068,0.29486546,0.27504443,95101.0,0.0540379,1.7420348,1.9198195,0.04855046
All Housing Types (Own) 2 BR,    Below Median,225000,1.830024,0.08884017,0.12356196,0.32166197,0.25641507,0.20185823,0.27437102,0.26710513,0.29621046,47895.0,0.06754919,1.7189056,1.9411424,0.06071965
All Housing Types (Own) 2 BR,    Above Median,225000,1.8318434,0.07499047,0.07458798,0.37306698,0.28973012,0.18497649,0.25789095,0.32303097,0.25356946,47206.0,0.0814237,1.6979014,1.9657854,0.07311869
All Housing Types (Own) 3 BR,All Values,,2.7073779,0.18154611,0.47976311,0.43862874,0.4359347,0.39115275,0.36383898,0.27700933,0.13950416,174088.0,0.05118947,2.6231712,2.7915845,0.03110267
All Housing Types (Own) 3 BR,    Below Median,250000,2.7131255,0.18424981,0.52389599,0.48307785,0.44657101,0.37714451,0.33358585,0.23430328,0.13029722,89764.0,0.0771697,2.5861814,2.8400697,0.0467889
