Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",Second Tercile,320000 to 500000,0.08249457,0.05585159,0.00552595,0.02111703,5067.0,0.03306675,0.02809978,0.13688937,0.65937424
"50+ Units (Own), 2 BR",Third Tercile ,Above 500000,0.03877221,0.02423263,0.01005206,0.00448752,5571.0,0.01511948,0.01390067,0.06364376,0.64147857
"50+ Units (Own), 3 BR",All Values,,0.1273021,0.05718901,0.04038772,0.02972536,3095.0,0.0443151,0.05440376,0.20020044,0.57264051
"50+ Units (Own), 3 BR",First Tercile,Below 343000,0.16807611,0.08139535,0.02959831,0.05708245,946.0,0.09027858,0.01956784,0.31658438,0.8835775
"50+ Units (Own), 3 BR",Second Tercile,343000 to 583000,0.10823755,0.04118774,0.03065134,0.03639847,1044.0,0.05224142,0.02230041,0.19417469,0.79396793
"50+ Units (Own), 3 BR",Third Tercile ,Above 583000,0.11040724,0.05158371,0.05882353,0.0,1105.0,0.05999826,0.0117101,0.20910438,0.89393723
"50+ Units (Rent), 0-1 BR",All Values,,0.01631123,0.00845955,0.00466035,0.00319133,98705.0,0.00309983,0.01121201,0.02141045,0.31262032
"50+ Units (Rent), 0-1 BR",First Tercile,Below 143000,0.01029271,0.00710908,0.00049454,0.00268909,32353.0,0.00390786,0.00386428,0.01672114,0.62456123
"50+ Units (Rent), 0-1 BR",Second Tercile,143000 to 210000,0.0280298,0.01457069,0.00856216,0.00489695,33286.0,0.00716541,0.01624271,0.0398169,0.42052004
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 210000,0.01040344,0.00362911,0.00480856,0.00196577,33066.0,0.00399159,0.00383727,0.01696961,0.63115399
"50+ Units (Rent), 2 BR",All Values,,0.15507418,0.07832893,0.03917357,0.03757168,54935.0,0.01389894,0.13221042,0.17793794,0.14743756
"50+ Units (Rent), 2 BR",First Tercile,Below 187000,0.17058727,0.10007128,0.03087131,0.03964468,18237.0,0.03073105,0.12003469,0.22113985,0.29634439
"50+ Units (Rent), 2 BR",Second Tercile,187000 to 261000,0.17056215,0.08227051,0.05276698,0.03552466,18269.0,0.02375262,0.1314891,0.20963521,0.22908398
"50+ Units (Rent), 2 BR",Third Tercile ,Above 261000,0.1243692,0.05290575,0.03391394,0.03754951,18429.0,0.02258206,0.08722172,0.16151668,0.29868716
"50+ Units (Rent), 3 BR",All Values,,0.54918936,0.2592476,0.10247127,0.18747049,6353.0,0.09894387,0.38642669,0.71195202,0.29636893
"50+ Units (Rent), 3 BR",First Tercile,Below 198000,0.53574975,0.25422046,0.11122145,0.17030785,2014.0,0.14152011,0.30294917,0.76855033,0.43453232
"50+ Units (Rent), 3 BR",Second Tercile,198000 to 279000,0.60832545,0.32024598,0.08088931,0.20719016,2114.0,0.1705426,0.32778287,0.88886803,0.46117187
"50+ Units (Rent), 3 BR",Third Tercile ,Above 279000,0.50516854,0.2058427,0.11505618,0.18426966,2225.0,0.18118719,0.20711561,0.80322147,0.59000691
All Housing Types (Own) 0-1 BR,All Values,,0.06415917,0.02555059,0.01391955,0.02468903,37142.0,0.00878447,0.04970872,0.07860963,0.22522818
All Housing Types (Own) 0-1 BR,First Tercile,Below 180000,0.05458368,0.01471825,0.01034483,0.02952061,11890.0,0.01523529,0.02952164,0.07964573,0.45914907
All Housing Types (Own) 0-1 BR,Second Tercile,180000 to 318000,0.04825386,0.01357651,0.01676617,0.01791118,12227.0,0.01678672,0.0206397,0.07586802,0.57226837
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 318000,0.08783109,0.04667946,0.01451056,0.02664107,13025.0,0.01684967,0.06011339,0.11554879,0.31557958
All Housing Types (Own) 2 BR,All Values,,0.09890149,0.0444206,0.02374757,0.03073332,249794.0,0.00412132,0.09212192,0.10568107,0.0685488
All Housing Types (Own) 2 BR,First Tercile,Below 159000,0.10588482,0.04326384,0.02845624,0.03416475,81107.0,0.00834974,0.0921495,0.11962014,0.12971947
All Housing Types (Own) 2 BR,Second Tercile,159000 to 302000,0.09594283,0.04530365,0.0218008,0.02883838,82841.0,0.0077626,0.08317335,0.10871231,0.13309463
All Housing Types (Own) 2 BR,Third Tercile ,Above 302000,0.09515877,0.04466137,0.02117746,0.02931995,85846.0,0.00735062,0.083067,0.10725055,0.12706949
All Housing Types (Own) 3 BR,All Values,,0.26637472,0.1151146,0.06510282,0.0861573,929161.0,0.00421592,0.25943952,0.27330991,0.02603548
All Housing Types (Own) 3 BR,First Tercile,Below 200000,0.23918578,0.10163974,0.06039366,0.07715239,298889.0,0.00717251,0.22738701,0.25098456,0.04932891
All Housing Types (Own) 3 BR,Second Tercile,200000 to 342000,0.27005273,0.11866102,0.06318248,0.08820923,315942.0,0.00653058,0.25930993,0.28079554,0.03978039
All Housing Types (Own) 3 BR,Third Tercile ,Above 342000,0.28853116,0.12436293,0.07151083,0.0926574,314330.0,0.00843722,0.27465194,0.30241038,0.04810302
All Housing Types (Own) 4-5 BR,All Values,,0.52253157,0.20497997,0.13120948,0.18634212,823378.0,0.00564586,0.51324414,0.531819,0.01777392
All Housing Types (Own) 4-5 BR,First Tercile,Below 330000,0.48198624,0.18698259,0.12153426,0.17346939,260190.0,0.01250418,0.46141687,0.50255561,0.04267626
All Housing Types (Own) 4-5 BR,Second Tercile,330000 to 553000,0.52917339,0.21364139,0.12986465,0.18566735,275148.0,0.01156621,0.51014698,0.5481998,0.03595496
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 553000,0.55281211,0.21296348,0.14123386,0.19861478,288040.0,0.00982318,0.53665297,0.56897125,0.02923079
All Housing Types (Rent) 0-1 BR,All Values,,0.04436603,0.02701725,0.00939244,0.00795634,268088.0,0.00331192,0.03891792,0.04981414,0.12279916
