Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,Third Tercile ,Above 200000,0.34630087,0.15516527,0.08121856,0.10991705,195411.0,0.0106931,0.32871073,0.36389102,0.0507944
All Housing Types (Own) 4-5 BR,All Values,,0.74384913,0.30340226,0.19165133,0.24879554,295568.0,0.01396322,0.72087963,0.76681863,0.03087924
All Housing Types (Own) 4-5 BR,First Tercile,Below 188000,0.73467414,0.29829141,0.19250008,0.24388266,96161.0,0.02854427,0.68771882,0.78162946,0.06391313
All Housing Types (Own) 4-5 BR,Second Tercile,188000 to 318000,0.75447976,0.32571739,0.18455787,0.2442045,95764.0,0.02564371,0.71229586,0.79666366,0.05591124
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 318000,0.74253929,0.28752545,0.19741806,0.25759579,103643.0,0.02386561,0.70328036,0.78179823,0.05287119
All Housing Types (Rent) 0-1 BR,All Values,,0.03315596,0.0146798,0.01061893,0.00785723,128544.0,0.00350415,0.02739164,0.03892029,0.17385489
All Housing Types (Rent) 0-1 BR,First Tercile,Below 58000,0.03270167,0.01509853,0.01077454,0.0068286,42322.0,0.00762767,0.02015415,0.04524919,0.3836967
All Housing Types (Rent) 0-1 BR,Second Tercile,58000 to 86000,0.03134503,0.01459649,0.00851462,0.00823392,42750.0,0.00589628,0.02164565,0.04104441,0.30943911
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 86000,0.03537909,0.01435407,0.01253681,0.00848822,43472.0,0.00595472,0.02558359,0.0451746,0.27687272
All Housing Types (Rent) 2 BR,All Values,,0.30411465,0.1754523,0.05718549,0.07147686,199701.0,0.00974196,0.28808913,0.32014017,0.05269565
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,0.26225606,0.14870535,0.04997025,0.06358046,65539.0,0.01732907,0.23374974,0.29076238,0.1086965
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 106000,0.34312736,0.20132435,0.06344092,0.07836209,67354.0,0.02204538,0.3068627,0.37939201,0.10568862
All Housing Types (Rent) 2 BR,Third Tercile ,Above 106000,0.30584661,0.17560771,0.05795713,0.07228176,66808.0,0.02131259,0.27078739,0.34090582,0.11463005
All Housing Types (Rent) 3 BR,All Values,,0.8069988,0.39576933,0.20197509,0.20925437,119792.0,0.02757433,0.76163902,0.85235858,0.05620799
All Housing Types (Rent) 3 BR,First Tercile,Below 96000,0.71337451,0.35351065,0.17612505,0.18373881,39665.0,0.04114718,0.64568739,0.78106163,0.09488301
All Housing Types (Rent) 3 BR,Second Tercile,96000 to 128000,0.88968723,0.42856425,0.2286145,0.23250848,39805.0,0.05074652,0.80620921,0.97316524,0.0938285
All Housing Types (Rent) 3 BR,Third Tercile ,Above 128000,0.81746937,0.40496503,0.2011061,0.21139824,40322.0,0.05058167,0.73426253,0.90067621,0.10178588
All Housing Types (Rent) 4-5 BR,All Values,,1.2603362,0.60675071,0.30462925,0.34895622,29508.0,0.0842261,1.1217842,1.3988881,0.10993252
All Housing Types (Rent) 4-5 BR,First Tercile,Below 110000,1.1804316,0.55218925,0.30857024,0.31967213,9638.0,0.12345595,0.97734658,1.3835167,0.17204304
All Housing Types (Rent) 4-5 BR,Second Tercile,110000 to 161000,1.3830386,0.70649116,0.28627412,0.39027331,9952.0,0.15250956,1.1321604,1.6339168,0.18139641
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 161000,1.2148619,0.55968945,0.31921758,0.33595483,9918.0,0.14345132,0.97888444,1.4508393,0.19424219
