Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
All Housing Types (Own) 0-1 BR,All Values,,0.0845998,0.02786221,0.02836879,0.02836879
All Housing Types (Own) 0-1 BR,    Below Median,220000,0.04373757,0.04373757,0.0,0.0
All Housing Types (Own) 0-1 BR,    Above Median,220000,0.12706612,0.01136364,0.05785124,0.05785124
All Housing Types (Own) 2 BR,All Values,,0.09144189,0.04293179,0.02217201,0.02633809
All Housing Types (Own) 2 BR,    Below Median,295000,0.11508951,0.05936196,0.02678692,0.02894064
All Housing Types (Own) 2 BR,    Above Median,295000,0.06534977,0.02480321,0.01708005,0.02346651
All Housing Types (Own) 3 BR,All Values,,0.53256164,0.2439478,0.13220252,0.15641133
All Housing Types (Own) 3 BR,    Below Median,350000,0.58042252,0.27193614,0.13329732,0.17518905
All Housing Types (Own) 3 BR,    Above Median,350000,0.47765921,0.21184165,0.13094664,0.13487091
All Housing Types (Own) 4-5 BR,All Values,,0.91598187,0.39493999,0.20907416,0.31196773
All Housing Types (Own) 4-5 BR,    Below Median,480000,0.88912663,0.38115153,0.2072554,0.3007197
All Housing Types (Own) 4-5 BR,    Above Median,480000,0.94416658,0.40941104,0.21098295,0.32377258
All Housing Types (Rent) 0-1 BR,All Values,,0.02812743,0.01289821,0.0048174,0.01041181
All Housing Types (Rent) 0-1 BR,    Below Median,112000,0.01645721,0.0,0.00119689,0.01526032
All Housing Types (Rent) 0-1 BR,    Above Median,112000,0.04073715,0.02683479,0.00872939,0.00517297
All Housing Types (Rent) 2 BR,All Values,,0.26859554,0.10271248,0.0981314,0.06775166
All Housing Types (Rent) 2 BR,    Below Median,173000,0.40428034,0.15639699,0.16933208,0.07855127
All Housing Types (Rent) 2 BR,    Above Median,173000,0.12589661,0.04625278,0.02325006,0.05639377
All Housing Types (Rent) 3 BR,All Values,,0.64917727,0.27600124,0.18782987,0.18534617
All Housing Types (Rent) 3 BR,    Below Median,204000,0.60346821,0.30520231,0.14450867,0.15375723
All Housing Types (Rent) 3 BR,    Above Median,204000,0.70221328,0.24211938,0.23809524,0.22199866
All Housing Types (Rent) 4-5 BR,All Values,,0.82154605,0.11348684,0.32236842,0.38569079
All Housing Types (Rent) 4-5 BR,    Below Median,152000,0.76485461,0.0,0.37294564,0.39190898
All Housing Types (Rent) 4-5 BR,    Above Median,152000,0.92705882,0.32470588,0.22823529,0.37411765
