Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",Second Tercile,127000 to 171000,0.17897503,0.07542707,0.02864652,0.07490145,3805.0,0.05424748,0.08973792,0.26821214,0.49860088
"50+ Units (Rent), 2 BR",Third Tercile ,Above 171000,0.07378741,0.0371517,0.0128999,0.02373581,3876.0,0.03175859,0.02154453,0.12603029,0.70801895
"50+ Units (Rent), 3 BR",All Values,,0.66097923,0.42989614,0.07715134,0.15393175,2696.0,0.19313074,0.34327916,0.9786793,0.48065061
"50+ Units (Rent), 3 BR",First Tercile,Below 135000,0.57384988,0.41525424,0.06053269,0.09806295,826.0,0.23930229,0.18019761,0.96750215,0.68598475
"50+ Units (Rent), 3 BR",Second Tercile,135000 to 185000,0.8,0.59421965,0.0300578,0.17572254,865.0,0.36279344,0.20320479,1.3967952,0.74599401
"50+ Units (Rent), 3 BR",Third Tercile ,Above 185000,0.61293532,0.30049751,0.13134328,0.18109453,1005.0,0.32542253,0.07761526,1.1482554,0.8733712
All Housing Types (Own) 0-1 BR,All Values,,0.08451688,0.03857198,0.01668607,0.02925883,12885.0,0.0163827,0.05756734,0.11146642,0.31886578
All Housing Types (Own) 0-1 BR,First Tercile,Below 86000,0.0956584,0.04842557,0.03125,0.01598282,4192.0,0.03372786,0.04017606,0.15114073,0.58000483
All Housing Types (Own) 0-1 BR,Second Tercile,86000 to 175000,0.05711566,0.02141837,0.01523084,0.02046644,4202.0,0.01849701,0.02668808,0.08754324,0.53273619
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 175000,0.09975507,0.04542418,0.00445335,0.04987753,4491.0,0.03300016,0.0454698,0.15404033,0.54418556
All Housing Types (Own) 2 BR,All Values,,0.10224413,0.05086294,0.02069567,0.03068551,146649.0,0.00661514,0.09136223,0.11312604,0.1064306
All Housing Types (Own) 2 BR,First Tercile,Below 101000,0.12812606,0.06615771,0.02281814,0.03915022,47024.0,0.01509394,0.10329654,0.15295559,0.1937898
All Housing Types (Own) 2 BR,Second Tercile,101000 to 193000,0.08969083,0.04557957,0.0191914,0.02491986,48355.0,0.0085409,0.07564104,0.10374061,0.15664685
All Housing Types (Own) 2 BR,Third Tercile ,Above 193000,0.09034523,0.04181783,0.02016774,0.02835966,51270.0,0.00982243,0.07418734,0.10650313,0.17884614
All Housing Types (Own) 3 BR,All Values,,0.2997691,0.13329811,0.07104195,0.09542904,664368.0,0.00533949,0.29098565,0.30855256,0.02930073
All Housing Types (Own) 3 BR,First Tercile,Below 150000,0.32577057,0.1396173,0.08187042,0.10428286,213899.0,0.01116522,0.30740379,0.34413736,0.0563795
All Housing Types (Own) 3 BR,Second Tercile,150000 to 244000,0.31169846,0.1380479,0.07386668,0.09978387,223944.0,0.00846408,0.29777505,0.32562187,0.0446695
All Housing Types (Own) 3 BR,Third Tercile ,Above 244000,0.26342346,0.12263547,0.0580245,0.08276349,226525.0,0.00798947,0.25028078,0.27656615,0.04989185
All Housing Types (Own) 4-5 BR,All Values,,0.67044977,0.27732888,0.16365645,0.22946444,356674.0,0.01109214,0.6522032,0.68869633,0.02721541
All Housing Types (Own) 4-5 BR,First Tercile,Below 237000,0.61749677,0.26214219,0.1470323,0.20832228,113118.0,0.0205023,0.58377048,0.65122306,0.05461776
All Housing Types (Own) 4-5 BR,Second Tercile,237000 to 393000,0.74684534,0.31629074,0.17859476,0.25195984,116336.0,0.02274898,0.70942327,0.78426742,0.05010686
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 393000,0.64767332,0.25520358,0.16477755,0.22769219,127220.0,0.02229814,0.61099288,0.68435376,0.05663417
All Housing Types (Rent) 0-1 BR,All Values,,0.05969803,0.03159858,0.01196667,0.01613277,103454.0,0.00789108,0.04671721,0.07267885,0.21744137
All Housing Types (Rent) 0-1 BR,First Tercile,Below 75000,0.0477048,0.02565314,0.00991882,0.01213284,33875.0,0.01028776,0.03078143,0.06462817,0.35475199
