Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",All Values,,0.02305159,0.01262349,0.00393341,0.00649469,10932.0,0.00906263,0.00814356,0.03795962,0.64672449
"50+ Units (Rent), 0-1 BR",First Tercile,Below 52000,0.04519774,0.01836158,0.00677966,0.0200565,3540.0,0.02260895,0.00800602,0.08238946,0.82286674
"50+ Units (Rent), 0-1 BR",Second Tercile,52000 to 98000,0.01521739,0.01521739,0.0,0.0,3680.0,0.01456208,-0.00873723,0.03917201,1.5741607
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 98000,0.00969828,0.00457974,0.00511853,0.0,3712.0,0.00814869,-0.00370632,0.02310287,1.382163
"50+ Units (Rent), 2 BR",All Values,,0.1377206,0.09170378,0.03034801,0.01566881,6063.0,0.04043611,0.0712032,0.204238,0.48298804
"50+ Units (Rent), 2 BR",First Tercile,Below 85000,0.16466283,0.12023001,0.03711448,0.00731835,1913.0,0.06967585,0.05004606,0.2792796,0.69606946
"50+ Units (Rent), 2 BR",Second Tercile,85000 to 118000,0.17853457,0.09081527,0.04592363,0.04179567,1938.0,0.09292111,0.02567934,0.3313898,0.85616599
"50+ Units (Rent), 2 BR",Third Tercile ,Above 118000,0.07866184,0.06781193,0.01084991,0.0,2212.0,0.0618481,-0.02307827,0.18040196,1.2933859
"50+ Units (Rent), 3 BR",All Values,,1.0496575,0.72773973,0.19520548,0.12671233,584.0,0.46613737,0.28286157,1.8164535,0.73052014
"50+ Units (Rent), 3 BR",First Tercile,Below 118000,0.86486486,0.27027027,0.37837838,0.21621622,148.0,0.59402396,-0.11230455,1.8420343,1.1298521
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 140000,0.0,0.0,0.0,0.0,38.0,.,.,.,.
"50+ Units (Rent), 3 BR",Third Tercile ,Above 140000,1.218593,0.96733668,0.14572864,0.10552764,398.0,0.67938093,0.10101134,2.3361746,0.91710822
All Housing Types (Own) 0-1 BR,All Values,,0.09680041,0.0406414,0.01839947,0.03775955,13533.0,0.02064895,0.06283288,0.13076794,0.35090272
All Housing Types (Own) 0-1 BR,First Tercile,Below 60000,0.04024983,0.02428869,0.00231321,0.01364793,4323.0,0.0179051,0.01079594,0.06970371,0.73177672
All Housing Types (Own) 0-1 BR,Second Tercile,60000 to 148000,0.0980648,0.0456621,0.01782996,0.03457273,4599.0,0.03524791,0.04008198,0.15604761,0.59127042
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 148000,0.1485578,0.05096508,0.03404901,0.0635437,4611.0,0.04448611,0.07537815,0.22173744,0.49260049
All Housing Types (Own) 2 BR,All Values,,0.14416084,0.06906715,0.03500456,0.04008913,98730.0,0.0105186,0.12685774,0.16146394,0.12002634
All Housing Types (Own) 2 BR,First Tercile,Below 75000,0.18874481,0.09031822,0.04803887,0.05038772,31079.0,0.01720773,0.1604381,0.21705152,0.14997346
