Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",First Tercile,Below 191000,0.57102893,0.26896197,0.13526685,0.16680011,101163.0,0.02300685,0.53318266,0.60887521,0.06627733
"50+ Units (Rent), 2 BR",Second Tercile,191000 to 277000,0.5588267,0.27283073,0.13483102,0.15116496,101935.0,0.02440121,0.51868671,0.5989667,0.07182906
"50+ Units (Rent), 2 BR",Third Tercile ,Above 277000,0.24721855,0.12748125,0.05683478,0.06290251,102015.0,0.01618771,0.22058976,0.27384733,0.10771353
"50+ Units (Rent), 3 BR",All Values,,1.0362826,0.48028073,0.24757785,0.308424,45311.0,0.0533247,0.94856345,1.1240017,0.08464789
"50+ Units (Rent), 3 BR",First Tercile,Below 157000,1.3637342,0.63236481,0.32331181,0.40805757,14868.0,0.1162101,1.1725686,1.5548998,0.14017806
"50+ Units (Rent), 3 BR",Second Tercile,157000 to 259000,1.102634,0.48942397,0.27956632,0.33364374,15034.0,0.09911393,0.93959162,1.2656764,0.1478663
"50+ Units (Rent), 3 BR",Third Tercile ,Above 259000,0.65559089,0.32461548,0.14329288,0.18768252,15409.0,0.06371475,0.55078012,0.76040166,0.15987222
All Housing Types (Own) 0-1 BR,All Values,,0.1702047,0.07784907,0.0366138,0.05574183,189983.0,0.00849107,0.15623689,0.18417252,0.08206479
All Housing Types (Own) 0-1 BR,First Tercile,Below 348000,0.19489254,0.08741552,0.04212915,0.06534787,60813.0,0.01747703,0.16614282,0.22364225,0.14751573
All Housing Types (Own) 0-1 BR,Second Tercile,348000 to 600000,0.17167768,0.08512148,0.03607297,0.05048323,63427.0,0.01140965,0.15290881,0.19044654,0.10932619
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 600000,0.1459471,0.06198379,0.03203383,0.05192948,65743.0,0.01220599,0.12586824,0.16602596,0.13757629
All Housing Types (Own) 2 BR,All Values,,0.22059294,0.1033389,0.04977249,0.06748155,1138400.0,0.00375152,0.21442168,0.22676419,0.02797575
