Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",Second Tercile,86000 to 102000,1.5183054,0.02719665,0.05883891,0.58551255,0.30491632,0.23091004,0.1375523,0.13075314,0.04262552,3824.0,0.27471275,1.066403,1.9702079,0.29763607
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 102000,1.3836218,0.02789977,0.0521829,0.56677861,0.1242573,0.13459055,0.18212348,0.15758202,0.13820718,3871.0,0.24337347,0.98327245,1.7839712,0.28934883
"5-49 Units (Rent), 2 BR",All Values,,2.3216816,0.18575815,0.32782239,0.84659896,0.31613132,0.25909306,0.25448748,0.08963155,0.04215872,8468.0,0.31998793,1.7953015,2.8480618,0.22672366
"5-49 Units (Rent), 2 BR",First Tercile,Below 113000,2.0538401,0.07640538,0.38004751,0.56532067,0.30958036,0.16943785,0.33966746,0.14885194,0.0645289,2526.0,0.42858603,1.348816,2.7588641,0.34327114
"5-49 Units (Rent), 2 BR",Second Tercile,113000 to 143000,2.7405628,0.33527797,0.34008236,1.1146191,0.28860673,0.37645848,0.20693205,0.02093342,0.05765271,2914.0,0.5998373,1.7538304,3.7272952,0.36004734
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 143000,2.1420079,0.13309115,0.27245707,0.82331572,0.34808454,0.22093791,0.22919419,0.10634082,0.00858653,3028.0,0.51091885,1.3015464,2.9824694,0.39237087
"5-49 Units (Rent), 3 BR",All Values,,3.8459743,0.53267211,1.1826138,1.3961494,0.40956826,0.21295216,0.08109685,0.0285881,0.00233372,1714.0,0.92333933,2.3270811,5.3648675,0.39493066
"5-49 Units (Rent), 3 BR",First Tercile,Below 117000,4.4927235,0.8024948,1.5093555,1.4241164,0.28066528,0.26611227,0.16424116,0.04573805,0.0,481.0,1.9467371,1.290341,7.695106,0.71279314
"5-49 Units (Rent), 3 BR",Second Tercile,117000 to 153000,3.7003676,0.19301471,1.5404412,1.0036765,0.63051471,0.22058824,0.10477941,0.0,0.00735294,544.0,1.5112665,1.2143342,6.1864011,0.67183417
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 153000,3.509434,0.61248186,0.67198839,1.6865022,0.32510885,0.16981132,0.00435414,0.03918723,0.0,689.0,1.4686102,1.0935701,5.9252978,0.68839132
"50+ Units (Own), 0-1 BR",All Values,,1.1313131,0.0,0.0,0.0,0.14141414,0.0,0.23737374,0.08585859,0.66666667,198.0,0.732974,-0.0744291,2.3370554,1.06579
"50+ Units (Own), 0-1 BR",First Tercile,Below 95000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.4659398,-1.411471,3.411471,2.411471
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 95000,1.1361257,0.0,0.0,0.0,0.14659686,0.0,0.20942408,0.08900524,0.69109948,191.0,0.75787532,-0.11057925,2.3828306,1.0973301
"50+ Units (Own), 2 BR",All Values,,2.2339181,0.0,0.28654971,0.05847953,0.30409357,0.21052632,0.26900585,0.15789474,0.94736842,171.0,1.0330591,0.53453597,3.9333003,0.76071819
"50+ Units (Own), 2 BR",First Tercile,Below 75000,2.5,0.0,0.36363636,0.45454545,0.27272727,1.2727273,0.0,0.0,0.13636364,22.0,2.9441557,-2.3431361,7.3431361,1.9372544
"50+ Units (Own), 2 BR",Second Tercile,75000 to 175000,3.3714286,0.0,1.1714286,0.0,0.65714286,0.0,1.1142857,0.0,0.42857143,35.0,3.5597083,-2.4842916,9.2271488,1.7368662
"50+ Units (Own), 2 BR",Third Tercile ,Above 175000,1.8333333,0.0,0.0,0.0,0.20175439,0.07017544,0.06140351,0.23684211,1.2631579,114.0,1.1161429,-0.00272174,3.6693884,1.0014846
"50+ Units (Own), 3 BR",All Values,,1.9090909,0.0,0.0,0.45454545,0.09090909,0.27272727,0.0,1.0909091,0.0,11.0,1.4916314,-0.54464269,4.3628245,1.285289
"50+ Units (Own), 3 BR",Third Tercile ,Above 60000,1.9090909,0.0,0.0,0.45454545,0.09090909,0.27272727,0.0,1.0909091,0.0,11.0,1.4916314,-0.54464269,4.3628245,1.285289
"50+ Units (Rent), 0-1 BR",All Values,,1.3481481,0.02921811,0.02962963,0.38477366,0.17407407,0.29135802,0.15720165,0.14403292,0.13786008,2430.0,0.25596392,0.9270875,1.7692088,0.31232521
"50+ Units (Rent), 0-1 BR",First Tercile,Below 68000,1.042042,0.0,0.0,0.07507508,0.05255255,0.07357357,0.51201201,0.25825826,0.07057057,666.0,0.35955297,0.4505774,1.6335067,0.56760151
"50+ Units (Rent), 0-1 BR",Second Tercile,68000 to 106000,1.7117573,0.08091024,0.07711757,0.80404551,0.40960809,0.07585335,0.01390645,0.08343869,0.16687737,791.0,0.54621207,0.81323841,2.6102761,0.5249102
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 106000,1.2620761,0.00719424,0.01130524,0.25590956,0.06577595,0.61562179,0.03083248,0.11510791,0.16032888,973.0,0.46601962,0.49547377,2.0286783,0.6074137
"50+ Units (Rent), 2 BR",All Values,,2.5770701,0.43057325,0.68152866,0.5133758,0.27133758,0.1477707,0.18726115,0.02675159,0.31847134,785.0,0.85942628,1.1633138,3.9908263,0.54859053
"50+ Units (Rent), 2 BR",First Tercile,Below 121000,1.3574879,0.01449275,0.04830918,0.42512077,0.0,0.15942029,0.12560386,0.10144928,0.48309179,207.0,0.65064609,0.2871751,2.4278007,0.78845108
"50+ Units (Rent), 2 BR",Second Tercile,121000 to 143000,2.2589286,0.0,0.89732143,0.31696429,0.44642857,0.02232143,0.09375,0.0,0.48214286,224.0,1.1948254,0.29344086,4.2244163,0.87009733
"50+ Units (Rent), 2 BR",Third Tercile ,Above 143000,3.4915254,0.94632768,0.91525424,0.68926554,0.31920904,0.22033898,0.28248588,0.0,0.11864407,354.0,1.9969913,0.20647475,6.7765761,0.94086403
"50+ Units (Rent), 3 BR",All Values,,4.8695652,1.173913,1.7717391,0.79347826,0.77173913,0.18478261,0.17391304,0.0,0.0,92.0,2.8597364,0.16529882,9.5738316,0.96605471
"50+ Units (Rent), 3 BR",First Tercile,Below 110000,4.3,0.0,1.7,0.4,1.5,0.0,0.7,0.0,0.0,10.0,5.448241,-4.6623564,13.262356,2.0842689
"50+ Units (Rent), 3 BR",Second Tercile,110000 to 171000,7.75,1.875,4.25,1.625,0.0,0.0,0.0,0.0,0.0,8.0,13.410898,-14.310928,29.810928,2.8465713
"50+ Units (Rent), 3 BR",Third Tercile ,Above 171000,4.6351351,1.2567568,1.5135135,0.75675676,0.75675676,0.22972973,0.12162162,0.0,0.0,74.0,3.1699329,-0.57940455,9.8496748,1.1250027
All Housing Types (Own) 0-1 BR,All Values,,1.7567396,0.09697847,0.17577348,0.28089379,0.21349738,0.17324046,0.32187443,0.36737832,0.12710331,11054.0,0.17827578,1.463476,2.0500033,0.16693633
All Housing Types (Own) 0-1 BR,First Tercile,Below 100000,1.9190901,0.16066801,0.32565505,0.48862655,0.13129859,0.14224014,0.32997409,0.27065937,0.06996833,3473.0,0.36325263,1.3215396,2.5166407,0.31137181
All Housing Types (Own) 0-1 BR,Second Tercile,100000 to 250000,1.6987301,0.10402594,0.13644961,0.18724669,0.20291813,0.16482032,0.34666306,0.36773845,0.18886787,3701.0,0.24994585,1.2875692,2.109891,0.24204017
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 250000,1.6667526,0.03324742,0.07912371,0.18427835,0.29716495,0.20902062,0.29097938,0.45360825,0.1193299,3880.0,0.28445709,1.1988207,2.1346845,0.28074468
All Housing Types (Own) 2 BR,All Values,,2.1193495,0.11019131,0.23765603,0.36443633,0.25786266,0.2674771,0.40146009,0.33487599,0.14538996,30683.0,0.10803762,1.9416276,2.2970714,0.08385681
All Housing Types (Own) 2 BR,First Tercile,Below 165000,2.2210075,0.12414427,0.33094922,0.41851436,0.26841729,0.2463472,0.40829672,0.2822111,0.14212731,9787.0,0.21777591,1.8627661,2.5792488,0.16129679
All Housing Types (Own) 2 BR,Second Tercile,165000 to 250000,2.0087942,0.10523744,0.18897792,0.37942154,0.26128591,0.21233144,0.34854407,0.35831542,0.15468048,10234.0,0.17389941,1.7227297,2.2948587,0.14240609
All Housing Types (Own) 2 BR,Third Tercile ,Above 250000,2.1321516,0.10213844,0.1987432,0.30041268,0.24488839,0.33980491,0.44597636,0.36072032,0.13946727,10662.0,0.18590459,1.8263385,2.4379646,0.14342932
All Housing Types (Own) 3 BR,All Values,,2.8130667,0.18153401,0.48562884,0.54120545,0.40022734,0.36980703,0.41597878,0.28148258,0.13720263,73898.0,0.09771528,2.652325,2.9738083,0.05714107
All Housing Types (Own) 3 BR,First Tercile,Below 240000,2.9218604,0.21813621,0.56916929,0.59782331,0.39388657,0.35443415,0.35379645,0.28152368,0.15309072,23522.0,0.17358813,2.6363079,3.2074129,0.09772968
All Housing Types (Own) 3 BR,Second Tercile,240000 to 338000,2.9228728,0.20858131,0.48017533,0.61175004,0.43650475,0.38913463,0.42371723,0.24815023,0.12485926,24868.0,0.18922005,2.6116058,3.2341397,0.10649351
All Housing Types (Own) 3 BR,Third Tercile ,Above 338000,2.6056923,0.12141289,0.41390936,0.42022111,0.37070723,0.36514035,0.46577544,0.31394072,0.13458523,25508.0,0.17600738,2.3161602,2.8952245,0.11111525
All Housing Types (Own) 4-5 BR,All Values,,3.5059394,0.21808234,0.82500156,0.66579292,0.44288419,0.48234829,0.46801473,0.27400196,0.12981339,48069.0,0.1368725,3.2807841,3.7310946,0.0642211
All Housing Types (Own) 4-5 BR,First Tercile,Below 300000,3.8454716,0.27808385,0.94195109,0.79501478,0.49838753,0.46795216,0.45834453,0.25302338,0.15271432,14884.0,0.30288417,3.3472272,4.3437161,0.12956654
All Housing Types (Own) 4-5 BR,Second Tercile,300000 to 404000,3.3797196,0.19241176,0.81250769,0.61646784,0.42737671,0.47816997,0.44041323,0.3017464,0.110626,16262.0,0.23433264,2.9942424,3.7651968,0.11405597
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 404000,3.328606,0.18997814,0.73414879,0.59953909,0.40897004,0.499025,0.5030432,0.26579212,0.12810967,16923.0,0.24704905,2.9222104,3.7350017,0.12209185
All Housing Types (Rent) 0-1 BR,All Values,,1.4522831,0.05892234,0.06113248,0.51814525,0.19608363,0.19661407,0.18052425,0.1529417,0.08791937,22623.0,0.09927691,1.2889726,1.6155936,0.11245088
All Housing Types (Rent) 0-1 BR,First Tercile,Below 83000,1.2962202,0.05491646,0.04163243,0.24993153,0.14311148,0.19515201,0.22089838,0.25362914,0.13694878,7302.0,0.15151028,1.0469858,1.5454546,0.19227783
All Housing Types (Rent) 0-1 BR,Second Tercile,83000 to 106000,1.5599777,0.06178681,0.07890342,0.6263568,0.29028667,0.18452547,0.19579738,0.07570276,0.04661842,7186.0,0.21608234,1.2045223,1.9154332,0.22785931
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 106000,1.4972342,0.05998771,0.06293792,0.6633067,0.16041795,0.20860479,0.13079287,0.13079287,0.08039336,8135.0,0.17568695,1.2082291,1.7862392,0.19302594
All Housing Types (Rent) 2 BR,All Values,,2.3201064,0.16607552,0.34692973,0.93659942,0.32210153,0.21654474,0.19803443,0.09273627,0.04108476,27066.0,0.15477284,2.0655051,2.5747077,0.10973692
All Housing Types (Rent) 2 BR,First Tercile,Below 117000,2.2698561,0.19639724,0.33103287,0.69973096,0.38659492,0.1866885,0.24470698,0.15498889,0.06971576,8549.0,0.28599167,1.7993998,2.7403124,0.20726261
All Housing Types (Rent) 2 BR,Second Tercile,117000 to 152000,2.2964564,0.12402766,0.35393258,0.99816335,0.25615817,0.24168107,0.2323898,0.06168971,0.028414,9256.0,0.2519095,1.8820652,2.7108475,0.18044807
All Housing Types (Rent) 2 BR,Third Tercile ,Above 152000,2.3901307,0.18011014,0.35460533,1.0937264,0.32847425,0.21898283,0.12061332,0.06629954,0.02731886,9261.0,0.29662683,1.9021795,2.8780818,0.20415249
All Housing Types (Rent) 3 BR,All Values,,3.165935,0.36437512,0.74224734,1.1913413,0.4212124,0.22001681,0.15832244,0.05921913,0.00920045,21412.0,0.19065341,2.8523101,3.4795599,0.09906232
All Housing Types (Rent) 3 BR,First Tercile,Below 164000,3.2691857,0.37975981,0.93365554,1.0465729,0.39176919,0.26142355,0.18541301,0.054628,0.01596368,6828.0,0.38353252,2.6382747,3.9000967,0.1929872
All Housing Types (Rent) 3 BR,Second Tercile,164000 to 216000,3.0346569,0.31892802,0.60782938,1.2649081,0.4212151,0.17384594,0.1916655,0.05317806,0.00308685,7127.0,0.35831392,2.4452305,3.6240833,0.19423164
All Housing Types (Rent) 3 BR,Third Tercile ,Above 216000,3.196862,0.39372402,0.69545394,1.2535872,0.44816951,0.22623039,0.10164946,0.06919673,0.00885074,7457.0,0.38227519,2.5680193,3.8257047,0.19670623
All Housing Types (Rent) 4-5 BR,All Values,,4.4754258,0.4702352,1.5036496,1.101541,0.73414436,0.39756691,0.17242498,0.08840227,0.00746148,6165.0,0.56628823,3.5438817,5.4069699,0.20814648
All Housing Types (Rent) 4-5 BR,First Tercile,Below 208000,4.2814553,0.33148055,1.3052046,1.1379485,0.63314805,0.53713997,0.17635169,0.15664477,0.00353714,1979.0,0.83640489,2.9055692,5.6573413,0.32135943
All Housing Types (Rent) 4-5 BR,Second Tercile,208000 to 256000,4.9864572,0.64355363,1.8277356,1.2638137,0.84886241,0.18580715,0.11592633,0.1007584,0.0,1846.0,1.3257346,2.8056237,7.1672907,0.43735128
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 256000,4.2363248,0.4508547,1.415812,0.94273504,0.72905983,0.4465812,0.21367521,0.02094017,0.01666667,2340.0,1.0051259,2.5828926,5.8897569,0.39029872
