Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,78000 to 106000,1.5785287,0.12204119,0.12263557,0.61835251,0.22403063,0.16314115,0.17389252,0.10406979,0.05036537
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 106000,1.5911919,0.09255505,0.09821741,0.73264593,0.23537225,0.17112898,0.11869976,0.08963649,0.05293604
"2-4 Units  (Own/Rent), 2 BR",All Values,,2.5006495,0.26969744,0.48107348,0.81794851,0.34067336,0.23213658,0.17636189,0.10991081,0.07284745
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 98000,2.4078751,0.29678539,0.46934792,0.73471011,0.26262711,0.22486626,0.20867271,0.12635549,0.0845101
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,98000 to 131000,2.586312,0.30533224,0.50175788,0.87497949,0.37226064,0.22227821,0.15176374,0.09663659,0.06130318
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 131000,2.5052447,0.20743322,0.47175165,0.84198816,0.38519949,0.24914354,0.1695019,0.10717775,0.07304899
"2-4 Units (Own/Rent), 3 BR",All Values,,3.4255419,0.35969071,1.0174927,0.99614653,0.42450247,0.29434656,0.18419318,0.09397896,0.05519077
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 111000,3.479036,0.44361132,1.1632747,0.91897475,0.38462127,0.26178271,0.16759755,0.08737567,0.05179801
"2-4 Units (Own/Rent), 3 BR",Second Tercile,111000 to 155000,3.5397243,0.3419028,1.1184872,1.003085,0.44275594,0.29619896,0.18216789,0.10618525,0.04894119
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 155000,3.2596059,0.29451951,0.77357137,1.065411,0.4457613,0.32463954,0.20257417,0.08839737,0.06473164
"5-49 Units (Own), 0-1 BR",All Values,,1.3156789,0.03018075,0.04447247,0.34981084,0.21025641,0.18041194,0.21799075,0.16906263,0.11349306
"5-49 Units (Own), 0-1 BR",First Tercile,Below 90000,1.4019583,0.02009791,0.05565576,0.37567637,0.22030405,0.16851327,0.27209482,0.20948209,0.08013399
"5-49 Units (Own), 0-1 BR",Second Tercile,90000 to 180000,1.1822622,0.01799486,0.02544987,0.30874036,0.17840617,0.16195373,0.18174807,0.18714653,0.12082262
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 180000,1.3603298,0.05116392,0.05189137,0.36420951,0.23084384,0.20902037,0.20126091,0.11396702,0.13797284
"5-49 Units (Own), 2 BR",All Values,,1.7421039,0.07635141,0.11726975,0.38949836,0.24984517,0.23878616,0.27753694,0.2589578,0.13385827
"5-49 Units (Own), 2 BR",First Tercile,Below 124000,1.9572802,0.10370879,0.2407967,0.39024725,0.29725275,0.25384615,0.32596154,0.24052198,0.10494505
"5-49 Units (Own), 2 BR",Second Tercile,124000 to 230000,1.6131805,0.05313884,0.05574368,0.37965616,0.16814275,0.24615785,0.26751758,0.25814014,0.18468351
"5-49 Units (Own), 2 BR",Third Tercile ,Above 230000,1.6667103,0.07361402,0.06145397,0.39866632,0.28674163,0.21705021,0.24150105,0.27732741,0.11035565
"5-49 Units (Own), 3 BR",All Values,,2.0635871,0.04357584,0.26351225,0.33158781,0.26014588,0.3486067,0.35309519,0.23714232,0.22592108
"5-49 Units (Own), 3 BR",First Tercile,Below 157000,2.2584556,0.06381621,0.35609445,0.35035099,0.2878111,0.34141672,0.38034461,0.23101468,0.24760689
"5-49 Units (Own), 3 BR",Second Tercile,157000 to 313000,2.0431177,0.0,0.34051962,0.27418463,0.25428413,0.37202875,0.32669983,0.26202322,0.21337756
"5-49 Units (Own), 3 BR",Third Tercile ,Above 313000,1.927448,0.06747844,0.11922882,0.36935566,0.2435312,0.33282598,0.35565703,0.21917808,0.2201928
"5-49 Units (Rent), 0-1 BR",All Values,,1.52206,0.09224318,0.10121747,0.68714774,0.21305849,0.1615182,0.14297934,0.07687542,0.04702019
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 96000,1.5084513,0.10605683,0.10886208,0.53772184,0.1938418,0.1786108,0.19761621,0.1146415,0.07110022
"5-49 Units (Rent), 0-1 BR",Second Tercile,96000 to 122000,1.548451,0.10404983,0.11502524,0.73402245,0.20826152,0.16511667,0.12943894,0.06489882,0.02763755
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 122000,1.5090929,0.06690955,0.07994241,0.78704568,0.23670317,0.14115363,0.10286225,0.05175618,0.04272001
"5-49 Units (Rent), 2 BR",All Values,,2.6485608,0.28768316,0.5391873,0.96551561,0.37038509,0.23500221,0.1443732,0.07094828,0.03546597
"5-49 Units (Rent), 2 BR",First Tercile,Below 115000,2.6477082,0.3268257,0.59993183,0.89003733,0.31919467,0.21579095,0.15444584,0.09554728,0.04593461
"5-49 Units (Rent), 2 BR",Second Tercile,115000 to 151000,2.8033937,0.31625827,0.62279627,1.0054592,0.39776103,0.23777513,0.14275182,0.05401713,0.02657487
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 151000,2.4948512,0.22063431,0.3959437,0.99993506,0.39344369,0.25114313,0.13607758,0.06363671,0.03403698
"5-49 Units (Rent), 3 BR",All Values,,3.9124176,0.38865799,1.2807231,1.1932421,0.52537028,0.30908374,0.13967449,0.05475024,0.0209157
"5-49 Units (Rent), 3 BR",First Tercile,Below 124000,3.867743,0.45620062,1.4536585,1.0762281,0.46197183,0.23442116,0.11624871,0.05063552,0.01837856
"5-49 Units (Rent), 3 BR",Second Tercile,124000 to 171000,4.1626223,0.43132457,1.4049806,1.2326384,0.57578094,0.30114627,0.1427135,0.05848639,0.01555168
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 171000,3.7058212,0.28010322,0.98776769,1.268005,0.53681424,0.38985891,0.15948926,0.05502865,0.02875431
"50+ Units (Own), 0-1 BR",All Values,,1.3009354,0.01631303,0.0199635,0.33823865,0.21480721,0.22701346,0.22518823,0.15274926,0.1066621
"50+ Units (Own), 0-1 BR",First Tercile,Below 157000,1.2645298,0.00563579,0.02641775,0.25607608,0.20605847,0.16273336,0.34061289,0.15251849,0.11447693
"50+ Units (Own), 0-1 BR",Second Tercile,157000 to 290000,1.336509,0.02619939,0.02313712,0.45321538,0.29738006,0.15957809,0.17318816,0.12861518,0.07519564
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 290000,1.3005355,0.0167336,0.0107095,0.30321285,0.14190094,0.35441767,0.16666667,0.17670683,0.13018742
"50+ Units (Own), 2 BR",All Values,,1.6381809,0.04133482,0.07884677,0.27413189,0.13563237,0.19958586,0.3097324,0.31220134,0.28671551
"50+ Units (Own), 2 BR",First Tercile,Below 200000,1.780119,0.05354487,0.18021815,0.41844323,0.14229053,0.2377293,0.2588002,0.28135845,0.20773426
"50+ Units (Own), 2 BR",Second Tercile,200000 to 400000,1.5733934,0.05454114,0.04766422,0.27483993,0.08323453,0.16433484,0.2558691,0.31918425,0.3737254
"50+ Units (Own), 2 BR",Third Tercile ,Above 400000,1.5686411,0.01695703,0.01440186,0.13821138,0.18072009,0.19837398,0.41022067,0.33426249,0.27549361
"50+ Units (Own), 3 BR",All Values,,2.2507881,0.1352014,0.18704028,0.28196147,0.21120841,0.29001751,0.40455342,0.35726795,0.38353765
"50+ Units (Own), 3 BR",First Tercile,Below 371000,2.6534989,0.1027088,0.49887133,0.58577878,0.21670429,0.24492099,0.36681716,0.23476298,0.40293454
"50+ Units (Own), 3 BR",Second Tercile,371000 to 640000,2.3383897,0.23687281,0.10735123,0.19486581,0.29288215,0.16452742,0.65577596,0.34655776,0.33955659
"50+ Units (Own), 3 BR",Third Tercile ,Above 640000,1.8624101,0.08273381,0.0,0.10701439,0.14388489,0.42266187,0.24100719,0.4631295,0.40197842
"50+ Units (Rent), 0-1 BR",All Values,,1.3686194,0.0499719,0.04852299,0.62847153,0.17147142,0.11310827,0.12438322,0.1105296,0.12216043
"50+ Units (Rent), 0-1 BR",First Tercile,Below 110000,1.4164325,0.0686625,0.08408969,0.43162194,0.14305606,0.1460532,0.19139235,0.19689418,0.15466255
"50+ Units (Rent), 0-1 BR",Second Tercile,110000 to 154000,1.3829803,0.06032142,0.04742389,0.74097173,0.18726878,0.10329057,0.10265418,0.08195873,0.05909106
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 154000,1.3067771,0.02108454,0.01424494,0.71228932,0.18401054,0.09011382,0.07936468,0.05307022,0.15259905
"50+ Units (Rent), 2 BR",All Values,,2.3439801,0.18954881,0.3589829,0.87759892,0.3059604,0.21318426,0.15353792,0.11894907,0.12621785
"50+ Units (Rent), 2 BR",First Tercile,Below 129000,2.4850295,0.24755534,0.48469502,0.75430801,0.27690715,0.21641981,0.18311833,0.17321229,0.14881351
"50+ Units (Rent), 2 BR",Second Tercile,129000 to 189000,2.4593912,0.20870007,0.41949731,0.94893712,0.34210861,0.24617902,0.13569636,0.08248864,0.07578406
"50+ Units (Rent), 2 BR",Third Tercile ,Above 189000,2.0898428,0.11312724,0.17449908,0.92885407,0.29885076,0.17724213,0.14196081,0.10141409,0.15389466
"50+ Units (Rent), 3 BR",All Values,,3.7454501,0.38124974,1.0923134,1.1615381,0.47619243,0.32110431,0.17480794,0.09362804,0.04461608
"50+ Units (Rent), 3 BR",First Tercile,Below 131000,3.747505,0.40706088,1.2431387,1.0880739,0.44710579,0.28892216,0.15057385,0.07871756,0.04391218
"50+ Units (Rent), 3 BR",Second Tercile,131000 to 184000,4.0691489,0.510762,1.2626175,1.2863681,0.41155369,0.33238496,0.14200891,0.10378525,0.01966848
"50+ Units (Rent), 3 BR",Third Tercile ,Above 184000,3.4259192,0.22909841,0.77854629,1.1105448,0.56789225,0.34134207,0.23055454,0.0981677,0.06977309
All Housing Types (Own) 0-1 BR,All Values,,2.0152684,0.07615763,0.24413615,0.35087442,0.24325866,0.28921298,0.34961083,0.29497811,0.1670396
All Housing Types (Own) 0-1 BR,First Tercile,Below 85000,1.8991484,0.08132933,0.20604145,0.29679717,0.18108296,0.26693803,0.37558245,0.31840823,0.17296878
All Housing Types (Own) 0-1 BR,Second Tercile,85000 to 188000,2.0801281,0.0833576,0.27969399,0.35373375,0.27768219,0.2882177,0.33509808,0.28734415,0.17500066
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 188000,2.0638227,0.0641831,0.24617682,0.40008239,0.26955358,0.3115957,0.33875702,0.27987745,0.15359662
All Housing Types (Own) 2 BR,All Values,,2.1505706,0.0923136,0.22495721,0.3561165,0.22580913,0.27488085,0.38344986,0.3447899,0.24825358
All Housing Types (Own) 2 BR,First Tercile,Below 89000,2.2861232,0.10501639,0.28317571,0.38558999,0.22657747,0.29362673,0.41856581,0.33484413,0.23872695
All Housing Types (Own) 2 BR,Second Tercile,89000 to 191000,2.1676039,0.09515535,0.2385337,0.37698668,0.22037369,0.29163645,0.36438595,0.32884122,0.25169081
All Housing Types (Own) 2 BR,Third Tercile ,Above 191000,2.003917,0.07733376,0.1557543,0.3071841,0.23047071,0.24030158,0.36876854,0.37014513,0.25395884
All Housing Types (Own) 3 BR,All Values,,2.7221054,0.15373551,0.43993803,0.51560852,0.35852095,0.36267007,0.40135219,0.30322261,0.18705755
All Housing Types (Own) 3 BR,First Tercile,Below 150000,2.8826284,0.14525222,0.51137283,0.56991619,0.34186956,0.37596732,0.41663734,0.3049343,0.21667859
All Housing Types (Own) 3 BR,Second Tercile,150000 to 249000,2.749842,0.16770435,0.45969586,0.56526644,0.3787573,0.35853345,0.37397281,0.27752139,0.16839037
All Housing Types (Own) 3 BR,Third Tercile ,Above 249000,2.5480342,0.14764426,0.35512856,0.41681909,0.35368001,0.35462468,0.41451714,0.32712069,0.17849972
All Housing Types (Own) 4-5 BR,All Values,,3.4435606,0.22080003,0.79811471,0.60837364,0.50983153,0.51244059,0.4090482,0.25444367,0.13050823
All Housing Types (Own) 4-5 BR,First Tercile,Below 241000,3.6479572,0.22569063,0.82201458,0.78936716,0.4889902,0.47740147,0.4066121,0.27059008,0.16729099
All Housing Types (Own) 4-5 BR,Second Tercile,241000 to 390000,3.3662307,0.23509544,0.75162936,0.62371091,0.51626701,0.48141472,0.39050613,0.24656941,0.1210377
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 390000,3.332254,0.20258786,0.82115909,0.42909627,0.52257682,0.57416715,0.42911915,0.24735125,0.10619646
All Housing Types (Rent) 0-1 BR,All Values,,1.4901334,0.08173502,0.09070339,0.64898834,0.20065099,0.15099594,0.14666939,0.09601742,0.07437289
All Housing Types (Rent) 0-1 BR,First Tercile,Below 95000,1.4719818,0.09049822,0.10083816,0.466394,0.17025772,0.17164634,0.21298,0.153917,0.10545031
All Housing Types (Rent) 0-1 BR,Second Tercile,95000 to 127000,1.5607351,0.10386812,0.11254069,0.71856458,0.21824281,0.16080677,0.1325331,0.07650674,0.03767229
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 127000,1.4378308,0.05105939,0.05896699,0.76016416,0.21317699,0.12083485,0.0952219,0.05822595,0.08018057
All Housing Types (Rent) 2 BR,All Values,,2.5743332,0.2648848,0.49970799,0.89578917,0.35805854,0.24048414,0.1655189,0.09067127,0.05921841
All Housing Types (Rent) 2 BR,First Tercile,Below 109000,2.5257155,0.2877202,0.52849415,0.79074034,0.30394572,0.23107893,0.19665491,0.12082016,0.06626107
All Housing Types (Rent) 2 BR,Second Tercile,109000 to 147000,2.7628766,0.30408832,0.59805822,0.93426359,0.39301615,0.24754182,0.15849495,0.07813326,0.04928028
All Housing Types (Rent) 2 BR,Third Tercile ,Above 147000,2.4327607,0.20296119,0.37246484,0.96070576,0.37628179,0.24266464,0.14187564,0.07354388,0.06226294
All Housing Types (Rent) 3 BR,All Values,,3.4392005,0.32766436,0.93616281,1.0122994,0.51194718,0.33420282,0.1943407,0.08374124,0.03884196
All Housing Types (Rent) 3 BR,First Tercile,Below 128000,3.4129425,0.35049531,1.0152472,0.97402043,0.4399654,0.28987115,0.20101777,0.09350782,0.04881738
All Housing Types (Rent) 3 BR,Second Tercile,128000 to 181000,3.5705018,0.34880326,1.0115766,1.0471379,0.533423,0.33951057,0.17909012,0.07882495,0.03213544
All Housing Types (Rent) 3 BR,Third Tercile ,Above 181000,3.3337017,0.28391139,0.782413,1.0152832,0.56165272,0.37274426,0.20300599,0.0790022,0.03568893
All Housing Types (Rent) 4-5 BR,All Values,,4.2091181,0.36953355,1.2398335,1.2285703,0.63835913,0.40705345,0.19606382,0.08456692,0.04513736
All Housing Types (Rent) 4-5 BR,First Tercile,Below 162000,4.1750853,0.41430317,1.2615841,1.3619202,0.50602118,0.30420337,0.18955904,0.0831636,0.05433067
All Housing Types (Rent) 4-5 BR,Second Tercile,162000 to 231000,4.2754377,0.38213886,1.2676881,1.236015,0.70388374,0.37545811,0.18125827,0.085819,0.04317673
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 231000,4.1770006,0.31249684,1.1905148,1.0886142,0.70475022,0.54070709,0.21725211,0.08471681,0.03794858
