Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,All Values,,0.07405338,0.04335335,0.01482098,0.01587905,252345.0,0.00494135,0.06592485,0.08218191,0.10976578
All Housing Types (Rent) 0-1 BR,First Tercile,Below 89000,0.07967813,0.04191065,0.01715942,0.02060806,83511.0,0.00960709,0.06387447,0.09548178,0.19834374
All Housing Types (Rent) 0-1 BR,Second Tercile,89000 to 123000,0.0841861,0.056604,0.01514755,0.01243455,84040.0,0.00833706,0.07047163,0.09790057,0.16290656
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 123000,0.05847112,0.03164139,0.01219426,0.01463547,84794.0,0.00769089,0.0458196,0.07112263,0.21637205
All Housing Types (Rent) 2 BR,All Values,,0.38923512,0.2018019,0.08729065,0.10014257,296687.0,0.01103152,0.37108827,0.40738197,0.04662182
All Housing Types (Rent) 2 BR,First Tercile,Below 111000,0.46684473,0.23740305,0.11463352,0.11480816,97345.0,0.02031427,0.43342776,0.5002617,0.07158048
All Housing Types (Rent) 2 BR,Second Tercile,111000 to 150000,0.43101613,0.2226987,0.0937092,0.11460823,99574.0,0.01871756,0.40022574,0.46180652,0.07143675
All Housing Types (Rent) 2 BR,Third Tercile ,Above 150000,0.2718106,0.14620921,0.05420576,0.07139564,99768.0,0.01473011,0.24757958,0.29604162,0.08914672
All Housing Types (Rent) 3 BR,All Values,,0.79546645,0.36837485,0.18522231,0.24186928,200505.0,0.0223243,0.75874297,0.83218993,0.04616597
All Housing Types (Rent) 3 BR,First Tercile,Below 135000,0.87373548,0.42089678,0.21731027,0.23552843,66527.0,0.03689949,0.81303582,0.93443513,0.06947144
All Housing Types (Rent) 3 BR,Second Tercile,135000 to 180000,0.85103165,0.39366035,0.1844698,0.27290151,66786.0,0.04403161,0.77859966,0.92346365,0.08511081
All Housing Types (Rent) 3 BR,Third Tercile ,Above 180000,0.66274259,0.29124003,0.1541999,0.21730266,67192.0,0.03189492,0.61027544,0.71520973,0.0791667
All Housing Types (Rent) 4-5 BR,All Values,,1.2347059,0.5175148,0.32091238,0.39627873,79704.0,0.04594707,1.159123,1.3102888,0.06121533
All Housing Types (Rent) 4-5 BR,First Tercile,Below 162000,1.1682625,0.48242062,0.28573591,0.40010597,26423.0,0.07745097,1.0408557,1.2956693,0.10905669
All Housing Types (Rent) 4-5 BR,Second Tercile,162000 to 214000,1.2785551,0.57732848,0.3085262,0.3927004,26659.0,0.0756882,1.154048,1.4030622,0.09738109
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 214000,1.2567425,0.49244985,0.36822928,0.39606341,26622.0,0.09708928,1.0970307,1.4164544,0.12708399
