Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 3 BR",All Values,,0.94081967,0.39442623,0.24606557,0.30032787,6100.0,0.17710659,0.64947933,1.23216,0.30966651
"50+ Units (Rent), 3 BR",    Below Median,209000,1.2300319,0.47955272,0.31533546,0.43514377,3130.0,0.30301614,0.7315704,1.7284935,0.40524277
"50+ Units (Rent), 3 BR",    Above Median,209000,0.63602694,0.3047138,0.17306397,0.15824916,2970.0,0.15777597,0.37648547,0.8955684,0.40806678
All Housing Types (Own) 0-1 BR,All Values,,0.07084469,0.02682876,0.02279396,0.02122197,19084.0,0.01631123,0.04401272,0.09767665,0.37874353
All Housing Types (Own) 0-1 BR,    Below Median,502000,0.05853315,0.02115656,0.02196252,0.01541406,9926.0,0.01554662,0.03295895,0.08410734,0.43691818
All Housing Types (Own) 0-1 BR,    Above Median,502000,0.08418869,0.03297663,0.02369513,0.02751693,9158.0,0.027074,0.03965196,0.12872542,0.52901084
All Housing Types (Own) 2 BR,All Values,,0.15684852,0.0926769,0.03230188,0.03186974,64795.0,0.01237351,0.13649409,0.17720295,0.12977124
All Housing Types (Own) 2 BR,    Below Median,415000,0.1163977,0.05515616,0.03176923,0.0294723,33523.0,0.01230989,0.09614793,0.13664747,0.17397052
All Housing Types (Own) 2 BR,    Above Median,415000,0.20021105,0.13289844,0.03287286,0.03443975,31272.0,0.02195543,0.16409437,0.23632774,0.18039306
All Housing Types (Own) 3 BR,All Values,,0.41740012,0.18696093,0.0972714,0.13316779,136114.0,0.01367397,0.39490644,0.4398938,0.05388998
All Housing Types (Own) 3 BR,    Below Median,350000,0.4291604,0.19491804,0.09209076,0.1421516,69855.0,0.02025928,0.39583389,0.46248692,0.07765515
All Housing Types (Own) 3 BR,    Above Median,350000,0.40500158,0.17857197,0.10273321,0.1236964,66259.0,0.02036617,0.37149923,0.43850394,0.08272155
All Housing Types (Own) 4-5 BR,All Values,,0.78998694,0.32386242,0.20982298,0.25630155,121002.0,0.02276112,0.75254491,0.82742898,0.04739576
All Housing Types (Own) 4-5 BR,    Below Median,486000,0.82669823,0.33114956,0.20946373,0.28608494,61667.0,0.03621023,0.76713241,0.88626406,0.07205268
All Housing Types (Own) 4-5 BR,    Above Median,486000,0.75183281,0.31628887,0.21019634,0.2253476,59335.0,0.03367512,0.69643724,0.80722839,0.07368071
All Housing Types (Rent) 0-1 BR,All Values,,0.06971104,0.03886813,0.01407284,0.01677008,165354.0,0.00662106,0.0588194,0.08060268,0.15623981
