Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,Second Tercile,155000 to 265000,0.12840342,0.05450835,0.03082541,0.04306965,18621.0,0.01848174,0.09800095,0.15880588,0.23677305
All Housing Types (Own) 2 BR,Third Tercile ,Above 265000,0.19415951,0.07651246,0.05270044,0.06494662,19108.0,0.02701851,0.14971407,0.23860496,0.22891201
All Housing Types (Own) 3 BR,All Values,,0.31896798,0.13967051,0.07777216,0.10152531,199763.0,0.01109705,0.30071333,0.33722262,0.05723034
All Housing Types (Own) 3 BR,First Tercile,Below 209000,0.39029607,0.18429152,0.09014527,0.11585929,64984.0,0.02338026,0.35183555,0.42875659,0.09854191
All Housing Types (Own) 3 BR,Second Tercile,209000 to 332000,0.31471007,0.1377241,0.07649839,0.10048759,66655.0,0.01856993,0.28416255,0.3452576,0.09706562
All Housing Types (Own) 3 BR,Third Tercile ,Above 332000,0.25509365,0.09901063,0.06721567,0.08886736,68124.0,0.01763558,0.22608312,0.28410419,0.11372503
All Housing Types (Own) 4-5 BR,All Values,,0.72519194,0.28096652,0.18417633,0.26004909,159293.0,0.01994129,0.69238852,0.75799537,0.04523413
All Housing Types (Own) 4-5 BR,First Tercile,Below 265000,0.72865417,0.30823599,0.16799843,0.25241975,50935.0,0.03698599,0.66781221,0.78949613,0.08349909
All Housing Types (Own) 4-5 BR,Second Tercile,265000 to 419000,0.75596213,0.28448448,0.20125434,0.27022331,50066.0,0.03791087,0.69359876,0.8183255,0.08249537
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 419000,0.69573869,0.2541172,0.18364441,0.25797708,58292.0,0.036089,0.6363723,0.75510509,0.08532858
All Housing Types (Rent) 0-1 BR,All Values,,0.0298858,0.01895197,0.00666829,0.00426554,37041.0,0.00444252,0.02257786,0.03719375,0.24452901
All Housing Types (Rent) 0-1 BR,First Tercile,Below 64000,0.02937005,0.01627034,0.01026283,0.00283688,11985.0,0.00977063,0.01329736,0.04544273,0.54724756
All Housing Types (Rent) 0-1 BR,Second Tercile,64000 to 96000,0.04130698,0.0285599,0.00661557,0.0061315,12395.0,0.01086504,0.02343399,0.05917997,0.43268697
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 96000,0.0191928,0.01208435,0.00331727,0.00379117,12661.0,0.00684951,0.00792535,0.03046024,0.58706632
All Housing Types (Rent) 2 BR,All Values,,0.24012348,0.13042487,0.05457559,0.05512302,65762.0,0.01671053,0.21263465,0.2676123,0.11447786
All Housing Types (Rent) 2 BR,First Tercile,Below 86000,0.23043137,0.13851773,0.03786583,0.05404781,21629.0,0.02887622,0.18292998,0.27793275,0.20614113
All Housing Types (Rent) 2 BR,Second Tercile,86000 to 114000,0.24384716,0.12917554,0.06816843,0.0465032,22063.0,0.02747846,0.1986451,0.28904923,0.18537048
All Housing Types (Rent) 2 BR,Third Tercile ,Above 114000,0.24589941,0.12374264,0.05736294,0.06479384,22070.0,0.03270208,0.19210449,0.29969433,0.21876799
All Housing Types (Rent) 3 BR,All Values,,0.64057594,0.29165313,0.16639602,0.18252679,46185.0,0.04100613,0.57312086,0.70803102,0.1053038
All Housing Types (Rent) 3 BR,First Tercile,Below 113000,0.64452735,0.31470255,0.17300646,0.15681833,15011.0,0.06814255,0.53243285,0.75662185,0.17391737
All Housing Types (Rent) 3 BR,Second Tercile,113000 to 156000,0.60721148,0.29294223,0.16120149,0.15306776,15614.0,0.06058667,0.5075464,0.70687655,0.16413569
All Housing Types (Rent) 3 BR,Third Tercile ,Above 156000,0.67024422,0.26812339,0.16523136,0.23688946,15560.0,0.08563792,0.52936983,0.8111186,0.21018366
All Housing Types (Rent) 4-5 BR,All Values,,0.9837059,0.43946943,0.23121465,0.31302182,14852.0,0.08183976,0.8490795,1.1183323,0.13685635
All Housing Types (Rent) 4-5 BR,First Tercile,Below 132000,1.0536044,0.51427398,0.25980694,0.27952352,4869.0,0.15021285,0.80650429,1.3007046,0.23452838
All Housing Types (Rent) 4-5 BR,Second Tercile,132000 to 187000,0.87518417,0.34434856,0.19848453,0.33235108,4751.0,0.1506292,0.62739914,1.1229692,0.2831233
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 187000,1.0172018,0.45623089,0.23432722,0.32664373,5232.0,0.18202087,0.71777751,1.3166262,0.29436078
