Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 56000,1.1943824,0.02232143,0.05598958,0.12741815,0.09877232,0.15848214,0.23456101,0.26636905,0.23046875,5376.0,0.13748662,0.96821695,1.4205479,0.18935768
"5-49 Units (Rent), 0-1 BR",Second Tercile,56000 to 79000,1.2301063,0.03098643,0.0,0.45892923,0.18188486,0.09754309,0.24459113,0.12944628,0.08672534,5454.0,0.18868801,0.91971457,1.5404981,0.25232922
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 79000,1.3104197,0.02767728,0.06512301,0.64381331,0.20260492,0.07471056,0.14869754,0.08339363,0.06439942,5528.0,0.1281186,1.0996646,1.5211748,0.16083023
"5-49 Units (Rent), 2 BR",All Values,,1.8556455,0.16743423,0.16955164,0.85569848,0.16277593,0.1878143,0.1484834,0.10862315,0.05526441,18891.0,0.11544516,1.6657383,2.0455528,0.10234028
"5-49 Units (Rent), 2 BR",First Tercile,Below 74000,1.964878,0.28406504,0.25219512,0.62146341,0.17398374,0.29056911,0.13479675,0.14747967,0.0603252,6150.0,0.21620417,1.6092222,2.3205339,0.18100658
"5-49 Units (Rent), 2 BR",Second Tercile,74000 to 101000,1.8074388,0.10750157,0.17749529,0.82391714,0.20182046,0.15897677,0.2049592,0.06983679,0.06293158,6372.0,0.21900673,1.4471727,2.1677049,0.19932408
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 101000,1.7983985,0.11477469,0.08180248,1.1136756,0.11289056,0.11744387,0.10519705,0.10990736,0.04270686,6369.0,0.19424102,1.478872,2.117925,0.17767279
"5-49 Units (Rent), 3 BR",All Values,,2.9819232,0.24278182,0.70424303,1.2342455,0.26186292,0.32337434,0.1112227,0.06829023,0.03590259,3983.0,0.45694108,2.2302551,3.7335912,0.25207493
"5-49 Units (Rent), 3 BR",First Tercile,Below 78000,2.8383085,0.30016584,0.80182421,1.0704809,0.12686567,0.26368159,0.07379768,0.12769486,0.07379768,1206.0,0.74912888,1.6059915,4.0706255,0.43417304
"5-49 Units (Rent), 3 BR",Second Tercile,78000 to 115000,3.1166797,0.25215348,0.58104933,1.3735317,0.35787001,0.40485513,0.05403289,0.05090055,0.04228661,1277.0,0.88053205,1.6682045,4.5651549,0.46474946
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 115000,2.9826667,0.18866667,0.73066667,1.2473333,0.28866667,0.302,0.19,0.03533333,0.0,1500.0,0.73906342,1.7669073,4.198426,0.40760818
"50+ Units (Own), 0-1 BR",All Values,,1.2962963,0.0,0.0,0.09259259,0.0,0.0,0.64814815,0.16666667,0.38888889,108.0,0.79879075,-0.01771449,2.6103071,1.0136655
"50+ Units (Own), 0-1 BR",First Tercile,Below 85000,1.2941176,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235,0.23529412,17.0,1.4622905,-1.1113501,3.6995854,1.8587706
"50+ Units (Own), 0-1 BR",Second Tercile,85000 to 112000,1.6666667,0.0,0.0,1.6666667,0.0,0.0,0.0,0.0,0.0,6.0,2.3434635,-2.1883307,5.5216641,2.3129984
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 112000,1.2705882,0.0,0.0,0.0,0.0,0.0,0.82352941,0.0,0.44705882,85.0,0.94693315,-0.28711679,2.8282933,1.2259715
"50+ Units (Own), 2 BR",All Values,,1.7455621,0.0,0.0,0.05325444,0.0,0.28402367,0.13017751,0.20710059,1.0710059,169.0,0.87086163,0.31299475,3.1781295,0.82069114
"50+ Units (Own), 2 BR",Second Tercile,155000 to 250000,1.2608696,0.0,0.0,0.0,0.0,0.0,0.0,0.50724638,0.75362319,69.0,1.0839249,-0.52218683,3.043926,1.4141482
"50+ Units (Own), 2 BR",Third Tercile ,Above 250000,2.08,0.0,0.0,0.09,0.0,0.48,0.22,0.0,1.29,100.0,1.3381079,-0.12118746,4.2811875,1.0582632
"50+ Units (Rent), 0-1 BR",All Values,,1.0861664,0.00012362,0.00210162,0.12918779,0.05748547,0.10211398,0.2570157,0.26022994,0.27790827,8089.0,0.09022223,0.93775083,1.234582,0.13664165
"50+ Units (Rent), 0-1 BR",First Tercile,Below 32000,1.0264901,0.00041391,0.0,0.02069536,0.0227649,0.14610927,0.34478477,0.29056291,0.20115894,2416.0,0.14035893,0.79559962,1.2573805,0.22493198
"50+ Units (Rent), 0-1 BR",Second Tercile,32000 to 51000,1.1064652,0.0,0.0059733,0.04216444,0.07238229,0.11173577,0.21047084,0.30990864,0.35382994,2846.0,0.17261196,0.82251855,1.3904119,0.25662503
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 51000,1.1167315,0.0,0.0,0.30951539,0.0721613,0.05482844,0.22886452,0.1842943,0.26706756,2827.0,0.16751754,0.84116517,1.3922979,0.24676151
"50+ Units (Rent), 2 BR",All Values,,2.0797227,0.19584055,0.20277296,0.83939919,0.13633738,0.15944541,0.17850953,0.16811092,0.19930676,1731.0,0.47585451,1.296942,2.8625034,0.37638704
"50+ Units (Rent), 2 BR",First Tercile,Below 64000,1.9707447,0.37234043,0.1037234,0.44414894,0.06914894,0.35106383,0.18351064,0.41755319,0.02925532,376.0,0.78444827,0.68032727,3.2611621,0.6547867
"50+ Units (Rent), 2 BR",Second Tercile,64000 to 90000,2.3814757,0.25745683,0.48351648,0.86028257,0.21978022,0.17739403,0.10204082,0.21036107,0.07064364,637.0,0.99206316,0.74953177,4.0134196,0.68526583
