Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Own), 3 BR",Second Tercile,210000 to 216000,3.4,1.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",Third Tercile ,Above 216000,1.7709497,0.0,0.0,0.31284916,0.0,0.10055866,0.46927374,0.4301676,0.45810056
"50+ Units (Rent), 0-1 BR",All Values,,1.1429976,0.00196657,0.01432786,0.30144683,0.0578733,0.06770614,0.22559348,0.18275039,0.29133305
"50+ Units (Rent), 0-1 BR",First Tercile,Below 48000,1.0402897,0.00633771,0.0,0.00860118,0.01358081,0.11272069,0.33046627,0.21412404,0.35445903
"50+ Units (Rent), 0-1 BR",Second Tercile,48000 to 129000,1.0719614,0.0,0.0,0.24835454,0.04212374,0.0236946,0.15138219,0.30759105,0.29881527
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 129000,1.290764,0.0,0.03876853,0.59331053,0.10870391,0.06803497,0.2018244,0.04827062,0.23185101
"50+ Units (Rent), 2 BR",All Values,,1.7738832,0.05704467,0.22027491,0.53402062,0.19106529,0.08762887,0.1766323,0.18006873,0.32714777
"50+ Units (Rent), 2 BR",First Tercile,Below 128000,1.7781863,0.0870098,0.30147059,0.37377451,0.40441176,0.19730392,0.20343137,0.11029412,0.1004902
"50+ Units (Rent), 2 BR",Second Tercile,128000 to 181000,1.8430622,0.06985646,0.33014354,0.58277512,0.12727273,0.05263158,0.11100478,0.19043062,0.37894737
"50+ Units (Rent), 2 BR",Third Tercile ,Above 181000,1.7016206,0.02097235,0.04766444,0.61010486,0.08865586,0.03717827,0.22116301,0.22402288,0.45185891
"50+ Units (Rent), 3 BR",All Values,,2.3118971,0.06752412,0.27652733,1.3311897,0.33440514,0.0,0.08038585,0.0,0.22186495
"50+ Units (Rent), 3 BR",First Tercile,Below 102000,2.74,0.42,0.0,1.1,0.72,0.0,0.5,0.0,0.0
"50+ Units (Rent), 3 BR",Second Tercile,102000 to 202000,5.6666667,0.0,0.0,5.6666667,0.0,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",Third Tercile ,Above 202000,1.9753086,0.0,0.35390947,1.0576132,0.27983539,0.0,0.0,0.0,0.28395062
All Housing Types (Own) 0-1 BR,All Values,,1.6262767,0.01532033,0.11188487,0.19034355,0.1448468,0.27437326,0.37697307,0.32729805,0.18523677
All Housing Types (Own) 0-1 BR,First Tercile,Below 133000,1.3946541,0.0,0.15880503,0.1163522,0.22327044,0.15880503,0.36477987,0.30188679,0.07075472
All Housing Types (Own) 0-1 BR,Second Tercile,133000 to 225000,1.5184679,0.0,0.06155951,0.12038304,0.06019152,0.37893297,0.36388509,0.28317373,0.250342
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 225000,1.9135959,0.04193139,0.12071156,0.31512071,0.16010165,0.27064803,0.39898348,0.3888183,0.21728081
All Housing Types (Own) 2 BR,All Values,,1.879286,0.06611085,0.12466729,0.26526538,0.15535463,0.21148426,0.35219978,0.41611868,0.28808517
All Housing Types (Own) 2 BR,First Tercile,Below 166000,1.8622834,0.08691626,0.15451779,0.32305861,0.20545046,0.26286546,0.3159148,0.29488028,0.21867972
All Housing Types (Own) 2 BR,Second Tercile,166000 to 262000,1.9673678,0.09346219,0.15758954,0.2942581,0.16702672,0.23331438,0.35838545,0.41284821,0.25048323
All Housing Types (Own) 2 BR,Third Tercile ,Above 262000,1.8090059,0.02284098,0.06863172,0.19001523,0.10300196,0.14835762,0.37611486,0.51892539,0.38111812
All Housing Types (Own) 3 BR,All Values,,2.3861987,0.11232889,0.28905773,0.40648792,0.2602277,0.29108279,0.41520649,0.38449826,0.22730891
All Housing Types (Own) 3 BR,First Tercile,Below 212000,2.4219553,0.12575066,0.35109296,0.4768196,0.26588998,0.31479702,0.41652654,0.29236128,0.17871727
All Housing Types (Own) 3 BR,Second Tercile,212000 to 307000,2.445469,0.11891311,0.30001401,0.47719315,0.29765629,0.30164807,0.3988048,0.34317662,0.20806293
All Housing Types (Own) 3 BR,Third Tercile ,Above 307000,2.2965198,0.09360736,0.22110396,0.27385273,0.21927813,0.2590234,0.42962749,0.50931843,0.29070829
