Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 2 BR",    Below Median,210000,1.9520356,0.12061301,0.18366869,0.89003276,0.17407581,0.11066916,0.08411324,0.14284043,0.24602246
"50+ Units (Rent), 2 BR",    Above Median,210000,1.914055,0.02929122,0.05701543,1.1306654,0.22794118,0.0978785,0.12487946,0.10257956,0.14380424
"50+ Units (Rent), 3 BR",All Values,,2.9066282,0.11066282,0.64149856,1.3763689,0.34985591,0.29682997,0.08184438,0.02536023,0.02420749
"50+ Units (Rent), 3 BR",    Below Median,184000,2.9125138,0.06533776,0.66888151,1.5614618,0.19933555,0.38648948,0.01993355,0.0110742,0.0
"50+ Units (Rent), 3 BR",    Above Median,184000,2.9002404,0.15985577,0.61177885,1.1754808,0.51322115,0.19951923,0.14903846,0.04086538,0.05048077
All Housing Types (Own) 0-1 BR,All Values,,1.5091081,0.02850722,0.0693163,0.26023184,0.25810267,0.23728413,0.30328838,0.23054176,0.12183582
All Housing Types (Own) 0-1 BR,    Below Median,300000,1.4031026,0.02014355,0.05001158,0.24797407,0.25908775,0.22528363,0.26719148,0.24149109,0.09191943
All Housing Types (Own) 0-1 BR,    Above Median,300000,1.6198307,0.03724305,0.08948005,0.27303507,0.25707376,0.24981862,0.34099154,0.2191052,0.15308343
All Housing Types (Own) 2 BR,All Values,,1.7645623,0.05830915,0.09032516,0.33572786,0.20354177,0.2241921,0.3129965,0.35433717,0.18513257
All Housing Types (Own) 2 BR,    Below Median,360000,1.7318755,0.0804922,0.10130104,0.41237558,0.20432636,0.2084411,0.2729054,0.28999138,0.16204248
All Housing Types (Own) 2 BR,    Above Median,360000,1.798667,0.03516376,0.07887312,0.255755,0.20272315,0.24062641,0.35482684,0.42147442,0.20922435
All Housing Types (Own) 3 BR,All Values,,2.5142087,0.16467611,0.38691537,0.46894031,0.37345117,0.34236911,0.36295842,0.29159238,0.12330579
All Housing Types (Own) 3 BR,    Below Median,400000,2.5287355,0.18331814,0.41809399,0.53792789,0.38096705,0.32258422,0.31143258,0.2495872,0.12482441
All Housing Types (Own) 3 BR,    Above Median,400000,2.4985598,0.14459415,0.35332847,0.39462401,0.36535475,0.36368222,0.41846419,0.33684211,0.12166987
All Housing Types (Own) 4-5 BR,All Values,,3.3335105,0.23837854,0.84095005,0.47421561,0.58504113,0.55707338,0.35246176,0.2174345,0.0679555
All Housing Types (Own) 4-5 BR,    Below Median,500000,3.3912831,0.26274706,0.86412559,0.55691331,0.5958231,0.51639451,0.32201953,0.20180035,0.07145963
