Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",All Values,,1.4977578,0.12331839,0.0,0.24663677,0.10089686,0.05156951,0.03587444,0.21300448,0.7264574,446.0,0.66701343,0.40052076,2.5949949,0.73258644
"50+ Units (Rent), 2 BR",    Below Median,154000,1.5427807,0.14705882,0.0,0.29411765,0.12032086,0.06149733,0.04278075,0.14438503,0.73262032,374.0,0.75005595,0.30893872,2.7766228,0.79975203
"50+ Units (Rent), 2 BR",    Above Median,154000,1.2638889,0.0,0.0,0.0,0.0,0.0,0.0,0.56944444,0.69444444,72.0,1.467632,-1.1503658,3.6781435,1.9101795
"50+ Units (Rent), 3 BR",All Values,,1.8309859,0.0,0.25352113,0.42253521,0.0,0.88732394,0.0,0.26760563,0.0,71.0,1.5613344,-0.73740911,4.3993809,1.4027388
"50+ Units (Rent), 3 BR",    Below Median,187000,1.8309859,0.0,0.25352113,0.42253521,0.0,0.88732394,0.0,0.26760563,0.0,71.0,1.5613344,-0.73740911,4.3993809,1.4027388
All Housing Types (Own) 0-1 BR,All Values,,1.6986264,0.05117156,0.04928629,0.1885268,0.12739025,0.18448694,0.53406949,0.31187719,0.25181794,3713.0,0.20924028,1.3544262,2.0428267,0.20263446
All Housing Types (Own) 0-1 BR,    Below Median,160000,1.6738241,0.09611452,0.06646217,0.21114519,0.19631902,0.17689162,0.51533742,0.27096115,0.14059305,1956.0,0.27671681,1.218625,2.1290233,0.2719516
All Housing Types (Own) 0-1 BR,    Above Median,160000,1.7262379,0.0011383,0.03016505,0.16334661,0.05065452,0.19294252,0.55492316,0.35742743,0.3756403,1757.0,0.34068009,1.1658192,2.2866566,0.32464746
All Housing Types (Own) 2 BR,All Values,,1.9381584,0.07946417,0.11516452,0.23709195,0.19625439,0.21426713,0.42066589,0.42040577,0.25484458,15378.0,0.12883002,1.726233,2.1500838,0.10934368
All Housing Types (Own) 2 BR,    Below Median,230000,1.9610437,0.09138797,0.16121524,0.25909592,0.20519417,0.25039814,0.44579199,0.3876026,0.16035771,8163.0,0.19001449,1.6484699,2.2736176,0.15939157
All Housing Types (Own) 2 BR,    Above Median,230000,1.9122661,0.06597367,0.06306306,0.21219681,0.18613999,0.17338877,0.39223839,0.45751906,0.36174636,7215.0,0.16339214,1.643486,2.1810462,0.14055579
