Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Rent) 0-1 BR,    Above Median,102000,1.4965487,0.02092321,0.00474547,0.95211389,0.04788611,0.04163072,0.06018119,0.08477135,0.28429681
All Housing Types (Rent) 2 BR,All Values,,2.3340534,0.21063104,0.27959068,1.2333144,0.20818647,0.1415577,0.12393405,0.070722,0.06611711
All Housing Types (Rent) 2 BR,    Below Median,107000,2.1623179,0.22749351,0.25381227,1.0953349,0.13317519,0.11521518,0.17564667,0.08889642,0.0727437
All Housing Types (Rent) 2 BR,    Above Median,107000,2.5080691,0.19354469,0.30571134,1.3731258,0.28419366,0.16824997,0.07153485,0.05230628,0.05940254
All Housing Types (Rent) 3 BR,All Values,,3.3454617,0.31411557,0.79674105,1.2730188,0.45049408,0.21222433,0.19848177,0.07911786,0.02126824
All Housing Types (Rent) 3 BR,    Below Median,146000,3.4050032,0.38409237,0.7563823,1.479923,0.31622835,0.19538165,0.19538165,0.04297627,0.03463759
All Housing Types (Rent) 3 BR,    Above Median,146000,3.2834625,0.24125033,0.8387657,1.0575741,0.5903019,0.22976222,0.20170986,0.11675127,0.00734705
All Housing Types (Rent) 4-5 BR,All Values,,4.4205529,0.42983752,1.2373919,1.5285925,0.61067736,0.39396497,0.10508546,0.05169867,0.06330449
All Housing Types (Rent) 4-5 BR,    Below Median,178000,4.4893533,0.34700315,1.2567035,1.8268927,0.57570978,0.31427445,0.08635647,0.0488959,0.03351735
All Housing Types (Rent) 4-5 BR,    Above Median,178000,4.3413527,0.52519292,1.2151611,1.185202,0.65093055,0.48570132,0.12664548,0.0549251,0.09759419
