Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 176000,3.3540915,0.23285199,0.73375451,1.2012635,0.44464501,0.34626955,0.26684717,0.06738869,0.061071
"50+ Units (Own), 0-1 BR",All Values,,1.2453646,0.0,0.0210136,0.18355995,0.15234858,0.0961063,0.27008653,0.12422744,0.39802225
"50+ Units (Own), 0-1 BR",First Tercile,Below 115000,1.3872679,0.0,0.06896552,0.26790451,0.18700265,0.21220159,0.32360743,0.09151194,0.23607427
"50+ Units (Own), 0-1 BR",Second Tercile,115000 to 210000,1.1100917,0.0,0.0,0.09841535,0.13594662,0.07756464,0.26438699,0.17264387,0.36113428
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 210000,1.2883866,0.0,0.01247077,0.21356196,0.14731099,0.04520655,0.24395947,0.09820733,0.52766952
"50+ Units (Own), 2 BR",All Values,,1.8112234,0.03483122,0.2341432,0.33820684,0.21307246,0.18770157,0.30724575,0.20963234,0.28639002
"50+ Units (Own), 2 BR",First Tercile,Below 151000,1.9045093,0.04840849,0.22148541,0.46220159,0.34880637,0.12400531,0.2234748,0.19297082,0.2831565
"50+ Units (Own), 2 BR",Second Tercile,151000 to 250000,1.973384,0.05640051,0.24651458,0.2712294,0.20215463,0.25095057,0.43346008,0.17110266,0.34157161
"50+ Units (Own), 2 BR",Third Tercile ,Above 250000,1.5578275,0.0,0.23386581,0.28626198,0.09329073,0.18530351,0.26070288,0.26453674,0.23386581
"50+ Units (Own), 3 BR",All Values,,2.0505181,0.0246114,0.26943005,0.15025907,0.37694301,0.27331606,0.39896373,0.2746114,0.28238342
"50+ Units (Own), 3 BR",First Tercile,Below 387000,3.355,0.0,0.885,0.385,0.0,0.715,1.07,0.055,0.245
"50+ Units (Own), 3 BR",Second Tercile,387000 to 760000,1.9358974,0.0042735,0.08119658,0.16666667,0.73504274,0.29059829,0.0,0.33333333,0.32478632
"50+ Units (Own), 3 BR",Third Tercile ,Above 760000,1.3579882,0.05325444,0.03550296,0.0,0.35207101,0.0,0.27810651,0.36390533,0.27514793
"50+ Units (Rent), 0-1 BR",All Values,,1.2383198,0.03336636,0.01931841,0.34242124,0.10126808,0.09633446,0.18375272,0.20501288,0.25684565
"50+ Units (Rent), 0-1 BR",First Tercile,Below 65000,1.0815637,0.00802365,0.01574566,0.03571429,0.02907819,0.06563707,0.25048263,0.36480454,0.3120777
"50+ Units (Rent), 0-1 BR",Second Tercile,65000 to 146000,1.3060237,0.04965938,0.02970001,0.32628182,0.11091192,0.14204613,0.20921477,0.19325923,0.2449504
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 146000,1.3237179,0.04195804,0.01264569,0.6544289,0.16159674,0.08141026,0.09446387,0.06212121,0.21509324
"50+ Units (Rent), 2 BR",All Values,,2.2450997,0.17746682,0.24870898,0.84574379,0.33399967,0.15969793,0.16275196,0.124882,0.19184852
"50+ Units (Rent), 2 BR",First Tercile,Below 148000,2.2717504,0.13934142,0.34956672,0.6202773,0.24991334,0.18960139,0.21490468,0.19930676,0.30883882
"50+ Units (Rent), 2 BR",Second Tercile,148000 to 229000,2.396072,0.25564648,0.3106383,0.91718494,0.41292962,0.1888707,0.1304419,0.09738134,0.08297872
"50+ Units (Rent), 2 BR",Third Tercile ,Above 229000,2.0695056,0.13542177,0.09202154,0.98678414,0.33447544,0.1024637,0.14586393,0.08223201,0.19024311
"50+ Units (Rent), 3 BR",All Values,,3.6322788,0.33654287,0.88950023,1.3525906,0.38743696,0.37643283,0.12654746,0.07381935,0.08940853
"50+ Units (Rent), 3 BR",First Tercile,Below 135000,3.5130435,0.34956522,1.0869565,1.0869565,0.37565217,0.2973913,0.13391304,0.02782609,0.15478261
"50+ Units (Rent), 3 BR",Second Tercile,135000 to 268000,3.8375959,0.39258312,1.0946292,1.1393862,0.50127877,0.45780051,0.21099744,0.03069054,0.01023018
"50+ Units (Rent), 3 BR",Third Tercile ,Above 268000,3.5206311,0.27427184,0.55703883,1.7402913,0.28762136,0.35436893,0.04126214,0.14684466,0.11893204
All Housing Types (Own) 0-1 BR,All Values,,1.5138904,0.03517482,0.06052604,0.21721066,0.14848069,0.19069751,0.29903877,0.2805535,0.28220837
All Housing Types (Own) 0-1 BR,First Tercile,Below 140000,1.3905498,0.01332438,0.03874146,0.21408577,0.12932482,0.19952973,0.24946814,0.27443735,0.27163811
All Housing Types (Own) 0-1 BR,Second Tercile,140000 to 221000,1.4507521,0.01576345,0.0457449,0.20008242,0.14733155,0.20420359,0.3258809,0.27209973,0.23964558
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 221000,1.6894715,0.07445719,0.09514543,0.23709545,0.16714461,0.16919295,0.31769766,0.29455141,0.33418681
All Housing Types (Own) 2 BR,All Values,,1.9416991,0.06499663,0.14744081,0.30953147,0.21349097,0.26195312,0.36644523,0.32141875,0.25642211
