Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 332000,0.0,0.0,0.0,0.0,411.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.02250563,0.01125281,0.01125281,0.0,1333.0,0.02317127,-0.01561111,0.06062237,1.6936538
"50+ Units (Own), 2 BR",First Tercile,Below 276000,0.08547009,0.04273504,0.04273504,0.0,351.0,0.09055984,-0.06350085,0.23444102,1.7429599
"50+ Units (Own), 2 BR",Second Tercile,276000 to 481000,0.0,0.0,0.0,0.0,455.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 481000,0.0,0.0,0.0,0.0,527.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,399.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 262000,0.0,0.0,0.0,0.0,114.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,262000 to 366000,0.0,0.0,0.0,0.0,98.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 366000,0.0,0.0,0.0,0.0,187.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01619267,0.01060723,0.00076864,0.00481681,19515.0,0.0066119,0.00531609,0.02706926,0.67169783
"50+ Units (Rent), 0-1 BR",First Tercile,Below 99000,0.02248074,0.0117906,0.00220091,0.00848923,6361.0,0.01207167,0.00262285,0.04233863,0.88332898
"50+ Units (Rent), 0-1 BR",Second Tercile,99000 to 149000,0.01079747,0.00447324,0.00015425,0.00616998,6483.0,0.00768112,-0.00183797,0.02343291,1.1702226
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 149000,0.01543996,0.01543996,0.0,0.0,6671.0,0.01228391,-0.00476707,0.03564699,1.3087486
"50+ Units (Rent), 2 BR",All Values,,0.17138672,0.08300781,0.03401693,0.05436198,12288.0,0.03323476,0.11671553,0.2260579,0.31899312
"50+ Units (Rent), 2 BR",First Tercile,Below 131000,0.16925822,0.14351262,0.0,0.0257456,3923.0,0.05949008,0.07139703,0.26711941,0.57817686
"50+ Units (Rent), 2 BR",Second Tercile,131000 to 174000,0.21640874,0.06976173,0.08278064,0.06386637,4071.0,0.07424762,0.09427141,0.33854608,0.56438264
"50+ Units (Rent), 2 BR",Third Tercile ,Above 174000,0.13064741,0.04028878,0.01886353,0.07149511,4294.0,0.04898627,0.05006501,0.21122982,0.61679298
"50+ Units (Rent), 3 BR",All Values,,0.54526607,0.17346234,0.10089841,0.27090532,1447.0,0.17145168,0.26322805,0.82730409,0.51724843
"50+ Units (Rent), 3 BR",First Tercile,Below 141000,0.40490798,0.11349693,0.21779141,0.07361963,326.0,0.22735013,0.03091702,0.77889893,0.92364434
"50+ Units (Rent), 3 BR",Second Tercile,141000 to 183000,0.30740741,0.17592593,0.0462963,0.08518519,540.0,0.18489884,0.00324881,0.611566,0.98943158
"50+ Units (Rent), 3 BR",Third Tercile ,Above 183000,0.84509466,0.20481928,0.08605852,0.55421687,581.0,0.41694051,0.15922752,1.5309618,0.81158617
All Housing Types (Own) 0-1 BR,All Values,,0.17245216,0.05852247,0.03538051,0.07854918,8988.0,0.05949031,0.07459059,0.27031372,0.5674708
All Housing Types (Own) 0-1 BR,First Tercile,Below 175000,0.09307135,0.0117201,0.02481903,0.05653223,2901.0,0.02759022,0.04768545,0.13845726,0.48764636
All Housing Types (Own) 0-1 BR,Second Tercile,175000 to 298000,0.290024,0.11141584,0.0802194,0.09838876,2917.0,0.15858659,0.02914905,0.55089894,0.89949435
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 298000,0.13690852,0.05268139,0.00378549,0.08044164,3170.0,0.0698792,0.02195723,0.2518598,0.83962114
All Housing Types (Own) 2 BR,All Values,,0.1620433,0.08418644,0.03195994,0.04589691,67303.0,0.01412692,0.13880452,0.18528208,0.14341092
All Housing Types (Own) 2 BR,First Tercile,Below 200000,0.12789363,0.06380333,0.01994452,0.04414578,20908.0,0.01764195,0.09887261,0.15691464,0.22691525
All Housing Types (Own) 2 BR,Second Tercile,200000 to 314000,0.1894157,0.10443053,0.03554781,0.04943736,21239.0,0.02876622,0.14209526,0.23673614,0.24982322
All Housing Types (Own) 2 BR,Third Tercile ,Above 314000,0.16731595,0.08403562,0.03891716,0.04436317,25156.0,0.02656155,0.12362219,0.2110097,0.26114518
All Housing Types (Own) 3 BR,All Values,,0.44973985,0.23062474,0.10119182,0.11792329,212952.0,0.01315223,0.42810444,0.47137526,0.0481065
All Housing Types (Own) 3 BR,First Tercile,Below 251000,0.42293123,0.20188784,0.09154322,0.12950017,64942.0,0.02006199,0.38992926,0.4559332,0.07803153
All Housing Types (Own) 3 BR,Second Tercile,251000 to 366000,0.46995535,0.25287749,0.11357027,0.1035076,73241.0,0.02541227,0.42815216,0.51175854,0.08895141
All Housing Types (Own) 3 BR,Third Tercile ,Above 366000,0.45322259,0.23378673,0.0974468,0.12198906,74769.0,0.02571377,0.41092345,0.49552174,0.09332974
All Housing Types (Own) 4-5 BR,All Values,,0.92708333,0.42134915,0.21308746,0.29264672,348960.0,0.01262246,0.90631939,0.94784728,0.02239707
All Housing Types (Own) 4-5 BR,First Tercile,Below 314000,0.8469708,0.38046311,0.19840074,0.26810695,112802.0,0.02442814,0.80678651,0.88715509,0.04744472
All Housing Types (Own) 4-5 BR,Second Tercile,314000 to 450000,0.958758,0.44623876,0.20998989,0.30252935,109791.0,0.03266879,0.90501784,1.0124982,0.05605186
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 450000,0.97107631,0.43622148,0.22888887,0.30596596,126367.0,0.02396979,0.93164601,1.0105066,0.04060474
All Housing Types (Rent) 0-1 BR,All Values,,0.04874581,0.02689958,0.00967034,0.0121759,71042.0,0.00806706,0.03547551,0.06201612,0.27223482
All Housing Types (Rent) 0-1 BR,First Tercile,Below 87000,0.03842817,0.0166551,0.01188411,0.00988897,23056.0,0.01020091,0.02164768,0.05520867,0.43667165
All Housing Types (Rent) 0-1 BR,Second Tercile,87000 to 121000,0.0626092,0.04114319,0.00578251,0.0156835,24038.0,0.01454864,0.03867668,0.08654172,0.38225242
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 121000,0.04476365,0.02246534,0.01144146,0.01085686,23948.0,0.01227876,0.0245651,0.06496221,0.45122668
All Housing Types (Rent) 2 BR,All Values,,0.30873159,0.17456596,0.06946484,0.06470079,106212.0,0.01634107,0.28185053,0.33561266,0.08706936
All Housing Types (Rent) 2 BR,First Tercile,Below 105000,0.2954279,0.16918766,0.06505018,0.06119006,34973.0,0.02433233,0.25540122,0.33545459,0.13548715
All Housing Types (Rent) 2 BR,Second Tercile,105000 to 141000,0.33299478,0.18823529,0.07947524,0.06528424,35445.0,0.02812378,0.28673116,0.3792584,0.13893198
All Housing Types (Rent) 2 BR,Third Tercile ,Above 141000,0.29770353,0.16628485,0.06386545,0.06755322,35794.0,0.03010431,0.24818193,0.34722512,0.16634534
All Housing Types (Rent) 3 BR,All Values,,0.7967182,0.40048619,0.17286513,0.22336688,67463.0,0.03475401,0.73954785,0.85388855,0.0717573
All Housing Types (Rent) 3 BR,First Tercile,Below 127000,0.68513028,0.38238994,0.1507637,0.15197664,22260.0,0.06060837,0.58542951,0.78483104,0.14552089
All Housing Types (Rent) 3 BR,Second Tercile,127000 to 171000,0.87820398,0.42041585,0.19340384,0.2643843,22316.0,0.07001113,0.76303567,0.99337229,0.13114073
All Housing Types (Rent) 3 BR,Third Tercile ,Above 171000,0.8257963,0.39865426,0.17433478,0.25280727,22887.0,0.06236637,0.72320363,0.92838898,0.12423484
All Housing Types (Rent) 4-5 BR,All Values,,1.2745987,0.57330276,0.29707749,0.40421844,37502.0,0.07328755,1.1540407,1.3951567,0.09458508
All Housing Types (Rent) 4-5 BR,First Tercile,Below 156000,1.1386843,0.53796433,0.27646866,0.32425135,12222.0,0.11046095,0.95697608,1.3203926,0.15957738
All Housing Types (Rent) 4-5 BR,Second Tercile,156000 to 207000,1.404657,0.66669289,0.28831026,0.44965387,12712.0,0.14758233,1.1618841,1.64743,0.17283432
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 207000,1.2752228,0.51320815,0.32598663,0.43602801,12568.0,0.12217961,1.0742373,1.4762082,0.15760812
