Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 140000,0.21909854,0.12354835,0.04145108,0.05409911,17394.0,0.03369719,0.16366667,0.27453041,0.25299973
"2-4 Units (Own/Rent), 3 BR",All Values,,0.6477152,0.26983705,0.1691463,0.20873185,11292.0,0.07919707,0.51743602,0.77799438,0.20113652
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 134000,0.75233645,0.29549203,0.17482133,0.28202309,3638.0,0.19101797,0.43811189,1.066561,0.41766494
"2-4 Units (Own/Rent), 3 BR",Second Tercile,134000 to 180000,0.62746142,0.30920703,0.1314529,0.18680149,3758.0,0.12422225,0.42311582,0.83180701,0.32567038
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 180000,0.56955852,0.20790554,0.20020534,0.16144764,3896.0,0.12063851,0.37110817,0.76800888,0.34842838
"5-49 Units (Own), 0-1 BR",All Values,,0.01871658,0.01375095,0.00496562,0.0,2618.0,0.00979968,0.00259611,0.03483705,0.86129375
"5-49 Units (Own), 0-1 BR",First Tercile,Below 126000,0.01643836,0.01643836,0.0,0.0,730.0,0.01808582,-0.01331281,0.04618952,1.8098627
"5-49 Units (Own), 0-1 BR",Second Tercile,126000 to 201000,0.02877698,0.01318945,0.01558753,0.0,834.0,0.02045155,-0.00486582,0.06241978,1.1690874
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 201000,0.01233397,0.01233397,0.0,0.0,1054.0,0.01285964,-0.00882013,0.03348807,1.7151094
"5-49 Units (Own), 2 BR",All Values,,0.06110553,0.01055276,0.02,0.03055276,9950.0,0.01700801,0.03312736,0.0890837,0.45786641
"5-49 Units (Own), 2 BR",First Tercile,Below 150000,0.0417657,0.0179966,0.01629881,0.00747029,2945.0,0.02201725,0.00554734,0.07798407,0.86717963
"5-49 Units (Own), 2 BR",Second Tercile,150000 to 228000,0.0224525,0.01496834,0.00345423,0.00402994,3474.0,0.01033005,0.00545957,0.03944544,0.75683921
"5-49 Units (Own), 2 BR",Third Tercile ,Above 228000,0.1152648,0.0,0.03936562,0.07589918,3531.0,0.04709849,0.03778778,0.19274181,0.67216544
"5-49 Units (Own), 3 BR",All Values,,0.07246377,0.03623188,0.02954292,0.00668896,1794.0,0.04282218,0.00202128,0.14290626,0.97210633
"5-49 Units (Own), 3 BR",First Tercile,Below 177000,0.19573643,0.09302326,0.10271318,0.0,516.0,0.14251142,-0.03869485,0.43016772,1.1976885
"5-49 Units (Own), 3 BR",Second Tercile,177000 to 318000,0.02162162,0.0,0.0,0.02162162,555.0,0.02231205,-0.0150817,0.05832495,1.6975287
"5-49 Units (Own), 3 BR",Third Tercile ,Above 318000,0.02351314,0.02351314,0.0,0.0,723.0,0.02573681,-0.01882391,0.06585019,1.80057
"5-49 Units (Rent), 0-1 BR",All Values,,0.06988713,0.03374912,0.02024947,0.01588854,62372.0,0.0084005,0.05606831,0.08370595,0.1977305
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 92000,0.07311497,0.03533973,0.02127342,0.01650181,20119.0,0.01565004,0.04737065,0.09885928,0.35210736
"5-49 Units (Rent), 0-1 BR",Second Tercile,92000 to 121000,0.08231707,0.04258765,0.01967416,0.02005526,20992.0,0.01729287,0.0538703,0.11076384,0.34557556
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 121000,0.05455999,0.02351724,0.01984855,0.01119421,21261.0,0.01235162,0.03424157,0.07487841,0.37240515
"5-49 Units (Rent), 2 BR",All Values,,0.39159897,0.19417756,0.09607851,0.1013429,72753.0,0.02044963,0.35795934,0.42523861,0.08590328
"5-49 Units (Rent), 2 BR",First Tercile,Below 116000,0.50685047,0.26376397,0.1246953,0.11839119,23794.0,0.04466657,0.43337396,0.58032697,0.14496682
"5-49 Units (Rent), 2 BR",Second Tercile,116000 to 147000,0.37643666,0.16663234,0.09952626,0.11027806,24275.0,0.03765603,0.3144925,0.43838083,0.16455402
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 147000,0.29541403,0.15418895,0.0651029,0.07612218,24684.0,0.02809678,0.24919482,0.34163324,0.15645571
"5-49 Units (Rent), 3 BR",All Values,,0.92766825,0.46961251,0.20883753,0.24921822,14710.0,0.10180465,0.7601996,1.0951369,0.18052645
"5-49 Units (Rent), 3 BR",First Tercile,Below 134000,1.0158664,0.4914405,0.17181628,0.3526096,4790.0,0.17205622,0.73283391,1.2988989,0.27861191
"5-49 Units (Rent), 3 BR",Second Tercile,134000 to 170000,1.1082474,0.60061856,0.3057732,0.20185567,4850.0,0.21242196,0.7588133,1.4576816,0.31530335
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 170000,0.67159763,0.32366864,0.15108481,0.19684418,5070.0,0.13868702,0.44345748,0.89973778,0.33969767
"50+ Units (Own), 0-1 BR",All Values,,0.02308917,0.0,0.0,0.02308917,1256.0,0.02327136,-0.01519221,0.06137056,1.6579799
"50+ Units (Own), 0-1 BR",First Tercile,Below 136000,0.07571802,0.0,0.0,0.07571802,383.0,0.07971261,-0.05540923,0.20684526,1.731784
"50+ Units (Own), 0-1 BR",Second Tercile,136000 to 240000,0.0,0.0,0.0,0.0,312.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 240000,0.0,0.0,0.0,0.0,561.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.03052326,0.00981105,0.0065407,0.01417151,2752.0,0.01976082,-0.0019833,0.06302981,1.0649767
"50+ Units (Own), 2 BR",First Tercile,Below 244000,0.09610984,0.03089245,0.02059497,0.04462243,874.0,0.06366047,-0.00861164,0.20083132,1.089602
"50+ Units (Own), 2 BR",Second Tercile,244000 to 366000,0.0,0.0,0.0,0.0,819.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 366000,0.0,0.0,0.0,0.0,1059.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.06754221,0.01876173,0.0,0.04878049,533.0,0.05462497,-0.02231586,0.15740029,1.3303988
"50+ Units (Own), 3 BR",First Tercile,Below 350000,0.23376623,0.06493506,0.0,0.16883117,154.0,0.19974004,-0.09480614,0.56233861,1.4055596
"50+ Units (Own), 3 BR",Second Tercile,350000 to 700000,0.0,0.0,0.0,0.0,144.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 700000,0.0,0.0,0.0,0.0,235.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.04687552,0.02328889,0.01042046,0.01316616,30229.0,0.00897377,0.03211366,0.06163737,0.31491604
"50+ Units (Rent), 0-1 BR",First Tercile,Below 89000,0.02861201,0.02140828,0.00162338,0.00558036,9856.0,0.00993769,0.01226452,0.04495951,0.57135067
"50+ Units (Rent), 0-1 BR",Second Tercile,89000 to 127000,0.06733807,0.0253752,0.01658768,0.0253752,10128.0,0.01819286,0.03741081,0.09726533,0.44443298
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 127000,0.04421669,0.02303563,0.01278673,0.00839434,10245.0,0.01648538,0.01709825,0.07133514,0.61330788
"50+ Units (Rent), 2 BR",All Values,,0.25452595,0.11668812,0.05469755,0.08314028,23310.0,0.02786382,0.20868997,0.30036194,0.18008374
"50+ Units (Rent), 2 BR",First Tercile,Below 121000,0.25214748,0.09329985,0.06197965,0.09686798,7567.0,0.04813083,0.17297227,0.3313227,0.31400359
"50+ Units (Rent), 2 BR",Second Tercile,121000 to 161000,0.3514377,0.15527157,0.07169329,0.12447284,7825.0,0.06395258,0.2462357,0.4566397,0.2993475
"50+ Units (Rent), 2 BR",Third Tercile ,Above 161000,0.16102551,0.10090932,0.03094216,0.02917403,7918.0,0.03926316,0.09643761,0.22561341,0.4011035
