Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 105000,0.0831422,0.06077982,0.0,0.02236239,1744.0,0.0525023,-0.00322408,0.16950849,1.0387779
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,105000 to 159000,0.13131868,0.07747253,0.05384615,0.0,1820.0,0.07558066,0.00698849,0.25564887,0.9467822
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 159000,0.14050437,0.05815749,0.01029336,0.07205353,1943.0,0.06027213,0.04135673,0.23965202,0.70565522
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.36565008,0.15810594,0.12030498,0.08723917,12460.0,0.04549085,0.29081763,0.44048253,0.2046559
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 189000,0.49926686,0.17497556,0.21945259,0.10483871,4092.0,0.09524359,0.34259115,0.65594258,0.31381156
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,189000 to 290000,0.40919659,0.17850685,0.12167399,0.10901576,3871.0,0.09227626,0.25740213,0.56099105,0.37095728
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 290000,0.20658217,0.12519457,0.02890816,0.05247943,4497.0,0.04825943,0.1271954,0.28596893,0.38428663
"2-4 Units (Own/Rent), 3 BR",All Values,,0.68776571,0.29865376,0.21055739,0.17855456,8468.0,0.0934902,0.53397433,0.84155708,0.22361013
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 230000,1.1548536,0.46841294,0.42526965,0.26117103,2596.0,0.27054997,0.70979893,1.5999083,0.38537758
"2-4 Units (Own/Rent), 3 BR",Second Tercile,230000 to 389000,0.47791024,0.2342216,0.1384993,0.10518934,2852.0,0.1196424,0.28109849,0.67472198,0.41181738
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 389000,0.48443709,0.21357616,0.09403974,0.17682119,3020.0,0.10245773,0.31589413,0.65298004,0.34791506
"5-49 Units (Own), 0-1 BR",All Values,,0.09907431,0.02151614,0.05354016,0.02401801,3997.0,0.03490665,0.04165286,0.15649575,0.57957961
"5-49 Units (Own), 0-1 BR",First Tercile,Below 276000,0.01310044,0.0,0.0,0.01310044,1145.0,0.01282772,-0.00800116,0.03420203,1.6107551
"5-49 Units (Own), 0-1 BR",Second Tercile,276000 to 413000,0.15091575,0.02564103,0.07912088,0.04615385,1365.0,0.07537399,0.02692553,0.27490597,0.82158565
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 413000,0.11768662,0.03429724,0.07128447,0.01210491,1487.0,0.07085434,0.00113123,0.234242,0.99038774
"5-49 Units (Own), 2 BR",All Values,,0.22506326,0.11785857,0.05073911,0.05646557,15018.0,0.03768163,0.16307697,0.28704954,0.27541717
"5-49 Units (Own), 2 BR",First Tercile,Below 365000,0.2392767,0.09041211,0.0706476,0.07821699,4756.0,0.05340275,0.15142918,0.32712422,0.36713779
"5-49 Units (Own), 2 BR",Second Tercile,365000 to 471000,0.31486648,0.19968115,0.05221204,0.0629733,5018.0,0.08517192,0.17475867,0.45497429,0.4449753
"5-49 Units (Own), 2 BR",Third Tercile ,Above 471000,0.12623951,0.06445461,0.03127384,0.03051106,5244.0,0.02778468,0.08053372,0.17194531,0.36205618
"5-49 Units (Own), 3 BR",All Values,,0.43996226,0.14248644,0.18306204,0.11441378,4239.0,0.09134064,0.2897069,0.59021761,0.34151873
"5-49 Units (Own), 3 BR",First Tercile,Below 442000,0.49739777,0.11598513,0.26171004,0.1197026,1345.0,0.19206451,0.18145165,0.81334389,0.63519811
"5-49 Units (Own), 3 BR",Second Tercile,442000 to 625000,0.4697286,0.1691023,0.21016006,0.09046625,1437.0,0.145057,0.23110983,0.70834737,0.50799284
"5-49 Units (Own), 3 BR",Third Tercile ,Above 625000,0.35758408,0.14070007,0.0837337,0.13315031,1457.0,0.12479611,0.15229448,0.56287367,0.57410162
"5-49 Units (Rent), 0-1 BR",All Values,,0.11697281,0.05153074,0.03179035,0.03365173,20415.0,0.01744004,0.08828394,0.14566169,0.24526102
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 115000,0.06383298,0.0346951,0.00705918,0.0220787,6658.0,0.02703109,0.01936684,0.10829913,0.69660137
"5-49 Units (Rent), 0-1 BR",Second Tercile,115000 to 154000,0.12425507,0.06048868,0.02309297,0.04067342,6712.0,0.0318636,0.07183944,0.1766707,0.42183898
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 154000,0.1602555,0.05890703,0.06344925,0.03789922,7045.0,0.03866687,0.09664849,0.22386251,0.39690999
"5-49 Units (Rent), 2 BR",All Values,,0.51158395,0.27118069,0.10672741,0.13367584,20632.0,0.04872512,0.43143112,0.59173678,0.15667581
"5-49 Units (Rent), 2 BR",First Tercile,Below 158000,0.5485487,0.3026374,0.11551496,0.13039635,6787.0,0.09566247,0.39118394,0.70591346,0.28687473
"5-49 Units (Rent), 2 BR",Second Tercile,158000 to 210000,0.64513788,0.31712627,0.14818578,0.17982583,6890.0,0.11582592,0.45460424,0.83567152,0.29533786
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 210000,0.34320633,0.19496765,0.05708124,0.09115744,6955.0,0.05682417,0.24973057,0.43668208,0.27236024
"5-49 Units (Rent), 3 BR",All Values,,1.3088894,0.62414525,0.3128979,0.37184626,4241.0,0.20970317,0.9639277,1.6538511,0.26355298
"5-49 Units (Rent), 3 BR",First Tercile,Below 134000,1.86737,0.71590053,0.47023361,0.68123587,1327.0,0.53887774,0.98091613,2.7538239,0.47470714
"5-49 Units (Rent), 3 BR",Second Tercile,134000 to 237000,1.2764706,0.73088235,0.29632353,0.24926471,1360.0,0.4171814,0.59020719,1.962734,0.5376257
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 237000,0.86036036,0.45238095,0.19305019,0.21492921,1554.0,0.25474895,0.44129834,1.2794224,0.48707733
"50+ Units (Own), 0-1 BR",All Values,,0.07729334,0.03693418,0.02054985,0.01980931,10803.0,0.0222008,0.04077303,0.11381366,0.47248974
"50+ Units (Own), 0-1 BR",First Tercile,Below 318000,0.04865035,0.0,0.03483992,0.01381042,3186.0,0.02575261,0.0062873,0.09101339,0.87076548
"50+ Units (Own), 0-1 BR",Second Tercile,318000 to 450000,0.12452002,0.0869446,0.0224904,0.01508502,3646.0,0.06002927,0.02577188,0.22326817,0.79303025
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 450000,0.05691262,0.02064971,0.00730295,0.02895996,3971.0,0.0213098,0.02185799,0.09196724,0.61593768
"50+ Units (Own), 2 BR",All Values,,0.16332925,0.07587522,0.02731236,0.06014167,14682.0,0.02574055,0.12098604,0.20567245,0.25925059
"50+ Units (Own), 2 BR",First Tercile,Below 445000,0.28842995,0.1410467,0.06829383,0.07908942,4261.0,0.06446171,0.18239042,0.39446947,0.36764394
"50+ Units (Own), 2 BR",Second Tercile,445000 to 628000,0.14998052,0.06797818,0.01207635,0.06992598,5134.0,0.04806729,0.07090982,0.22905122,0.52720645
"50+ Units (Own), 2 BR",Third Tercile ,Above 628000,0.07546813,0.03101948,0.00907887,0.03536977,5287.0,0.0240263,0.03594487,0.11499139,0.52370792
"50+ Units (Own), 3 BR",All Values,,0.5242483,0.16488846,0.157129,0.20223084,2062.0,0.18596278,0.21833953,0.83015707,0.58351885
"50+ Units (Own), 3 BR",First Tercile,Below 523000,0.12730318,0.05527638,0.03685092,0.03517588,597.0,0.08937126,-0.01971255,0.27431891,1.1548472
"50+ Units (Own), 3 BR",Second Tercile,523000 to 750000,1.1182482,0.35766423,0.25547445,0.50510949,685.0,0.59033893,0.14714064,2.0893557,0.86841862
"50+ Units (Own), 3 BR",Third Tercile ,Above 750000,0.30641026,0.07948718,0.16282051,0.06410256,780.0,0.1182776,0.11184361,0.5009769,0.63498738
"50+ Units (Rent), 0-1 BR",All Values,,0.07311097,0.03050458,0.01825274,0.02435365,19997.0,0.01889635,0.04202648,0.10419545,0.42516861
"50+ Units (Rent), 0-1 BR",First Tercile,Below 128000,0.02217431,0.02217431,0.0,0.0,6494.0,0.01499822,-0.00249776,0.04684639,1.1126419
"50+ Units (Rent), 0-1 BR",Second Tercile,128000 to 191000,0.04698624,0.01281443,0.00253125,0.03164056,6321.0,0.02277331,0.00952414,0.08444833,0.79729938
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 191000,0.14216096,0.05360624,0.04859371,0.03996101,7182.0,0.05015957,0.05964846,0.22467345,0.580416
"50+ Units (Rent), 2 BR",All Values,,0.36011529,0.17096019,0.08466943,0.10448568,11102.0,0.05222767,0.27420078,0.44602981,0.23857503
"50+ Units (Rent), 2 BR",First Tercile,Below 196000,0.56466965,0.25643897,0.13857783,0.16965286,3572.0,0.1034703,0.39446101,0.73487829,0.30143047
"50+ Units (Rent), 2 BR",Second Tercile,196000 to 255000,0.26247987,0.08588298,0.05340848,0.12318841,3726.0,0.08153386,0.12835668,0.39660307,0.51098469
"50+ Units (Rent), 2 BR",Third Tercile ,Above 255000,0.26366982,0.17402734,0.06466877,0.02497371,3804.0,0.06745916,0.1526995,0.37464014,0.42086849
"50+ Units (Rent), 3 BR",All Values,,0.47164948,0.2242268,0.1580756,0.08934708,1164.0,0.16570939,0.19905753,0.74424144,0.57795452
"50+ Units (Rent), 3 BR",First Tercile,Below 161000,1.1480363,0.69486405,0.24471299,0.20845921,331.0,0.55554532,0.23416421,2.0619083,0.79603065
"50+ Units (Rent), 3 BR",Second Tercile,161000 to 296000,0.09064327,0.0,0.09064327,0.0,342.0,0.07731001,-0.03653169,0.21781824,1.403027
"50+ Units (Rent), 3 BR",Third Tercile ,Above 296000,0.28105906,0.06313646,0.14663951,0.0712831,491.0,0.15073275,0.0331037,0.52901443,0.882218
All Housing Types (Own) 0-1 BR,All Values,,0.11754967,0.05728477,0.03211921,0.0281457,21140.0,0.01695582,0.08965734,0.14544199,0.23728118
All Housing Types (Own) 0-1 BR,First Tercile,Below 300000,0.07509102,0.02032767,0.0318568,0.02290655,6592.0,0.02223252,0.03851852,0.11166352,0.48704228
All Housing Types (Own) 0-1 BR,Second Tercile,300000 to 489000,0.10986267,0.0554862,0.02496879,0.02940768,7209.0,0.03062219,0.05948916,0.16023618,0.45851341
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 489000,0.1632375,0.0922469,0.03937866,0.03161194,7339.0,0.03711601,0.10218166,0.22429334,0.37403072
All Housing Types (Own) 2 BR,All Values,,0.22037465,0.11662289,0.04569252,0.05805924,57493.0,0.01505864,0.1956032,0.24514611,0.11240611
All Housing Types (Own) 2 BR,First Tercile,Below 403000,0.24699146,0.11557016,0.05757303,0.07384827,18863.0,0.0280324,0.20087817,0.29310476,0.18669997
All Housing Types (Own) 2 BR,Second Tercile,403000 to 628000,0.23564764,0.12768201,0.0437556,0.06421003,18969.0,0.02426583,0.19573035,0.27556493,0.16939398
All Housing Types (Own) 2 BR,Third Tercile ,Above 628000,0.18010274,0.10696302,0.03616296,0.03697676,19661.0,0.02132182,0.14502834,0.21517714,0.19474661
All Housing Types (Own) 3 BR,All Values,,0.43521665,0.18876366,0.10826427,0.13818872,122709.0,0.01380415,0.41250883,0.45792447,0.0521759
All Housing Types (Own) 3 BR,First Tercile,Below 553000,0.46838746,0.20411854,0.11730357,0.14696535,38703.0,0.02887877,0.42088189,0.51589304,0.10142368
All Housing Types (Own) 3 BR,Second Tercile,553000 to 829000,0.46336905,0.19459257,0.1201844,0.14859208,40130.0,0.03185168,0.41097303,0.51576507,0.11307621
All Housing Types (Own) 3 BR,Third Tercile ,Above 829000,0.38020786,0.16988787,0.08938828,0.12093172,43876.0,0.02439124,0.34008428,0.42033144,0.10553065
All Housing Types (Own) 4-5 BR,All Values,,0.65949688,0.28283687,0.17007909,0.20658092,81174.0,0.02044814,0.6258597,0.69313407,0.05100431
All Housing Types (Own) 4-5 BR,First Tercile,Below 715000,0.76872938,0.31367184,0.19361069,0.26144685,24854.0,0.05238308,0.68255921,0.85489955,0.11209428
All Housing Types (Own) 4-5 BR,Second Tercile,715000 to 971000,0.64526755,0.30129566,0.17301076,0.17096113,27322.0,0.04239248,0.57553192,0.71500318,0.10807242
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 971000,0.57928133,0.23901648,0.14714808,0.19311677,28998.0,0.03183942,0.52690548,0.63165718,0.09041523
All Housing Types (Rent) 0-1 BR,All Values,,0.11553912,0.05991891,0.0251727,0.03044751,53272.0,0.009844,0.09934574,0.1317325,0.14015498
All Housing Types (Rent) 0-1 BR,First Tercile,Below 117000,0.07296954,0.05491463,0.00271112,0.01534379,17336.0,0.01569272,0.04715502,0.09878406,0.35377114
All Housing Types (Rent) 0-1 BR,Second Tercile,117000 to 169000,0.14195366,0.05668947,0.03409418,0.05117001,17393.0,0.02320124,0.10378763,0.18011969,0.26886263
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 169000,0.1305614,0.0676266,0.03780402,0.02513078,18543.0,0.02470838,0.08991611,0.17120669,0.31131171
All Housing Types (Rent) 2 BR,All Values,,0.43517656,0.22242358,0.10097383,0.11177915,59045.0,0.02487041,0.39426474,0.47608838,0.09401201
All Housing Types (Rent) 2 BR,First Tercile,Below 165000,0.51012788,0.25851662,0.11278772,0.13882353,19550.0,0.04715991,0.43254983,0.58770592,0.15207568
All Housing Types (Rent) 2 BR,Second Tercile,165000 to 233000,0.51951562,0.23465516,0.13892209,0.14593836,19241.0,0.05367562,0.43121922,0.60781202,0.16995909
All Housing Types (Rent) 2 BR,Third Tercile ,Above 233000,0.28270959,0.17596524,0.05352029,0.05322405,20254.0,0.02584999,0.24018635,0.32523283,0.15041315
All Housing Types (Rent) 3 BR,All Values,,0.7839776,0.39954173,0.19370306,0.1907328,47134.0,0.03704382,0.7230405,0.84491469,0.0777281
All Housing Types (Rent) 3 BR,First Tercile,Below 199000,0.89768551,0.44458771,0.22667784,0.22641996,15511.0,0.07348498,0.77680272,1.0185683,0.13466051
All Housing Types (Rent) 3 BR,Second Tercile,199000 to 316000,0.70543864,0.3372211,0.18775355,0.180464,15776.0,0.06645502,0.59612013,0.81475716,0.15496531
All Housing Types (Rent) 3 BR,Third Tercile ,Above 316000,0.75086767,0.41749227,0.16735029,0.16602512,15847.0,0.06952387,0.63650091,0.86523443,0.1523128
All Housing Types (Rent) 4-5 BR,All Values,,1.2314124,0.62884443,0.25291132,0.34965661,16745.0,0.09749343,1.0710357,1.3917891,0.13023801
All Housing Types (Rent) 4-5 BR,First Tercile,Below 264000,1.263919,0.57827187,0.26373825,0.42190889,5532.0,0.18886872,0.95322998,1.5746081,0.24581404
All Housing Types (Rent) 4-5 BR,Second Tercile,264000 to 361000,1.2319971,0.6666062,0.29366951,0.27172139,5513.0,0.15490882,0.97717208,1.4868221,0.20683897
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 361000,1.1992982,0.64140351,0.20298246,0.35491228,5700.0,0.15714157,0.94080037,1.4577961,0.21554094
