Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 69000,2.7820892,0.16356161,0.64216883,0.95567262,0.45560838,0.31543107,0.12283181,0.06694077,0.05987408,7783.0,0.2866425,2.3105623,3.2536161,0.16948663
"50+ Units (Own), 0-1 BR",All Values,,1.4470637,0.01985112,0.04135649,0.16004963,0.24193548,0.20885029,0.19520265,0.30851944,0.27129859,2418.0,0.24025618,1.0518423,1.8422851,0.27311957
"50+ Units (Own), 0-1 BR",First Tercile,Below 110000,1.2015748,0.0,0.0,0.07401575,0.19055118,0.17795276,0.25669291,0.22204724,0.28031496,635.0,0.34261824,0.63796781,1.7651818,0.46905694
"50+ Units (Own), 0-1 BR",Second Tercile,110000 to 167000,1.5491991,0.0,0.0228833,0.15217391,0.24370709,0.14988558,0.20709382,0.41762014,0.35583524,874.0,0.37562004,0.93130412,2.167094,0.398848
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 167000,1.520352,0.05280528,0.0880088,0.22772277,0.27612761,0.28712871,0.14081408,0.2640264,0.18371837,909.0,0.39273016,0.87431092,2.1663932,0.42492864
"50+ Units (Own), 2 BR",All Values,,1.7132353,0.03418124,0.11784579,0.29391892,0.22019078,0.2259539,0.31160572,0.31836248,0.19117647,5032.0,0.17334215,1.4280875,1.9983831,0.16643823
"50+ Units (Own), 2 BR",First Tercile,Below 122000,1.6586373,0.07088782,0.11355816,0.34755678,0.23468685,0.20509291,0.26496903,0.31108052,0.11080523,1453.0,0.31661621,1.1378036,2.179471,0.314013
"50+ Units (Own), 2 BR",Second Tercile,122000 to 191000,1.680746,0.01151947,0.10751509,0.23422929,0.21996709,0.18924849,0.39001646,0.28414701,0.24410313,1823.0,0.30140955,1.1849273,2.1765647,0.29499918
"50+ Units (Own), 2 BR",Third Tercile ,Above 191000,1.7921412,0.02733485,0.13211845,0.31150342,0.20842825,0.28132118,0.26879271,0.35990888,0.20273349,1756.0,0.31994352,1.2658341,2.3184483,0.29367501
"50+ Units (Own), 3 BR",All Values,,2.1566277,0.04834308,0.25331384,0.37660819,0.26403509,0.35994152,0.34103314,0.28986355,0.22348928,10260.0,0.20463976,1.8199953,2.4932601,0.15609203
"50+ Units (Own), 3 BR",First Tercile,Below 115000,2.2520583,0.09341355,0.28910703,0.40278657,0.31190627,0.41323623,0.32963901,0.27549082,0.13647878,3158.0,0.38112227,1.6251121,2.8790044,0.27838806
