Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 3 BR",    Below Median,600000,0.28183119,0.19170243,0.04148784,0.04864092,699.0,0.11616933,0.09073264,0.47292974,0.67806034
"5-49 Units (Own), 3 BR",    Above Median,600000,0.48039216,0.22941176,0.07254902,0.17843137,510.0,0.26043752,0.05197244,0.90881187,0.89181247
"5-49 Units (Rent), 0-1 BR",All Values,,0.16651418,0.13952425,0.01601098,0.01097896,2186.0,0.07901101,0.03654107,0.2964873,0.78055282
"5-49 Units (Rent), 0-1 BR",    Below Median,107000,0.24558587,0.22632424,0.01926164,0.0,1246.0,0.13785811,0.01880928,0.47236247,0.92341057
"5-49 Units (Rent), 0-1 BR",    Above Median,107000,0.06170213,0.02446809,0.01170213,0.02553191,940.0,0.0509557,-0.02212,0.14552425,1.3584965
"5-49 Units (Rent), 2 BR",All Values,,0.2788576,0.12296708,0.10868703,0.04720349,2521.0,0.07285554,0.15901023,0.39870497,0.42977983
"5-49 Units (Rent), 2 BR",    Below Median,191000,0.31867284,0.09722222,0.17901235,0.04243827,1296.0,0.11459828,0.13015867,0.50718701,0.59156021
"5-49 Units (Rent), 2 BR",    Above Median,191000,0.23673469,0.15020408,0.03428571,0.0522449,1225.0,0.08697042,0.09366835,0.37980104,0.60433196
"5-49 Units (Rent), 3 BR",All Values,,1.0598911,0.29038113,0.38475499,0.38475499,551.0,0.46221434,0.29954852,1.8202337,0.71737802
"5-49 Units (Rent), 3 BR",    Below Median,209000,1.3571429,0.38690476,0.37797619,0.5922619,336.0,0.77012227,0.09029172,2.623994,0.93346926
"5-49 Units (Rent), 3 BR",    Above Median,209000,0.59534884,0.13953488,0.39534884,0.06046512,215.0,0.37992143,-0.02962192,1.2203196,1.0497556
"50+ Units (Own), 0-1 BR",All Values,,0.07653061,0.07653061,0.0,0.0,1372.0,0.04899361,-0.00406388,0.15712511,1.0531014
"50+ Units (Own), 0-1 BR",    Below Median,560000,0.06608479,0.06608479,0.0,0.0,802.0,0.05153642,-0.01869263,0.1508622,1.2828582
"50+ Units (Own), 0-1 BR",    Above Median,560000,0.09122807,0.09122807,0.0,0.0,570.0,0.0943141,-0.06391863,0.24637477,1.7006465
"50+ Units (Own), 2 BR",All Values,,0.20345843,0.06033848,0.02354673,0.11957322,2718.0,0.07629362,0.07795542,0.32896143,0.61684839
"50+ Units (Own), 2 BR",    Below Median,760000,0.26521461,0.07751441,0.03139013,0.15631006,1561.0,0.12128923,0.06569383,0.46473538,0.75229936
"50+ Units (Own), 2 BR",    Above Median,760000,0.12013829,0.03716508,0.01296456,0.07000864,1157.0,0.08125366,-0.01352398,0.25380055,1.1125701
"50+ Units (Own), 3 BR",All Values,,0.41204819,0.24819277,0.12048193,0.04337349,415.0,0.25272883,-0.00369073,0.82778711,1.008957
"50+ Units (Own), 3 BR",    Below Median,825000,0.47719298,0.29824561,0.11578947,0.06315789,285.0,0.35987137,-0.11479541,1.0691814,1.2405639
"50+ Units (Own), 3 BR",    Above Median,825000,0.26923077,0.13846154,0.13076923,0.0,130.0,0.29153656,-0.21034687,0.74880841,1.7812884
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,2748.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Below Median,187000,0.0,0.0,0.0,0.0,1399.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Above Median,187000,0.0,0.0,0.0,0.0,1349.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.14655619,0.05903677,0.0693941,0.01812532,1931.0,0.05868893,0.05001289,0.24309948,0.65874595
"50+ Units (Rent), 2 BR",    Below Median,243000,0.16998469,0.06738132,0.08958652,0.01301685,1306.0,0.07856027,0.04075305,0.29921632,0.7602546
"50+ Units (Rent), 2 BR",    Above Median,243000,0.0976,0.0416,0.0272,0.0288,625.0,0.0767727,-0.0286911,0.2238911,1.2939661
"50+ Units (Rent), 3 BR",All Values,,0.10561056,0.0,0.05280528,0.05280528,303.0,0.09332928,-0.04791611,0.25913723,1.4537057
"50+ Units (Rent), 3 BR",    Below Median,374000,0.07111111,0.0,0.07111111,0.0,225.0,0.08407583,-0.06719363,0.20941585,1.9449105
"50+ Units (Rent), 3 BR",    Above Median,374000,0.20512821,0.0,0.0,0.20512821,78.0,0.2575178,-0.21848857,0.62874498,2.0651318
All Housing Types (Own) 0-1 BR,All Values,,0.13763317,0.09098762,0.04059891,0.00604665,3473.0,0.04337413,0.06628273,0.20898361,0.51841018
All Housing Types (Own) 0-1 BR,    Below Median,400000,0.07218576,0.02927814,0.0338213,0.00908632,1981.0,0.03447266,0.01547824,0.12889329,0.78557765
All Housing Types (Own) 0-1 BR,    Above Median,400000,0.22453083,0.17292225,0.04959786,0.00201072,1492.0,0.09526374,0.06782198,0.38123968,0.6979391
All Housing Types (Own) 2 BR,All Values,,0.26311794,0.11585539,0.06660974,0.08065281,10539.0,0.04974666,0.18128469,0.3449512,0.31101359
All Housing Types (Own) 2 BR,    Below Median,600000,0.3575009,0.13694952,0.1009667,0.11958468,5586.0,0.08403563,0.21926229,0.4957395,0.38668046
All Housing Types (Own) 2 BR,    Above Median,600000,0.15667272,0.09206541,0.0278619,0.03674541,4953.0,0.04054125,0.08998237,0.22336308,0.42566665
All Housing Types (Own) 3 BR,All Values,,0.61993355,0.30851329,0.15448505,0.15693522,24080.0,0.04579574,0.54459956,0.69526755,0.12151947
All Housing Types (Own) 3 BR,    Below Median,650000,0.69013418,0.32217837,0.18895028,0.17900552,12670.0,0.06938739,0.57599191,0.80427644,0.1653914
All Housing Types (Own) 3 BR,    Above Median,650000,0.54198072,0.29333918,0.11621385,0.1324277,11410.0,0.0596694,0.44382455,0.64013689,0.18110638
All Housing Types (Own) 4-5 BR,All Values,,0.89585547,0.41945365,0.2170407,0.25936113,15997.0,0.06898618,0.7823732,1.0093377,0.12667476
All Housing Types (Own) 4-5 BR,    Below Median,800000,0.92679021,0.47014413,0.1803935,0.27625257,8742.0,0.10482653,0.75435057,1.0992298,0.18606114
All Housing Types (Own) 4-5 BR,    Above Median,800000,0.85858029,0.35837354,0.26119917,0.23900758,7255.0,0.10367893,0.68802844,1.0291321,0.19864403
All Housing Types (Rent) 0-1 BR,All Values,,0.14306442,0.10403366,0.02234475,0.01668601,6892.0,0.03874022,0.07933676,0.20679208,0.4454473
All Housing Types (Rent) 0-1 BR,    Below Median,143000,0.22339276,0.15667207,0.03862777,0.02809292,3702.0,0.0716268,0.10556667,0.34121885,0.52743915
All Housing Types (Rent) 0-1 BR,    Above Median,143000,0.04984326,0.04294671,0.00344828,0.00344828,3190.0,0.02700391,0.00542183,0.09426469,0.89122246
All Housing Types (Rent) 2 BR,All Values,,0.33271398,0.11371237,0.15458937,0.06441224,8073.0,0.0538779,0.24408485,0.42134312,0.26638237
All Housing Types (Rent) 2 BR,    Below Median,217000,0.48781665,0.15054282,0.23811821,0.09915561,4145.0,0.09415337,0.33293434,0.64269895,0.31750106
All Housing Types (Rent) 2 BR,    Above Median,217000,0.16904277,0.07484725,0.06644603,0.02774949,3928.0,0.04713995,0.09149755,0.24658799,0.45873138
All Housing Types (Rent) 3 BR,All Values,,0.63164189,0.40773962,0.13582778,0.08807449,11706.0,0.06822637,0.51940952,0.74387427,0.17768355
All Housing Types (Rent) 3 BR,    Below Median,327000,0.61650714,0.3721952,0.14451593,0.09979601,6373.0,0.09040641,0.46778859,0.76522569,0.24122762
All Housing Types (Rent) 3 BR,    Above Median,327000,0.64972811,0.45021564,0.12544534,0.07406713,5333.0,0.09410644,0.49492301,0.8045332,0.23826135
All Housing Types (Rent) 4-5 BR,All Values,,1.5270512,0.86528126,0.34826227,0.3135077,5582.0,0.19766735,1.2018884,1.852214,0.21293509
All Housing Types (Rent) 4-5 BR,    Below Median,337000,1.6946694,0.95512821,0.42240216,0.317139,2964.0,0.31036677,1.184116,2.2052227,0.30127017
All Housing Types (Rent) 4-5 BR,    Above Median,337000,1.3372804,0.76355997,0.26432391,0.30939649,2618.0,0.25492788,0.917924,1.7566367,0.31358896
