Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",    Below Median,18000,1.0,0.0,0.0,0.0,0.0,0.03740157,0.10531496,0.54527559,0.31200787,1016.0,0.20305264,0.66597841,1.3340216,0.33402159
"50+ Units (Rent), 0-1 BR",    Above Median,18000,1.2026002,0.0411701,0.0,0.13542795,0.0,0.06933911,0.10292524,0.53629469,0.31744312,923.0,0.32724353,0.66428461,1.7409158,0.4476264
"50+ Units (Rent), 2 BR",All Values,,2.1818182,0.17922078,0.24415584,1.2077922,0.22077922,0.08831169,0.0,0.16103896,0.08051948,385.0,1.0303674,0.48686385,3.8767725,0.77685407
"50+ Units (Rent), 2 BR",    Below Median,114000,1.7782101,0.15953307,0.0,1.0,0.23346304,0.13229572,0.0,0.18677043,0.06614786,257.0,1.0315709,0.08127595,3.4751443,0.95429339
"50+ Units (Rent), 2 BR",    Above Median,114000,2.9921875,0.21875,0.734375,1.625,0.1953125,0.0,0.0,0.109375,0.109375,128.0,2.4474168,-1.0338131,7.0181881,1.3455041
"50+ Units (Rent), 3 BR",All Values,,2.9740082,0.124487,0.7127223,1.0547196,0.33926129,0.29548564,0.22708618,0.17783858,0.04240766,731.0,1.0026915,1.3245807,4.6234358,0.55461433
"50+ Units (Rent), 3 BR",    Below Median,101000,3.0815939,0.09297913,0.75142315,1.0664137,0.23529412,0.31499051,0.31499051,0.24667932,0.05882353,527.0,1.3211597,0.90828617,5.2549017,0.70525443
"50+ Units (Rent), 3 BR",    Above Median,101000,2.6960784,0.20588235,0.6127451,1.0245098,0.60784314,0.24509804,0.0,0.0,0.0,204.0,1.3246535,0.51702346,4.8751334,0.8082313
All Housing Types (Own) 0-1 BR,All Values,,1.6828435,0.03998633,0.10799727,0.28332194,0.11244019,0.33492823,0.37252221,0.3127136,0.1189337,2926.0,0.24707948,1.2763977,2.0892892,0.2415232
All Housing Types (Own) 0-1 BR,    Below Median,90000,1.6866585,0.03671971,0.04406365,0.23317013,0.0746634,0.41370869,0.41370869,0.31823745,0.15238678,1634.0,0.29452889,1.2021585,2.1711585,0.28725437
All Housing Types (Own) 0-1 BR,    Above Median,90000,1.6780186,0.04411765,0.18885449,0.34674923,0.16021672,0.23529412,0.32043344,0.30572755,0.07662539,1292.0,0.40262839,1.0156949,2.3403423,0.39470582
All Housing Types (Own) 2 BR,All Values,,2.2141636,0.06497578,0.31910801,0.27208606,0.36677116,0.27080365,0.42056141,0.29866059,0.20119692,14036.0,0.15333446,1.9619284,2.4663988,0.11391895
All Housing Types (Own) 2 BR,    Below Median,90000,2.2407433,0.06035535,0.36565848,0.24643971,0.35548623,0.24020073,0.47524752,0.28685745,0.21049776,7373.0,0.20411537,1.9049735,2.576513,0.14984751
All Housing Types (Own) 2 BR,    Above Median,90000,2.1847516,0.07008855,0.26759718,0.30046526,0.37925859,0.30466757,0.36004803,0.31172145,0.190905,6663.0,0.20776025,1.842986,2.5265172,0.15643225
All Housing Types (Own) 3 BR,All Values,,3.0645669,0.11647294,0.62342207,0.66712911,0.51716035,0.49245094,0.32114736,0.1959755,0.13080865,80010.0,0.08477426,2.9251133,3.2040206,0.04550518
All Housing Types (Own) 3 BR,    Below Median,120000,3.1122795,0.12483039,0.6300882,0.73107676,0.50058151,0.48926633,0.31784261,0.20294631,0.11564741,41272.0,0.12649586,2.9041938,3.3203652,0.06685958
All Housing Types (Own) 3 BR,    Above Median,120000,3.0137333,0.1075688,0.61631989,0.5989984,0.53482369,0.49584387,0.32466828,0.18854871,0.14696164,38738.0,0.11231005,2.8289833,3.1984833,0.06130272
All Housing Types (Own) 4-5 BR,All Values,,3.6670202,0.12316055,0.78169605,0.85850015,0.56317115,0.656105,0.36665341,0.18202307,0.13571081,22629.0,0.19872531,3.3401171,3.9939233,0.0891468
All Housing Types (Own) 4-5 BR,    Below Median,200000,3.7701678,0.14649887,0.77186189,0.95918038,0.58196192,0.60793804,0.35325912,0.19143272,0.15803485,12396.0,0.29456772,3.2856039,4.2547317,0.12852582
All Housing Types (Own) 4-5 BR,    Above Median,200000,3.5420698,0.09488908,0.79360891,0.73653865,0.54040848,0.71445324,0.38287892,0.17062445,0.10866803,10233.0,0.27742012,3.0857137,3.9984259,0.12883882
All Housing Types (Rent) 0-1 BR,All Values,,1.1997226,0.0087841,0.02311604,0.17868701,0.12320851,0.14054554,0.13499769,0.33911234,0.25127138,4326.0,0.13934,0.9705083,1.4289369,0.19105609
All Housing Types (Rent) 0-1 BR,    Below Median,26000,1.0568958,0.0,0.0,0.01911698,0.04460628,0.06281293,0.16203914,0.46290396,0.30541648,2197.0,0.13476372,0.83520945,1.2785821,0.2097523
All Housing Types (Rent) 0-1 BR,    Above Median,26000,1.3471113,0.01784876,0.04697041,0.34335369,0.20432128,0.22076092,0.10709253,0.21136684,0.1953969,2129.0,0.24592606,0.94256295,1.7516597,0.30030805
All Housing Types (Rent) 2 BR,All Values,,2.2142063,0.23677102,0.33656444,0.80597489,0.23724774,0.21706658,0.1773399,0.14095026,0.06229143,6293.0,0.23844261,1.8219682,2.6064444,0.17714614
All Housing Types (Rent) 2 BR,    Below Median,50000,2.2869565,0.24130435,0.45310559,0.70217391,0.17453416,0.27049689,0.23447205,0.15900621,0.05186335,3220.0,0.32444263,1.7532484,2.8206646,0.23337047
All Housing Types (Rent) 2 BR,    Above Median,50000,2.1379759,0.23202083,0.21444842,0.9147413,0.30296128,0.16108038,0.11747478,0.12203059,0.07321835,3073.0,0.33375123,1.5889551,2.6869967,0.25679465
All Housing Types (Rent) 3 BR,All Values,,3.0433285,0.23674159,0.87715234,0.87796631,0.46114833,0.29966815,0.12616618,0.08377685,0.08070878,15971.0,0.2147876,2.6900029,3.3966541,0.11609841
All Housing Types (Rent) 3 BR,    Below Median,68000,2.9720288,0.25723708,0.87687798,0.7800171,0.42567485,0.29510199,0.16074264,0.09710517,0.07927202,8187.0,0.25267187,2.5563836,3.387674,0.13985235
All Housing Types (Rent) 3 BR,    Above Median,68000,3.1183196,0.21518499,0.8774409,0.98098664,0.49845838,0.30447071,0.08979959,0.06975848,0.08221994,7784.0,0.33339223,2.5698894,3.6667499,0.17587364
All Housing Types (Rent) 4-5 BR,All Values,,3.5961538,0.17832168,1.0216783,1.2111888,0.66293706,0.29160839,0.06993007,0.08356643,0.07692308,2860.0,0.49971333,2.7741254,4.4181823,0.22858545
All Housing Types (Rent) 4-5 BR,    Below Median,84000,3.3507958,0.22944297,0.82625995,1.3302387,0.54575597,0.18501326,0.03846154,0.10941645,0.0862069,1508.0,0.69859801,2.201602,4.4999895,0.34296144
All Housing Types (Rent) 4-5 BR,    Above Median,84000,3.8698225,0.12130178,1.239645,1.0784024,0.79363905,0.41050296,0.10502959,0.05473373,0.06656805,1352.0,0.82026754,2.5204824,5.2191626,0.34868269
