Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 3 BR,    Above Median,250000,2.5377365,0.16130031,0.38926729,0.33020296,0.39387685,0.38224974,0.40216718,0.34915721,0.12951496
All Housing Types (Own) 4-5 BR,All Values,,3.4281116,0.29762489,0.98166799,0.45379905,0.63508229,0.53835515,0.31171966,0.15303082,0.05683176
All Housing Types (Own) 4-5 BR,    Below Median,330000,3.4940574,0.32629206,1.0016664,0.52905139,0.64836915,0.49175387,0.29556204,0.14014752,0.06121499
All Housing Types (Own) 4-5 BR,    Above Median,330000,3.3586221,0.26741724,0.96059495,0.37450292,0.62108144,0.58746062,0.32874555,0.16660641,0.05221298
All Housing Types (Rent) 0-1 BR,All Values,,1.2210031,0.01167964,0.04075235,0.57912832,0.08676307,0.06952169,0.07928001,0.09783598,0.25604207
All Housing Types (Rent) 0-1 BR,    Below Median,99000,1.1544352,0.0,0.01471758,0.44749403,0.06473747,0.07289181,0.14180589,0.15811456,0.25467383
All Housing Types (Rent) 0-1 BR,    Above Median,99000,1.2898581,0.02376054,0.06768155,0.71528492,0.10954536,0.0660358,0.01460605,0.03548653,0.25745731
All Housing Types (Rent) 2 BR,All Values,,1.9112133,0.11595996,0.17266437,0.98399753,0.1624599,0.12720807,0.09845,0.0803216,0.17015191
All Housing Types (Rent) 2 BR,    Below Median,113000,1.8097985,0.1415936,0.178511,0.8228734,0.1538994,0.1245193,0.12998,0.10413782,0.15428396
All Housing Types (Rent) 2 BR,    Above Median,113000,2.0136763,0.09006139,0.16675732,1.1467869,0.17110887,0.12992463,0.06659414,0.05625923,0.18618385
All Housing Types (Rent) 3 BR,All Values,,3.1842301,0.41110836,0.77708902,1.2121663,0.39953715,0.18803207,0.09207373,0.05132656,0.05289693
All Housing Types (Rent) 3 BR,    Below Median,138000,3.0521739,0.42254428,0.75201288,1.1743961,0.26714976,0.22753623,0.10756844,0.04251208,0.05845411
All Housing Types (Rent) 3 BR,    Above Median,138000,3.3234845,0.39904907,0.80353201,1.2519952,0.53914077,0.1463746,0.07573442,0.0606215,0.04703685
All Housing Types (Rent) 4-5 BR,All Values,,3.7793056,0.23581987,0.81918185,1.887934,0.46270196,0.20041251,0.12100378,0.04365761,0.00859402
All Housing Types (Rent) 4-5 BR,    Below Median,123000,3.3744292,0.20776256,0.73002283,1.6170091,0.42408676,0.21689498,0.13869863,0.02796804,0.0119863
All Housing Types (Rent) 4-5 BR,    Above Median,123000,4.3923941,0.27830596,0.95419188,2.298185,0.52117545,0.17545376,0.09420916,0.06741573,0.00345722
