Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 4-5 BR,    Below Median,325000,3.5497113,0.24818952,0.98649832,0.61221423,0.60152885,0.56778057,0.30839684,0.15813887,0.06696407
All Housing Types (Own) 4-5 BR,    Above Median,325000,3.5435592,0.21033422,0.98487613,0.46067795,0.57379447,0.69688523,0.37015974,0.18143639,0.0653951
All Housing Types (Rent) 0-1 BR,All Values,,1.245654,0.01606919,0.03251819,0.50463085,0.09124375,0.07534987,0.12890408,0.12355743,0.27338066
All Housing Types (Rent) 0-1 BR,    Below Median,129000,1.2162815,0.01845464,0.04277337,0.33247097,0.08750144,0.08842129,0.17448545,0.20570312,0.2664712
All Housing Types (Rent) 0-1 BR,    Above Median,129000,1.2760055,0.01360423,0.02192123,0.68252837,0.09511079,0.06184281,0.0818036,0.03867403,0.28052041
All Housing Types (Rent) 2 BR,All Values,,1.9642327,0.12966198,0.18988558,0.87828631,0.2060442,0.14512184,0.14763298,0.11180016,0.15579963
All Housing Types (Rent) 2 BR,    Below Median,143000,1.9296892,0.15532181,0.23067638,0.83696168,0.16709057,0.12027417,0.14070785,0.13355175,0.14510497
All Housing Types (Rent) 2 BR,    Above Median,143000,1.9996903,0.10332316,0.1480154,0.92070446,0.24602859,0.17062702,0.15474136,0.08947299,0.16677729
All Housing Types (Rent) 3 BR,All Values,,3.2794257,0.30458706,0.848882,1.08889,0.39582812,0.33490071,0.19058576,0.07963584,0.03611625
All Housing Types (Rent) 3 BR,    Below Median,172000,3.2647915,0.30252182,0.97613967,1.0488846,0.35606208,0.31125121,0.16420951,0.07526673,0.03045587
All Housing Types (Rent) 3 BR,    Above Median,172000,3.2950108,0.30678649,0.71335606,1.1314947,0.43817787,0.36008677,0.21867576,0.08428881,0.04214441
All Housing Types (Rent) 4-5 BR,All Values,,3.6884896,0.21313869,0.85940483,1.8112296,0.37630545,0.22784952,0.14373947,0.04626614,0.01055587
All Housing Types (Rent) 4-5 BR,    Below Median,209000,3.7374917,0.27308794,0.87282345,1.9684814,0.29094115,0.1968261,0.09675997,0.02358387,0.01498788
All Housing Types (Rent) 4-5 BR,    Above Median,209000,3.6375916,0.15086996,0.84546703,1.6478938,0.46497253,0.26007326,0.19253663,0.06982601,0.00595238
