Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,    Below Median,115000,1.6529194,0.10055607,0.02548656,0.17052827,0.20111214,0.27108434,0.53799815,0.21594069,0.13021316,2158.0,0.28208896,1.188883,2.1169557,0.28073743
All Housing Types (Own) 0-1 BR,    Above Median,115000,1.8259947,0.01856764,0.16710875,0.10079576,0.25570292,0.24721485,0.62387268,0.2397878,0.1729443,1885.0,0.38962171,1.185067,2.4669224,0.35100195
All Housing Types (Own) 2 BR,All Values,,1.9876417,0.06704902,0.167486,0.27297556,0.1898812,0.28492421,0.37518776,0.35347535,0.27666257,14646.0,0.14779253,1.744523,2.2307604,0.12231516
All Housing Types (Own) 2 BR,    Below Median,150000,1.9786715,0.09122446,0.18797379,0.36785301,0.20686111,0.29050495,0.33920082,0.26609277,0.22896056,7783.0,0.17420321,1.6921072,2.2652357,0.14482661
All Housing Types (Own) 2 BR,    Above Median,150000,1.9978144,0.03963281,0.14425178,0.16537957,0.17062509,0.27859537,0.41599883,0.45257176,0.33075914,6863.0,0.21609512,1.6423379,2.3532908,0.17793268
All Housing Types (Own) 3 BR,All Values,,2.6048577,0.18153175,0.45539456,0.51537152,0.37563602,0.3537947,0.32280695,0.26336022,0.136962,98071.0,0.07267845,2.4853017,2.7244138,0.04589734
All Housing Types (Own) 3 BR,    Below Median,180000,2.6339467,0.21208734,0.47968145,0.62382739,0.37663167,0.33188296,0.28072732,0.21486168,0.11424694,50102.0,0.09830978,2.4722272,2.7956663,0.0613982
All Housing Types (Own) 3 BR,    Above Median,180000,2.5744752,0.14961746,0.43002773,0.40209302,0.37459609,0.37668077,0.3667577,0.3140153,0.16068711,47969.0,0.09628536,2.4160858,2.7328646,0.061523
All Housing Types (Own) 4-5 BR,All Values,,3.366066,0.24292484,0.91493471,0.52111776,0.60820347,0.49188121,0.3137284,0.19083981,0.08243579,67313.0,0.10864606,3.1873432,3.5447888,0.05309544
All Housing Types (Own) 4-5 BR,    Below Median,285000,3.3903672,0.23826454,0.92080996,0.63315927,0.57707905,0.48322315,0.30312205,0.15376924,0.08093995,36002.0,0.13195327,3.1733041,3.6074303,0.06402349
All Housing Types (Own) 4-5 BR,    Above Median,285000,3.338124,0.24828335,0.90817923,0.39229025,0.64399093,0.50183642,0.3259238,0.23346428,0.08415573,31311.0,0.16770832,3.0622438,3.6140042,0.08264528
All Housing Types (Rent) 0-1 BR,All Values,,1.2541159,0.03242578,0.02759155,0.6156793,0.11903133,0.11761755,0.10275003,0.12117481,0.11784558,21927.0,0.07378839,1.132734,1.3754978,0.09678683
All Housing Types (Rent) 0-1 BR,    Below Median,79000,1.2067699,0.05230473,0.02230386,0.40855419,0.13959591,0.15052917,0.15009184,0.15000437,0.13338581,11433.0,0.09298773,1.0538051,1.3597347,0.12675558
All Housing Types (Rent) 0-1 BR,    Above Median,79000,1.3056985,0.01076806,0.03335239,0.84133791,0.09662664,0.08176101,0.0511721,0.08976558,0.10091481,10494.0,0.11375185,1.1185767,1.4928203,0.14331164
All Housing Types (Rent) 2 BR,All Values,,2.1944577,0.1848732,0.30985832,0.98749851,0.23880819,0.15290511,0.15984046,0.08739136,0.07328253,33596.0,0.11353068,2.0076997,2.3812156,0.08510438
All Housing Types (Rent) 2 BR,    Below Median,92000,2.1597153,0.20295311,0.30913583,0.9208777,0.22030708,0.16071534,0.18201071,0.09182893,0.07188658,16999.0,0.16197916,1.8932596,2.426171,0.12337539
All Housing Types (Rent) 2 BR,    Above Median,92000,2.2300416,0.16635537,0.3105983,1.055733,0.25775743,0.14490571,0.13713322,0.0828463,0.0747123,16597.0,0.16319686,1.9615827,2.4985004,0.12038289
All Housing Types (Rent) 3 BR,All Values,,3.132982,0.32339019,0.83839421,1.0311691,0.43784049,0.24390462,0.1418237,0.06662499,0.04983478,22394.0,0.21532848,2.7787667,3.4871974,0.11306013
All Housing Types (Rent) 3 BR,    Below Median,119000,3.0858757,0.38965667,0.90178183,0.95801825,0.40252064,0.18600608,0.15558453,0.04954368,0.04276402,11505.0,0.30753299,2.5799839,3.5917675,0.16393783
All Housing Types (Rent) 3 BR,    Above Median,119000,3.1827532,0.25337497,0.7714207,1.1084581,0.47515842,0.30507852,0.12728442,0.08467261,0.05730554,10889.0,0.29775463,2.6929469,3.6725596,0.15389392
All Housing Types (Rent) 4-5 BR,All Values,,4.1733733,0.33968322,1.1802226,1.5723459,0.58112158,0.27461473,0.17208904,0.03210616,0.02119007,4672.0,0.52142109,3.3156356,5.031111,0.20552623
All Housing Types (Rent) 4-5 BR,    Below Median,153000,4.0671031,0.35638298,1.0773322,1.8232406,0.5306874,0.15180033,0.09656301,0.01677578,0.01432079,2444.0,0.67790551,2.9519485,5.1822577,0.27418891
All Housing Types (Rent) 4-5 BR,    Above Median,153000,4.2899461,0.32136445,1.293088,1.2971275,0.63644524,0.40933573,0.25493716,0.0489228,0.02872531,2228.0,0.75962316,3.040366,5.5395262,0.29128107
