Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,    Below Median,180000,2.7255469,0.20951939,0.54130416,0.58486781,0.41658924,0.36835881,0.29151533,0.17852015,0.13487203,47356.0,0.1007622,2.5597931,2.8913007,0.06081488
All Housing Types (Own) 3 BR,    Above Median,180000,2.6667159,0.1819547,0.4340965,0.45236337,0.40002462,0.38030527,0.37796652,0.28961103,0.15039389,40620.0,0.12002354,2.4692772,2.8641546,0.07403815
All Housing Types (Own) 4-5 BR,All Values,,3.3479201,0.21275555,0.89494041,0.56255427,0.5502881,0.56492225,0.29484569,0.19420633,0.07340753,63345.0,0.11507614,3.1586199,3.5372204,0.05654264
All Housing Types (Own) 4-5 BR,    Below Median,275000,3.3989704,0.22558502,0.92374415,0.67351014,0.53606864,0.52680187,0.27232449,0.1750078,0.06592824,32050.0,0.17313759,3.114159,3.6837817,0.08379342
All Housing Types (Own) 4-5 BR,    Above Median,275000,3.2956383,0.19961655,0.86544176,0.44892155,0.56485062,0.60396229,0.31791021,0.21386803,0.08106726,31295.0,0.15909119,3.0339333,3.5573433,0.07940951
All Housing Types (Rent) 0-1 BR,All Values,,1.4280356,0.07094512,0.11408301,0.6275789,0.12835358,0.09989399,0.13854685,0.13707902,0.11155508,12263.0,0.12874986,1.216242,1.6398291,0.1483111
All Housing Types (Rent) 0-1 BR,    Below Median,84000,1.4097992,0.06746988,0.15582329,0.4313253,0.0984739,0.13269076,0.21783133,0.197751,0.10843373,6225.0,0.17948371,1.1145485,1.7050499,0.20942749
All Housing Types (Rent) 0-1 BR,    Above Median,84000,1.4468367,0.07452799,0.07105002,0.82991057,0.15915866,0.06608148,0.05680689,0.07452799,0.1147731,6038.0,0.18126707,1.1486524,1.745021,0.20609397
All Housing Types (Rent) 2 BR,All Values,,2.1199406,0.18198489,0.29345501,0.92664716,0.22088809,0.17530455,0.139938,0.12177444,0.05994848,22903.0,0.13850379,1.8921019,2.3477793,0.10747411
All Housing Types (Rent) 2 BR,    Below Median,94000,2.1218448,0.19508856,0.36947035,0.84273124,0.20107812,0.17498075,0.16514075,0.12740652,0.04594849,11687.0,0.18596443,1.8159333,2.4277563,0.14417242
All Housing Types (Rent) 2 BR,    Above Median,94000,2.1179565,0.16833096,0.2142475,1.014087,0.24152996,0.17564194,0.11367689,0.11590585,0.07453638,11216.0,0.20115072,1.7870636,2.4488494,0.15623217
All Housing Types (Rent) 3 BR,All Values,,3.2116814,0.31652918,0.93741725,0.90070272,0.50977696,0.26647316,0.15408901,0.08396985,0.04272329,19638.0,0.22485278,2.8417986,3.5815643,0.11516797
All Housing Types (Rent) 3 BR,    Below Median,112000,3.2005607,0.34775208,1.0005007,0.81666166,0.49193952,0.27455692,0.15470111,0.08250726,0.03194152,9987.0,0.28431258,2.7328665,3.6682549,0.14612883
All Housing Types (Rent) 3 BR,    Above Median,112000,3.2231893,0.28421925,0.8721376,0.98766967,0.52823542,0.25810797,0.1534556,0.08548337,0.05388043,9651.0,0.34152488,2.6613809,3.7849977,0.17430202
All Housing Types (Rent) 4-5 BR,All Values,,4.0074343,0.30480508,1.2335449,1.4527652,0.51024479,0.21722575,0.16699909,0.08286491,0.03898459,5515.0,0.5573469,3.0905986,4.9242699,0.2287837
All Housing Types (Rent) 4-5 BR,    Below Median,129000,3.5803422,0.32673599,1.067427,1.378732,0.39181483,0.11439114,0.13451862,0.11204294,0.05467964,2981.0,0.67930148,2.4628912,4.6977931,0.3121073
All Housing Types (Rent) 4-5 BR,    Above Median,129000,4.5098658,0.27900552,1.4289661,1.5398579,0.6495659,0.33820047,0.20520916,0.04853986,0.02052092,2534.0,0.94534746,2.9547693,6.0649624,0.34482103
