Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 66000,1.1919192,0.6967107,0.20927221,0.28593629,3861.0,0.20002307,0.86288124,1.5209571,0.27605727
"2-4 Units (Own/Rent), 3 BR",Second Tercile,66000 to 99000,0.90771208,0.44113111,0.24575835,0.22082262,3890.0,0.14919875,0.66228015,1.153144,0.27038523
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 99000,0.86332945,0.45611176,0.18672875,0.22048894,4295.0,0.1599028,0.60028934,1.1263696,0.30468104
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,222.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 53000,0.0,0.0,0.0,0.0,40.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,53000 to 138000,0.0,0.0,0.0,0.0,68.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 138000,0.0,0.0,0.0,0.0,114.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.03119869,0.0,0.03119869,0.0,609.0,0.03514905,-0.0266215,0.08901888,1.8532892
"5-49 Units (Own), 2 BR",First Tercile,Below 79000,0.21111111,0.0,0.21111111,0.0,90.0,0.24899425,-0.19848443,0.62070665,1.9401894
"5-49 Units (Own), 2 BR",Second Tercile,79000 to 149000,0.0,0.0,0.0,0.0,259.0,.,.,.,.
"5-49 Units (Own), 2 BR",Third Tercile ,Above 149000,0.0,0.0,0.0,0.0,260.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.03728814,0.0,0.0,0.03728814,295.0,0.04808858,-0.04181757,0.11639384,2.1214713
"5-49 Units (Own), 3 BR",First Tercile,Below 111000,0.0,0.0,0.0,0.0,29.0,.,.,.,.
"5-49 Units (Own), 3 BR",Second Tercile,111000 to 351000,0.0,0.0,0.0,0.0,92.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 351000,0.06321839,0.0,0.0,0.06321839,174.0,0.08166571,-0.0711217,0.19755848,2.1250159
"5-49 Units (Rent), 0-1 BR",All Values,,0.04461007,0.0301361,0.00655289,0.00792108,27774.0,0.00964333,0.02874679,0.06047334,0.35559854
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 65000,0.03934751,0.02997906,0.00154304,0.00782542,9073.0,0.01386293,0.01654299,0.06215204,0.57956717
"5-49 Units (Rent), 0-1 BR",Second Tercile,65000 to 93000,0.05444126,0.0353758,0.01344501,0.00562045,9074.0,0.02089441,0.02006996,0.08881256,0.63134646
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 93000,0.04030331,0.02534538,0.00477823,0.0101797,9627.0,0.01537191,0.01501652,0.06559011,0.62741229
"5-49 Units (Rent), 2 BR",All Values,,0.30728587,0.18798665,0.06143189,0.05786733,39556.0,0.02438432,0.26717366,0.34739808,0.13053711
"5-49 Units (Rent), 2 BR",First Tercile,Below 79000,0.336,0.21169231,0.06738462,0.05692308,13000.0,0.0417162,0.26737685,0.40462315,0.20423557
"5-49 Units (Rent), 2 BR",Second Tercile,79000 to 110000,0.34407699,0.22622776,0.06537845,0.05247079,13093.0,0.05125778,0.25975794,0.42839603,0.24505866
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 110000,0.24377925,0.12790611,0.0518458,0.06402733,13463.0,0.03732002,0.18238781,0.30517068,0.25183208
"5-49 Units (Rent), 3 BR",All Values,,1.1419846,0.53164557,0.30698416,0.30335487,11297.0,0.13428413,0.9210872,1.362882,0.1934329
"5-49 Units (Rent), 3 BR",First Tercile,Below 88000,1.217065,0.62729294,0.28432462,0.30544747,3598.0,0.2223831,0.85124484,1.5828852,0.30057572
"5-49 Units (Rent), 3 BR",Second Tercile,88000 to 126000,1.2588585,0.57208547,0.35217744,0.33459562,3697.0,0.23694664,0.86908131,1.6486358,0.3096275
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 126000,0.96651674,0.40829585,0.2856072,0.27261369,4002.0,0.20269334,0.6330862,1.2999473,0.34498165
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,58.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,73000 to 221000,0.0,0.0,0.0,0.0,22.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 221000,0.0,0.0,0.0,0.0,36.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.02040816,0.0,0.02040816,0.0,343.0,0.03103416,-0.03064302,0.07145935,2.5015082
"50+ Units (Own), 2 BR",First Tercile,Below 314000,0.0,0.0,0.0,0.0,45.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,314000 to 340000,0.0,0.0,0.0,0.0,55.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 340000,0.02880658,0.0,0.02880658,0.0,243.0,0.04507379,-0.04533979,0.10295296,2.5739386
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,165.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 325000,0.0,0.0,0.0,0.0,37.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,325000 to 350000,0.0,0.0,0.0,0.0,49.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 350000,0.0,0.0,0.0,0.0,79.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.05782614,0.03391117,0.00050614,0.02340883,7903.0,0.01956033,0.02564941,0.09000288,0.55643928
"50+ Units (Rent), 0-1 BR",First Tercile,Below 61000,0.01607213,0.00901607,0.0,0.00705606,2551.0,0.0116869,-0.00315281,0.03529707,1.1961666
"50+ Units (Rent), 0-1 BR",Second Tercile,61000 to 102000,0.03244954,0.03086664,0.0015829,0.0,2527.0,0.02847638,-0.0143941,0.07929319,1.443584
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 102000,0.11823009,0.05911504,0.0,0.05911504,2825.0,0.0487406,0.03805181,0.19840837,0.6781546
"50+ Units (Rent), 2 BR",All Values,,0.19000212,0.10654522,0.03622114,0.04723576,4721.0,0.05963681,0.09189956,0.28810468,0.5163235
"50+ Units (Rent), 2 BR",First Tercile,Below 81000,0.2637987,0.15827922,0.08766234,0.01785714,1232.0,0.13923784,0.03475246,0.49284495,0.86826146
"50+ Units (Rent), 2 BR",Second Tercile,81000 to 120000,0.14634146,0.0680658,0.01418037,0.06409529,1763.0,0.0649102,0.03956418,0.25311875,0.72964478
"50+ Units (Rent), 2 BR",Third Tercile ,Above 120000,0.18192352,0.10892236,0.02201622,0.05098494,1726.0,0.09109811,0.03206713,0.33177991,0.8237329
"50+ Units (Rent), 3 BR",All Values,,1.087959,0.55337319,0.1118702,0.42271563,1171.0,0.39212232,0.4429178,1.7330002,0.5928911
"50+ Units (Rent), 3 BR",First Tercile,Below 91000,1.5023256,0.81395349,0.36744186,0.32093023,215.0,1.044456,-0.21580449,3.2204556,1.1436469
"50+ Units (Rent), 3 BR",Second Tercile,91000 to 119000,0.98455598,0.36486486,0.04633205,0.57335907,518.0,0.56257454,0.05912086,1.9099911,0.93995175
"50+ Units (Rent), 3 BR",Third Tercile ,Above 119000,1.0068493,0.64840183,0.06392694,0.29452055,438.0,0.45409283,0.25986661,1.753832,0.74190119
All Housing Types (Own) 0-1 BR,All Values,,0.12614488,0.04350541,0.0326811,0.04995837,9608.0,0.02612494,0.08316935,0.1691204,0.34068386
All Housing Types (Own) 0-1 BR,First Tercile,Below 54000,0.08446057,0.03365226,0.0108875,0.03992082,3031.0,0.0416387,0.01596491,0.15295623,0.81097791
All Housing Types (Own) 0-1 BR,Second Tercile,54000 to 113000,0.08450255,0.02806122,0.046875,0.00956633,3136.0,0.02896608,0.03685335,0.13215175,0.56387886
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 113000,0.20081372,0.06625981,0.03894217,0.09561174,3441.0,0.06612956,0.0920306,0.30959684,0.5417116
All Housing Types (Own) 2 BR,All Values,,0.13758679,0.05895403,0.03101762,0.04761513,73023.0,0.01018043,0.12083998,0.1543336,0.12171814
All Housing Types (Own) 2 BR,First Tercile,Below 74000,0.16574656,0.06238322,0.04599117,0.05737218,23548.0,0.02053358,0.13196881,0.19952431,0.20379154
All Housing Types (Own) 2 BR,Second Tercile,74000 to 135000,0.11506336,0.0448193,0.02795094,0.04229312,24543.0,0.016557,0.08782709,0.14229963,0.23670671
All Housing Types (Own) 2 BR,Third Tercile ,Above 135000,0.1331622,0.06962939,0.01989411,0.0436387,24932.0,0.0182835,0.10308585,0.16323855,0.22586254
All Housing Types (Own) 3 BR,All Values,,0.36425204,0.14886335,0.09370581,0.12168288,385387.0,0.00737608,0.35211838,0.37638569,0.03331115
All Housing Types (Own) 3 BR,First Tercile,Below 105000,0.38173444,0.14673286,0.10581992,0.12918166,117029.0,0.01559866,0.35607464,0.40739424,0.06721898
All Housing Types (Own) 3 BR,Second Tercile,105000 to 183000,0.36032181,0.1487639,0.09350225,0.11805566,136478.0,0.01349481,0.33812284,0.38252078,0.06160872
All Housing Types (Own) 3 BR,Third Tercile ,Above 183000,0.35280558,0.15085684,0.08316652,0.11878223,131880.0,0.01309832,0.33125885,0.37435231,0.06107254
All Housing Types (Own) 4-5 BR,All Values,,0.69243977,0.27290588,0.1788336,0.24070029,177640.0,0.01497884,0.66779958,0.71707996,0.0355846
All Housing Types (Own) 4-5 BR,First Tercile,Below 162000,0.66055392,0.27060222,0.17491133,0.21504037,53004.0,0.03519201,0.60266307,0.71844477,0.08763985
All Housing Types (Own) 4-5 BR,Second Tercile,162000 to 280000,0.69106964,0.26950893,0.17208536,0.24947535,61946.0,0.02983672,0.64198823,0.74015105,0.07102238
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 280000,0.72075291,0.27821024,0.18881799,0.25372468,62690.0,0.03193412,0.66822128,0.77328454,0.07288438
All Housing Types (Rent) 0-1 BR,All Values,,0.09467114,0.05209972,0.01487814,0.02769328,57198.0,0.01179783,0.0752637,0.11407858,0.20499846
All Housing Types (Rent) 0-1 BR,First Tercile,Below 57000,0.06335319,0.02951563,0.01517947,0.01865809,18973.0,0.01407315,0.04020286,0.08650351,0.3654169
All Housing Types (Rent) 0-1 BR,Second Tercile,57000 to 88000,0.09128675,0.06210055,0.01491265,0.01427354,18776.0,0.01876814,0.06041316,0.12216034,0.3382045
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 88000,0.1284899,0.06447632,0.01455088,0.0494627,19449.0,0.02213927,0.09207079,0.164909,0.28343945
All Housing Types (Rent) 2 BR,All Values,,0.32792476,0.18830097,0.06297665,0.07664714,101752.0,0.01413725,0.30466898,0.35118054,0.07091804
All Housing Types (Rent) 2 BR,First Tercile,Below 75000,0.34868441,0.2174801,0.06588333,0.06532098,33787.0,0.02703087,0.30421863,0.39315018,0.12752443
All Housing Types (Rent) 2 BR,Second Tercile,75000 to 103000,0.35855969,0.1922802,0.0745473,0.09173219,33576.0,0.0300725,0.30909042,0.40802895,0.13796662
All Housing Types (Rent) 2 BR,Third Tercile ,Above 103000,0.27761784,0.15574748,0.04882375,0.07304661,34389.0,0.02479082,0.23683694,0.31839875,0.14689584
All Housing Types (Rent) 3 BR,All Values,,0.89385162,0.43038684,0.21281588,0.25064889,96318.0,0.02706877,0.84932349,0.93837974,0.04981602
All Housing Types (Rent) 3 BR,First Tercile,Below 90000,0.92365864,0.46773538,0.20736852,0.24855473,32001.0,0.0536047,0.8354789,1.0118384,0.09546788
All Housing Types (Rent) 3 BR,Second Tercile,90000 to 122000,0.85812164,0.42848204,0.19700288,0.23263672,31964.0,0.04691035,0.78095412,0.93528915,0.08992608
All Housing Types (Rent) 3 BR,Third Tercile ,Above 122000,0.89966927,0.39532655,0.23382685,0.27051587,32353.0,0.05525783,0.80877014,0.99056841,0.10103617
All Housing Types (Rent) 4-5 BR,All Values,,1.2589984,0.5422175,0.31110682,0.40567403,20726.0,0.08301892,1.1224322,1.3955645,0.10847205
All Housing Types (Rent) 4-5 BR,First Tercile,Below 97000,1.138585,0.49190372,0.28490153,0.36177972,6855.0,0.14602012,0.89838188,1.3787881,0.21096633
All Housing Types (Rent) 4-5 BR,Second Tercile,97000 to 135000,1.235474,0.64278433,0.22003786,0.37265181000000003,6867.0,0.15207826,0.98530527,1.4856427,0.20248806
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 135000,1.3999143,0.49286122,0.42604226,0.48101085,7004.0,0.16259159,1.1324512,1.6673775,0.19105681
