Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",First Tercile,Below 108000,0.34738372,0.21584302,0.05959302,0.07194767,1376.0,0.17407103,0.06103688,0.63373056,0.8242955
"5-49 Units (Rent), 3 BR",Second Tercile,108000 to 140000,0.71580345,0.2065073,0.27158035,0.2377158,1506.0,0.33195609,0.16973568,1.2618712,0.7628739
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,0.72949816,0.19767442,0.33904529,0.19277846,1634.0,0.24506074,0.32637325,1.1326231,0.55260579
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,36.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 212000,0.0,0.0,0.0,0.0,36.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,351.0,.,.,.,.
"50+ Units (Own), 2 BR",First Tercile,Below 125000,0.0,0.0,0.0,0.0,43.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,125000 to 250000,0.0,0.0,0.0,0.0,67.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 250000,0.0,0.0,0.0,0.0,241.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,18.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 111000,0.0,0.0,0.0,0.0,18.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,7575.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",First Tercile,Below 78000,0.0,0.0,0.0,0.0,2238.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Second Tercile,78000 to 106000,0.0,0.0,0.0,0.0,2596.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 106000,0.0,0.0,0.0,0.0,2741.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.10001504,0.04030681,0.0102271,0.04948112,6649.0,0.04104089,0.03250278,0.1675273,0.67502106
"50+ Units (Rent), 2 BR",First Tercile,Below 107000,0.19917864,0.07084189,0.0,0.12833676,1948.0,0.12901453,-0.01305026,0.41140755,1.0655204
"50+ Units (Rent), 2 BR",Second Tercile,107000 to 140000,0.09695039,0.03914429,0.0309513,0.0268548,2197.0,0.05942731,-0.00080754,0.19470831,1.0083294
"50+ Units (Rent), 2 BR",Third Tercile ,Above 140000,0.02555911,0.01757188,0.0,0.00798722,2504.0,0.02677409,-0.01848427,0.06960248,1.7231972
"50+ Units (Rent), 3 BR",All Values,,0.45874587,0.23487349,0.11771177,0.10616062,1818.0,0.20720696,0.11789042,0.79960133,0.74301585
"50+ Units (Rent), 3 BR",First Tercile,Below 118000,0.19553073,0.0,0.0,0.19553073,358.0,0.20443761,-0.14076915,0.5318306,1.7199336
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 144000,0.86902928,0.53312789,0.32973806,0.00616333,649.0,0.53574343,-0.01226866,1.7503272,1.0141177
"50+ Units (Rent), 3 BR",Third Tercile ,Above 144000,0.24660912,0.0998767,0.0,0.14673243,811.0,0.14644791,0.00570231,0.48751594,0.97687715
All Housing Types (Own) 0-1 BR,All Values,,0.11175497,0.02869757,0.00551876,0.07753863,3624.0,0.04620316,0.03575077,0.18775917,0.68009684
All Housing Types (Own) 0-1 BR,First Tercile,Below 65000,0.11308411,0.09719626,0.00747664,0.00841121,1070.0,0.10675159,-0.06252226,0.28869048,1.5528828
All Housing Types (Own) 0-1 BR,Second Tercile,65000 to 162000,0.2030888,0.0,0.00926641,0.19382239,1295.0,0.10549567,0.02954842,0.37662919,0.85450494
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 162000,0.0166799,0.0,0.0,0.0166799,1259.0,0.01803744,-0.01299168,0.04635149,1.7788821
All Housing Types (Own) 2 BR,All Values,,0.10497592,0.04532905,0.03142857,0.0282183,31150.0,0.01466342,0.08085459,0.12909725,0.22977963
All Housing Types (Own) 2 BR,First Tercile,Below 105000,0.14404007,0.04692292,0.04835412,0.04876303,9782.0,0.03148757,0.09224302,0.19583713,0.35960171
All Housing Types (Own) 2 BR,Second Tercile,105000 to 191000,0.08783972,0.04971709,0.02114832,0.01697431,10781.0,0.02031983,0.05441359,0.12126584,0.38053544
All Housing Types (Own) 2 BR,Third Tercile ,Above 191000,0.08633229,0.03938793,0.02625862,0.02068575,10587.0,0.02267395,0.04903364,0.12363094,0.4320359
All Housing Types (Own) 3 BR,All Values,,0.27467973,0.12868796,0.0594582,0.08653357,68771.0,0.01830869,0.24456195,0.30479752,0.10964692
All Housing Types (Own) 3 BR,First Tercile,Below 159000,0.26258607,0.13480283,0.05642493,0.07135831,22366.0,0.02656301,0.21888992,0.30628222,0.16640696
All Housing Types (Own) 3 BR,Second Tercile,159000 to 250000,0.28570797,0.12735474,0.06867427,0.08967896,22614.0,0.03399202,0.22979109,0.34162484,0.19571339
All Housing Types (Own) 3 BR,Third Tercile ,Above 250000,0.27556639,0.12420663,0.05354966,0.0978101,23791.0,0.03287736,0.22148314,0.32964964,0.19626215
All Housing Types (Own) 4-5 BR,All Values,,0.64263594,0.28851067,0.15050711,0.20361816,77498.0,0.02255106,0.60553944,0.67973244,0.05772553
All Housing Types (Own) 4-5 BR,First Tercile,Below 212000,0.50898819,0.22406266,0.13161274,0.15331279,23364.0,0.03604131,0.44970024,0.56827614,0.11648198
All Housing Types (Own) 4-5 BR,Second Tercile,212000 to 324000,0.63634924,0.27820234,0.15050485,0.20764205,25255.0,0.04630057,0.5601848,0.71251368,0.11968969
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 324000,0.75625887,0.34966585,0.16579521,0.24079781,28879.0,0.04409934,0.68371546,0.82880229,0.09592405
All Housing Types (Rent) 0-1 BR,All Values,,0.03340903,0.02457461,0.00080878,0.00802563,32147.0,0.00945732,0.01785173,0.04896632,0.46566138
All Housing Types (Rent) 0-1 BR,First Tercile,Below 66000,0.05046926,0.0232714,0.00248994,0.02470791,10442.0,0.01787576,0.02106364,0.07987488,0.58264417
All Housing Types (Rent) 0-1 BR,Second Tercile,66000 to 90000,0.00423091,0.00423091,0.0,0.0,10636.0,0.00501874,-0.00402491,0.01248674,1.9513092
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 90000,0.04535188,0.04535188,0.0,0.0,11069.0,0.02199399,0.00917177,0.081532,0.79776439
All Housing Types (Rent) 2 BR,All Values,,0.16002899,0.08541054,0.03533604,0.03928241,49666.0,0.01553392,0.13447569,0.1855823,0.15967922
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,0.13954802,0.07175141,0.04858757,0.01920904,15930.0,0.02469233,0.09892915,0.1801669,0.29107453
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 106000,0.25867052,0.13692197,0.04503854,0.07671002,16608.0,0.04087825,0.19142581,0.32591523,0.2599628
All Housing Types (Rent) 2 BR,Third Tercile ,Above 106000,0.08343064,0.04816674,0.01360346,0.02166044,17128.0,0.02015176,0.050281,0.11658028,0.39733177
All Housing Types (Rent) 3 BR,All Values,,0.62601838,0.31371423,0.16367245,0.14863171,19148.0,0.07386945,0.50450313,0.74753363,0.19410812
All Housing Types (Rent) 3 BR,First Tercile,Below 111000,0.63453355,0.30376432,0.17905074,0.15171849,6110.0,0.10103662,0.46832831,0.80073879,0.26193294
All Housing Types (Rent) 3 BR,Second Tercile,111000 to 147000,0.67515924,0.32120109,0.19805884,0.1558993,6594.0,0.11723175,0.48231301,0.86800546,0.28563073
All Housing Types (Rent) 3 BR,Third Tercile ,Above 147000,0.56765984,0.31548727,0.11390441,0.13826816,6444.0,0.14970427,0.32139632,0.81392335,0.43382233
All Housing Types (Rent) 4-5 BR,All Values,,0.84358047,0.36600362,0.21157324,0.26600362,5530.0,0.15331392,0.59137907,1.0957819,0.29896544
All Housing Types (Rent) 4-5 BR,First Tercile,Below 131000,0.69798658,0.24217002,0.24049217,0.21532438,1788.0,0.19434518,0.37828876,1.0176844,0.4580286
All Housing Types (Rent) 4-5 BR,Second Tercile,131000 to 196000,0.76927313,0.36563877,0.1376652,0.26596916,1816.0,0.22362129,0.4014161,1.1371302,0.4781878
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 196000,1.0488058,0.48130841,0.25441329,0.31308411,1926.0,0.30753592,0.54290923,1.5547024,0.48235486
