Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Own), 3 BR",Second Tercile,100000 to 166000,2.2496038,0.17353407,0.33914422,0.17987322,0.34944532,0.13946117,0.35103011,0.43740095,0.27971474
"5-49 Units (Own), 3 BR",Third Tercile ,Above 166000,1.6968296,0.02972259,0.04491413,0.22258917,0.13077939,0.21466314,0.26882431,0.47027741,0.31505945
"5-49 Units (Rent), 0-1 BR",All Values,,1.2281398,0.02356038,0.02555521,0.51071645,0.12705669,0.14461218,0.18304448,0.11778151,0.0958129
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 67000,1.1466843,0.01394667,0.02420575,0.24910174,0.09266263,0.16397189,0.26400971,0.19323626,0.14554967
"5-49 Units (Rent), 0-1 BR",Second Tercile,67000 to 90000,1.2708192,0.03321439,0.02540012,0.53341765,0.15733924,0.16971558,0.19535661,0.09493051,0.06144511
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 90000,1.2634348,0.02308948,0.02700578,0.73893912,0.12964587,0.1008256,0.09299301,0.06833096,0.08260501
"5-49 Units (Rent), 2 BR",All Values,,2.054159,0.19717781,0.2775082,0.82269598,0.23640389,0.19791584,0.15697505,0.09967385,0.06580843
"5-49 Units (Rent), 2 BR",First Tercile,Below 88000,1.9902851,0.22672533,0.28434182,0.68358024,0.20511578,0.21290652,0.18104388,0.12276807,0.07380347
"5-49 Units (Rent), 2 BR",Second Tercile,88000 to 117000,2.0685993,0.17981289,0.32327052,0.81010673,0.24726578,0.19826064,0.15476347,0.09077612,0.06434313
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 117000,2.1021573,0.1856341,0.22517714,0.97117091,0.25613588,0.18292603,0.1356663,0.08598772,0.05945918
"5-49 Units (Rent), 3 BR",All Values,,3.2691047,0.42694571,0.97012296,1.0292429,0.38360991,0.18655533,0.16506359,0.07310714,0.03445725
"5-49 Units (Rent), 3 BR",First Tercile,Below 87000,3.3583721,0.63296894,1.1987228,0.89663383,0.31940686,0.16895768,0.0784717,0.04058881,0.0226215
"5-49 Units (Rent), 3 BR",Second Tercile,87000 to 123000,3.0944093,0.34894515,0.88670886,0.97204641,0.41803797,0.16202532,0.15580169,0.10263713,0.04820675
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 123000,3.3551325,0.30649834,0.83340232,1.2121275,0.41121689,0.22744205,0.25693295,0.07522765,0.03228477
"50+ Units (Own), 0-1 BR",All Values,,1.2026983,0.0,0.00789733,0.22375782,0.0437644,0.09049029,0.35176045,0.23922343,0.24580454
"50+ Units (Own), 0-1 BR",First Tercile,Below 86000,1.1353768,0.0,0.0,0.12899106,0.07407407,0.18390805,0.20561941,0.31162197,0.2311622
"50+ Units (Own), 0-1 BR",Second Tercile,86000 to 147000,1.0664962,0.0,0.0,0.35208866,0.00682012,0.03751066,0.33759591,0.16283035,0.16965047
