Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 4-5 BR,Second Tercile,318000 to 471000,0.55232001,0.23824539,0.11706699,0.19700764,32349.0,0.03937774,0.48754363,0.61709639,0.11728052
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 471000,0.5770722,0.23788404,0.14107384,0.19811432,34046.0,0.03713686,0.51598207,0.63816232,0.10586219
All Housing Types (Rent) 0-1 BR,All Values,,0.03960282,0.01731418,0.00568784,0.01660079,51865.0,0.009011,0.02477971,0.05442592,0.37429418
All Housing Types (Rent) 0-1 BR,First Tercile,Below 87000,0.02011681,0.0109728,0.00194679,0.00719722,16951.0,0.00895637,0.00538358,0.03485004,0.73238407
All Housing Types (Rent) 0-1 BR,Second Tercile,87000 to 120000,0.04146032,0.00691005,0.00172751,0.03282276,17366.0,0.01794479,0.01194115,0.0709795,0.7119861
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 120000,0.05658765,0.03373604,0.01322088,0.00963073,17548.0,0.01520994,0.0315673,0.08160799,0.44215213
All Housing Types (Rent) 2 BR,All Values,,0.25310355,0.12406259,0.0647028,0.06433815,63073.0,0.01467597,0.22896158,0.27724551,0.09538375
All Housing Types (Rent) 2 BR,First Tercile,Below 126000,0.32174374,0.15551912,0.09683175,0.06939287,20737.0,0.03256362,0.26817658,0.37531091,0.16649015
All Housing Types (Rent) 2 BR,Second Tercile,126000 to 169000,0.2734194,0.1414385,0.05901546,0.07296543,21147.0,0.03294749,0.21922078,0.32761801,0.19822521
All Housing Types (Rent) 2 BR,Third Tercile ,Above 169000,0.16565199,0.07593563,0.0389353,0.05078107,21189.0,0.02275742,0.12821603,0.20308795,0.2259916
All Housing Types (Rent) 3 BR,All Values,,0.68629956,0.31132159,0.16819383,0.20678414,22700.0,0.06097029,0.58600343,0.78659569,0.14614046
All Housing Types (Rent) 3 BR,First Tercile,Below 148000,0.58651898,0.26475753,0.15250574,0.16925571,7403.0,0.10047236,0.42124195,0.75179601,0.28179315
All Housing Types (Rent) 3 BR,Second Tercile,148000 to 199000,0.73567639,0.36167109,0.19986737,0.17413793,7540.0,0.08884406,0.58952791,0.88182487,0.19865865
All Housing Types (Rent) 3 BR,Third Tercile ,Above 199000,0.733531,0.30681965,0.1523785,0.27433286,7757.0,0.09854726,0.57142077,0.89564124,0.22099984
All Housing Types (Rent) 4-5 BR,All Values,,0.7744319,0.30796041,0.25428691,0.21218458,7173.0,0.11774132,0.58074742,0.96811638,0.25009879
All Housing Types (Rent) 4-5 BR,First Tercile,Below 162000,0.60951134,0.21465969,0.21291449,0.18193717,2292.0,0.1895363,0.29772414,0.92129855,0.51153635
All Housing Types (Rent) 4-5 BR,Second Tercile,162000 to 210000,1.0192898,0.42963612,0.3643139,0.22533976,2281.0,0.26247216,0.58752308,1.4510565,0.42359564
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 210000,0.705,0.28346154,0.19423077,0.22730769,2600.0,0.18185441,0.4058495,1.0041505,0.42432695
