Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 3 BR",Third Tercile ,Above 185000,0.0,0.0,0.0,0.0,29.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00755396,0.0,0.00539568,0.00215827,5560.0,0.00573454,-0.00187936,0.01698727,1.2487909
"50+ Units (Rent), 0-1 BR",First Tercile,Below 64000,0.00725514,0.0,0.0,0.00725514,1654.0,0.00700163,-0.00426254,0.01877282,1.5875203
"50+ Units (Rent), 0-1 BR",Second Tercile,64000 to 106000,0.0,0.0,0.0,0.0,1696.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 106000,0.01357466,0.0,0.01357466,0.0,2210.0,0.01366079,-0.00889734,0.03604666,1.6554373
"50+ Units (Rent), 2 BR",All Values,,0.17065217,0.12826087,0.02717391,0.01521739,1840.0,0.08184371,0.03601928,0.30528507,0.78893162
"50+ Units (Rent), 2 BR",First Tercile,Below 106000,0.05780347,0.05780347,0.0,0.0,519.0,0.05440541,-0.03169344,0.14730038,1.5482965
"50+ Units (Rent), 2 BR",Second Tercile,106000 to 136000,0.04388715,0.0,0.0,0.04388715,638.0,0.04994291,-0.03826894,0.12604324,1.8719852
"50+ Units (Rent), 2 BR",Third Tercile ,Above 136000,0.37481698,0.30161054,0.07320644,0.0,683.0,0.21198118,0.02610794,0.72352603,0.93034484
"50+ Units (Rent), 3 BR",All Values,,0.36697248,0.0,0.17431193,0.19266055,109.0,0.3566519,-0.21971989,0.95366485,1.5987367
"50+ Units (Rent), 3 BR",First Tercile,Below 117000,1.0,0.0,0.0,1.0,21.0,1.5569681,-1.5612125,3.5612125,2.5612125
"50+ Units (Rent), 3 BR",Third Tercile ,Above 297000,0.21590909,0.0,0.21590909,0.0,88.0,0.26545043,-0.22075687,0.65257505,2.0224529
All Housing Types (Own) 0-1 BR,All Values,,0.05380541,0.03206022,0.01059381,0.01115138,10761.0,0.01870422,0.02303696,0.08457386,0.57184678
All Housing Types (Own) 0-1 BR,First Tercile,Below 140000,0.03364096,0.01339684,0.01131289,0.00893123,3359.0,0.01678402,0.00603125,0.06125068,0.82071708
All Housing Types (Own) 0-1 BR,Second Tercile,140000 to 265000,0.10196078,0.06330532,0.02128852,0.01736695,3570.0,0.05544861,0.01074782,0.19317375,0.89458866
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 265000,0.02661795,0.01931106,0.0,0.00730689,3832.0,0.01463191,0.00254845,0.05068745,0.90425808
All Housing Types (Own) 2 BR,All Values,,0.15615236,0.06998677,0.04272816,0.04343742,52167.0,0.01450072,0.13229867,0.18000605,0.15275908
All Housing Types (Own) 2 BR,First Tercile,Below 162000,0.17555542,0.05196341,0.06758355,0.05600846,16069.0,0.02901893,0.12781928,0.22329156,0.27191495
All Housing Types (Own) 2 BR,Second Tercile,162000 to 276000,0.16972062,0.08505825,0.04258568,0.04207669,17682.0,0.02402642,0.13019717,0.20924407,0.23287361
All Housing Types (Own) 2 BR,Third Tercile ,Above 276000,0.12619461,0.0712424,0.02117724,0.03377498,18416.0,0.02101765,0.09162059,0.16076864,0.27397388
All Housing Types (Own) 3 BR,All Values,,0.32521794,0.15550463,0.07157365,0.09813966,111270.0,0.01302905,0.30378515,0.34665072,0.06590284
All Housing Types (Own) 3 BR,First Tercile,Below 221000,0.37268232,0.16184403,0.09225756,0.11858074,35596.0,0.0266256,0.3288832,0.41648144,0.11752401
All Housing Types (Own) 3 BR,Second Tercile,221000 to 356000,0.28372916,0.14454551,0.0530571,0.08612655,35622.0,0.02220805,0.24719692,0.32026139,0.12875742
All Housing Types (Own) 3 BR,Third Tercile ,Above 356000,0.31993409,0.1596175,0.06965944,0.09065715,40052.0,0.02388257,0.28064726,0.35922091,0.12279661
All Housing Types (Own) 4-5 BR,All Values,,0.6878212,0.29578805,0.16883898,0.22319417,91454.0,0.02236955,0.65102328,0.72461912,0.05349925
All Housing Types (Own) 4-5 BR,First Tercile,Below 262000,0.68891344,0.31357249,0.16890515,0.2064358,28963.0,0.04461939,0.61551454,0.76231235,0.106543
All Housing Types (Own) 4-5 BR,Second Tercile,262000 to 419000,0.68279552,0.27276583,0.16845574,0.24157395,30649.0,0.04211928,0.61350931,0.75208174,0.10147432
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 419000,0.6916651,0.30177125,0.16914767,0.22074618,31842.0,0.04535924,0.61704915,0.76628105,0.10787873
All Housing Types (Rent) 0-1 BR,All Values,,0.03101294,0.01040272,0.00962182,0.0109884,35856.0,0.00695948,0.01956459,0.04246129,0.36914744
All Housing Types (Rent) 0-1 BR,First Tercile,Below 65000,0.03258056,0.00946175,0.01222887,0.01088994,11203.0,0.01457272,0.00860843,0.05655269,0.73578011
All Housing Types (Rent) 0-1 BR,Second Tercile,65000 to 90000,0.03571715,0.01051449,0.00682238,0.01838029,12459.0,0.01271193,0.01480602,0.05662828,0.5854647
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 90000,0.02476628,0.01115303,0.01008693,0.00352632,12194.0,0.01061677,0.00730169,0.04223087,0.70517608
All Housing Types (Rent) 2 BR,All Values,,0.18680711,0.09366909,0.03927773,0.05386028,45191.0,0.01574377,0.16090861,0.21270561,0.13863766
All Housing Types (Rent) 2 BR,First Tercile,Below 88000,0.19181603,0.10409199,0.02881299,0.05891106,14785.0,0.02513758,0.15046471,0.23316735,0.21557804
All Housing Types (Rent) 2 BR,Second Tercile,88000 to 113000,0.21990559,0.10529767,0.05291109,0.06169683,15252.0,0.0336394,0.16456878,0.27524239,0.25163893
All Housing Types (Rent) 2 BR,Third Tercile ,Above 113000,0.14860763,0.07179623,0.03576613,0.04104527,15154.0,0.02381774,0.10942744,0.18778781,0.26364854
All Housing Types (Rent) 3 BR,All Values,,0.68783045,0.33540676,0.14528813,0.20713556,22507.0,0.0471651,0.61024386,0.76541705,0.11279901
All Housing Types (Rent) 3 BR,First Tercile,Below 103000,0.74566789,0.40087324,0.16496111,0.17983354,7329.0,0.09449537,0.590223,0.90111279,0.20846397
All Housing Types (Rent) 3 BR,Second Tercile,103000 to 149000,0.7185923,0.29774236,0.16294821,0.25790173,7530.0,0.08193725,0.58380552,0.85337907,0.18757058
All Housing Types (Rent) 3 BR,Third Tercile ,Above 149000,0.6021182,0.30975418,0.10904812,0.1833159,7648.0,0.08351693,0.46473285,0.73950355,0.22817007
All Housing Types (Rent) 4-5 BR,All Values,,1.0795716,0.53508157,0.29256331,0.25192673,9991.0,0.12034906,0.88159741,1.2775458,0.18338219
All Housing Types (Rent) 4-5 BR,First Tercile,Below 116000,0.97756005,0.48103666,0.18331226,0.31321113,3164.0,0.1799025,0.68162043,1.2734997,0.30273293
All Housing Types (Rent) 4-5 BR,Second Tercile,116000 to 195000,1.1841317,0.60449102,0.32005988,0.25958084,3340.0,0.18796868,0.87492325,1.4933402,0.26112676
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 195000,1.0719816,0.51763694,0.36535704,0.18898767,3487.0,0.24587786,0.66751256,1.4764507,0.37730971
