Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 297000,1.3632713,0.0,0.00985761,0.07484483,0.23840818,0.11610077,0.09675064,0.23512231,0.59218693,2739.0,0.22388631,0.99497828,1.7315643,0.27015385
"50+ Units (Own), 2 BR",All Values,,1.5214519,0.01518792,0.02505577,0.09044105,0.08314742,0.20130427,0.22224129,0.35515703,0.52891711,11654.0,0.12430365,1.3169724,1.7259314,0.13439762
"50+ Units (Own), 2 BR",First Tercile,Below 201000,1.404373,0.00816649,0.02081138,0.07665964,0.07613277,0.13962065,0.2589568,0.34220232,0.48182297,3796.0,0.19380795,1.085559,1.7231871,0.22701523
"50+ Units (Own), 2 BR",Second Tercile,201000 to 419000,1.5104167,0.0203125,0.01875,0.07421875,0.06223958,0.21822917,0.11666667,0.33567708,0.66432292,3840.0,0.25932187,1.0838322,1.9370011,0.28242835
"50+ Units (Own), 2 BR",Third Tercile ,Above 419000,1.6426083,0.01692384,0.03509209,0.11896466,0.1097561,0.24340468,0.28845197,0.38601294,0.44400199,4018.0,0.25215221,1.2278179,2.0573986,0.25251936
"50+ Units (Own), 3 BR",All Values,,2.0004943,0.02224419,0.05536332,0.1478003,0.09886307,0.10627781,0.50222442,0.35590707,0.71181414,2023.0,0.33506823,1.4493071,2.5516816,0.27552552
"50+ Units (Own), 3 BR",First Tercile,Below 262000,1.9287129,0.0,0.22178218,0.08316832,0.1980198,0.04554455,0.28514851,0.36831683,0.72673267,505.0,0.55239021,1.020031,2.8373948,0.47113384
"50+ Units (Own), 3 BR",Second Tercile,262000 to 442000,2.0720222,0.06232687,0.0,0.32825485,0.033241,0.0,0.59418283,0.24376731,0.81024931,722.0,0.75251828,0.83412959,3.3099147,0.59743211
"50+ Units (Own), 3 BR",Third Tercile ,Above 442000,1.9811558,0.0,0.0,0.02512563,0.09547739,0.24120603,0.55653266,0.44974874,0.61306533,796.0,0.52214866,1.1222212,2.8400903,0.43355225
"50+ Units (Rent), 0-1 BR",All Values,,1.169875,0.01119481,0.0077706,0.34404898,0.07230182,0.06538558,0.13199167,0.19520745,0.34197411,147479.0,0.02878172,1.1225291,1.217221,0.04047093
"50+ Units (Rent), 0-1 BR",First Tercile,Below 54000,1.0615404,0.00238433,0.00458367,0.05985488,0.0245627,0.06353415,0.20885491,0.32135002,0.3764157,48651.0,0.04787809,0.9827809,1.1402998,0.07419356
"50+ Units (Rent), 0-1 BR",Second Tercile,54000 to 136000,1.1821073,0.0129657,0.01140577,0.33743239,0.08117745,0.08881506,0.1343976,0.18571342,0.33019996,49361.0,0.0525797,1.0956137,1.2686009,0.07316899
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 136000,1.2642165,0.01809287,0.00727758,0.63015748,0.11039683,0.0438272,0.05399559,0.0806194,0.3198496,49467.0,0.05291133,1.1771774,1.3512557,0.06884828
"50+ Units (Rent), 2 BR",All Values,,1.9405107,0.10726938,0.14962043,0.69480101,0.19970094,0.14034967,0.16080055,0.16109961,0.32686911,43470.0,0.08798939,1.7957682,2.0852532,0.07458992
"50+ Units (Rent), 2 BR",First Tercile,Below 140000,1.986395,0.11710236,0.20948786,0.64619987,0.18006981,0.14317259,0.17244818,0.23064321,0.28727117,14039.0,0.17505256,1.6984336,2.2743565,0.14496687
"50+ Units (Rent), 2 BR",Second Tercile,140000 to 213000,2.0123852,0.13140524,0.16964954,0.80782579,0.23028241,0.15780878,0.16495407,0.12800272,0.22245662,14695.0,0.17861577,1.7185622,2.3062081,0.14600731
"50+ Units (Rent), 2 BR",Third Tercile ,Above 213000,1.8251221,0.07383279,0.07261129,0.62839305,0.18790717,0.12024973,0.14556189,0.12785016,0.46871607,14736.0,0.1494516,1.5792743,2.07097,0.13470215
"50+ Units (Rent), 3 BR",All Values,,2.6776504,0.19937918,0.35124164,1.0038204,0.23161414,0.30850048,0.19651385,0.09240688,0.29417383,4188.0,0.37423675,2.062031,3.2932699,0.22991032
"50+ Units (Rent), 3 BR",First Tercile,152000,3.2602428,0.31259484,0.55462822,1.323217,0.22382398,0.24810319,0.22685888,0.11760243,0.25341426,1318.0,0.83390292,1.8884725,4.6320131,0.4207571
"50+ Units (Rent), 3 BR",Second Tercile,152000 to 243000,2.5751488,0.16741071,0.34002976,0.95089286,0.26116071,0.36830357,0.19047619,0.02083333,0.27604167,1344.0,0.71632728,1.3967904,3.7535072,0.45758846
"50+ Units (Rent), 3 BR",Third Tercile ,Above 243000,2.2647444,0.12975098,0.18545216,0.77457405,0.21231979,0.30799476,0.17562254,0.13368283,0.34534731,1526.0,0.48088066,1.4736957,3.0557931,0.34928828
All Housing Types (Own) 0-1 BR,All Values,,1.584339,0.03401147,0.07908843,0.20870819,0.1450268,0.19438262,0.32867308,0.31978621,0.27466224,63802.0,0.05041459,1.5014071,1.667271,0.05234485
All Housing Types (Own) 0-1 BR,First Tercile,Below 95000,1.5107535,0.03715734,0.06309366,0.15960431,0.14247748,0.16659284,0.38830651,0.30237709,0.25114425,20319.0,0.08415311,1.3723216,1.6491853,0.091631
All Housing Types (Own) 0-1 BR,Second Tercile,95000 to 191000,1.6067753,0.03135125,0.08352392,0.21922051,0.12945493,0.20340194,0.31903945,0.34800839,0.27277492,20988.0,0.0923499,1.4548597,1.7586909,0.09454688
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 191000,1.6298733,0.03365192,0.08939764,0.24325406,0.16185819,0.21106913,0.2837964,0.30917982,0.29766615,22495.0,0.09053868,1.4809372,1.7788094,0.09137896
All Housing Types (Own) 2 BR,All Values,,1.8714568,0.05604921,0.13113095,0.26957222,0.18437189,0.23929659,0.37655322,0.34904376,0.26543899,498883.0,0.02609974,1.8285228,1.9143909,0.02294152
All Housing Types (Own) 2 BR,First Tercile,Below 106000,1.8720556,0.06191888,0.15123606,0.27223995,0.18381306,0.26201418,0.40467338,0.31029662,0.22586349,159499.0,0.04262079,1.8019444,1.9421668,0.03745145
